Function,Gradient,Iterations,Time
3.986623854300934,4.4886689456465723e-07,6542.0,65.79559016227722
67.41898526472177,6.949069571939987,2931.0,27.651691436767575
67.50794025612721,5.766223424519459,5351.0,46.40795254707336
9.039639658381132e-20,1.1014859453074756e-08,7191.0,65.68121409416199
67.66641163813094,3.3021117122578816,3694.0,35.48148846626282
67.51126263402367,2.863021350042195,1678.0,16.073002338409424
6.444504659490478e-17,3.093838726008451e-07,3532.0,33.867887020111084
1.1300522571124104e-19,1.2394522508520914e-08,1749.0,13.413625478744509
67.49096573502817,6.214141908153581,1657.0,9.181654453277588
205.7556598121187,5.919620942321196,113.0,0.6209375858306885
1.844053197221081e-17,1.642502715056371e-07,2435.0,16.471625328063965
1.7997064060436458e-17,1.630204526369529e-07,4332.0,28.62440085411072
67.29163342843516,7.436934233392821,700.0,4.951128005981445
7.632347711811282e-20,1.0113231848150477e-08,6570.0,55.58599472045898
67.28758852037349,3.906689747284514,2035.0,28.851644277572632
71.53441660898083,7.79410347688169,1246.0,12.344324350357056
67.61385557826291,2.9156701095081075,2351.0,22.86054277420044
3.986623854300934,1.874668894106764e-07,3444.0,21.35787796974182
3.612701695581215e-16,7.375250873753883e-07,3546.0,25.764463424682617
67.55262193381093,3.656941295146467,2898.0,30.515905380249023
2.4511917716197438e-17,1.906355292242833e-07,6624.0,43.93829154968262
67.50680608918981,3.519500573724644,4560.0,31.572363138198853
71.2275073353821,5.689695145936299,2563.0,16.08079242706299
5.739441056353367e-17,2.916687265003441e-07,3014.0,38.95639252662659
67.42631641445209,6.842285729477341,3502.0,29.360302686691284
67.51052814696713,5.732421584006741,4108.0,24.368672370910645
67.64334633442837,2.949749731875526,1825.0,11.472546100616457
67.89342816174333,3.38411503487848,2011.0,13.295942306518556
1.0292821669666485e-18,3.8029904683408754e-08,4051.0,38.65885305404663
67.46857181645275,6.333194159137361,2152.0,18.901583433151245
