Words,Topic 1,Topic 2,Topic 3
historia,0.3653045194600012,0.037484195437315654,0.1328897162554384
lugar,0.3641795145672856,0.0430096749017228,0.5529726794697585
museo,0.22432805068722939,0.015957764665441833,0.3084754916397153
independencia,0.23625745560724729,0.023598909010437208,0.1631839598286132
guanajuato,0.18577254806061386,0.06248483966560212,0.00018968190073613927
méxico,0.25816181061237164,0.02466401342531972,0.05274772128220455
history,0.020935835585186722,0.3385241376725449,0.003745675451705619
si,0.1568868101362995,0.015777183296869245,0.09381139976872734
independence,0.016266476182721323,0.231959456960431,0.005605332061584309
museum,0.015377805290244337,0.23442669674477984,0.002227103882785166
mexican,0.014132220870730456,0.23873996313776616,0.012423139982159834
building,0.01365936740662519,0.21072554748213543,0.0006803240694873373
visita,0.152746858625094,0.009304226356793137,0.09141051059171955
edificio,0.10641030324975695,0.011074216433858275,0.186213156283605
spanish,0.01035555517386922,0.18596527618054545,0.00403207957752721
visitar,0.15697953936390202,0.015264687443426146,0.23232288754404531
bien,0.1325413211852703,0.017126678283252927,0.011378266111763641
alhóndiga,0.0983516103108204,0.0003503752383439968,0.09681697914520779
ciudad,0.1270273808220535,0.012218430017233032,0.10336302883256401
mexico,0.045899823545398774,0.1476853420953953,0.028723112261551883
place,0.012178815569475481,0.22742401086747216,0.024901894195327446
parte,0.12840708202370632,0.011695828137930823,0.049878368189514674
conocer,0.11382005003018417,0.010336146696819691,0.047390924333778964
pena,0.09126106768517768,0.009629499082326682,0.10261821256275726
hidalgo,0.035248398060418656,0.061156496205787496,0.03188181354533053
interesante,0.08405656094293056,0.004822257996658435,0.13282207626933273
vale,0.08772638056718748,0.009312497793412092,0.10027126628737255
salas,0.07749645133281705,0.007917828756173419,0.10341743747191069
one,0.00817950419821217,0.13344261060381413,0.0021117558809671593
murales,0.07220684792123061,0.0021778871497834577,0.10638923362424338
gran,0.07988923919601766,0.007166613946219719,0.037740355137474396
murals,0.007601824512261709,0.13621446705678444,0.008279068444897428
histórico,0.08862364637223229,0.005208990066514303,0.10812259214140854
great,0.010124067776488839,0.16076850107984206,0.008126522867486488
alhondiga,0.033800467109216685,0.08202063855548605,0.001814351422383997
solo,0.06836952539310769,0.004191930755631504,0.04568472592991547
mas,0.07476908318452484,0.0025696683136158076,0.020935071920883227
revolution,0.006746847311164777,0.12128849733466629,0.015064152017073226
granaditas,0.06029071871148687,0.03184157323713036,0.06684779251969063
entrada,0.059324097314479275,0.006796859116142288,0.045760213022864656
english,0.0062692170006669835,0.12078954100885249,0.0068248430948920375
well,0.008900034922668758,0.14737777755808812,0.007934042509689413
visit,0.006206256179947831,0.12075550578216716,0.010175244451948902
guía,0.07339453507832855,0.006884928257530881,0.0037853117531207138
dentro,0.06423612249853282,0.007378693469779387,0.06830442363833032
interesting,0.006483817750519842,0.1175592614011929,0.011806339836947259
tiempo,0.06473378711877438,0.007478216312541129,0.0053662992457903305
pipila,0.03628650879845411,0.04067164310527705,0.04214103866312845
ahí,0.05554724768270495,0.0057046551479647154,0.020323395888474947
