Words,Topic 1,Topic 2,Topic 3
ciudad,0.34480159880834205,0.06552241769943769,0.09859090368201574
guanajuato,0.2664011361861559,0.08574484119602305,0.20649632226269127
vista,0.3153596559271479,0.05159265270677657,0.029683259460493442
funicular,0.13666618612748263,0.16695767073630538,0.1489081453819085
monumento,0.22222060271939592,0.033518635096833005,0.0881603204715608
lugar,0.2145606087840615,0.039582650933495084,0.39562061651729086
subir,0.18269938697033913,0.025061895553968847,0.3043691335594708
view,0.032930577797924715,0.3381592150257917,0.008139549740135726
pípila,0.1576738512959569,0.021138485166428266,0.0463933920669104
city,0.028797558840484256,0.3110256093748625,0.005714445993588025
si,0.14987041571131746,0.023134738024199183,0.0001879667977052519
puedes,0.16633185657673086,0.02628915197846972,0.06886336199402306
monument,0.024324125196583096,0.2532797868784766,0.006766373555730995
ver,0.1357592326246081,0.023942706131266926,0.0319916100337193
puede,0.13811086391254554,0.023260929501294686,0.04640728539433727
take,0.02288368585912943,0.2438835936738995,0.009820351815527584
mirador,0.12062208264404657,0.02064417725388197,0.03880790908568567
mejor,0.12503151754891667,0.016225438697592836,0.02881859657784715
pena,0.12103210701944611,0.02224342681018354,0.3592637099576021
vale,0.12268905530384794,0.02265356135672415,0.36482103162904067
top,0.017306767263262877,0.19660667301832668,0.004788181551282111
noche,0.1081682473462335,0.020795749891801395,0.005250853575844219
pipila,0.0193436267342481,0.1267605505374852,0.001407613168126731
toda,0.11499926514738644,0.022224271733791694,0.11069107435946175
walk,0.015531583165667965,0.16213884417294738,0.0010812961557359715
llegar,0.08141551241037412,0.010629754336803104,0.05043104570510308
get,0.016155278551977344,0.15270971739101183,0.006280865637856803
pesos,0.051420175217263255,0.06724673209914343,0.06510739976273704
ir,0.08938744526615856,0.01415171402404814,0.02098312318317812
teatro,0.054854546306059335,0.03472337082261294,0.04906948434608669
great,0.01663983365599078,0.17010137439879208,0.002117663079908258
views,0.013916308122693115,0.15048869115083227,0.0009419475482868827
see,0.014440222010378544,0.14927106396482326,0.010644109677078005
hermosa,0.1076934476788578,0.019679437854873756,0.11840917315742538
historia,0.08612751031269937,0.016012560310667466,0.10640974766939881
visitar,0.10424261356730626,0.018199654333235834,0.15630349676103195
',0.0,0.0,0.0
statue,0.011591965010014008,0.11803074346100127,0.0032296506298653952
parte,0.07399198704546806,0.011554559420669802,0.03138858747163161
panorámica,0.09087145671416164,0.01576448577759829,0.11029900598391688
tomar,0.09026615898305333,0.014671119077770266,0.06895784306907009
teleférico,0.061947657610138665,0.011946404160543454,0.08413813671746918
centro,0.07906011389754877,0.005488892250002915,0.038206987463659914
ahí,0.07899041519008014,0.013184928605541602,0.019152504821748635
way,0.010853761409426477,0.11214590487353204,0.010979397559511554
arriba,0.06735244867083881,0.010531827733362425,0.10993925073873338
día,0.06713886611689847,0.014852897840529785,0.011940557751270718
worth,0.011234640827730931,0.12634265794068625,0.005985961584734001
apreciar,0.08332601464054529,0.016484212968862298,0.027584655381747907
go,0.010909214116674653,0.12208121778288156,0.0006757443335073728
fotos,0.07545178323914532,0.012534674672967993,0.10210936804157131
