Words,Topic 1,Topic 2,Topic 3
lugar,0.26896421107138585,0.20414361571252504,0.28616211259923885
guanajuato,0.20251030205659015,0.030143335022474765,0.17296708231579294
restaurantes,0.23028051603538022,0.16449230353124292,0.04026552350503121
restaurants,0.13055263003813736,0.20018237134773995,0.007201405843322424
teatro,0.18895584224801085,0.06037748423143962,0.15547321639011322
jardin,0.1380095000094143,0.12142230465883533,0.08914445806459015
place,0.1342381169397681,0.22943568001366807,0.09302916510816774
people,0.12508612398715485,0.20885059233298417,0.021898190654324398
ciudad,0.15912768826607723,0.11338885431119193,0.28697152465432024
plaza,0.13752690575150833,0.023085438229440213,0.2666160587588247
jardín,0.14974142094553092,0.09617107419024472,0.14419991485197964
one,0.07956969956268929,0.13331878956529666,0.0069950092216806495
centro,0.12564083098227508,0.07658591726591185,0.21093867813623948
juarez,0.1123312237826101,0.022968566755071574,0.10211263965259455
music,0.08952281795578997,0.14925597540076393,0.06009841894125763
great,0.10929242970972347,0.19039026517945523,0.12920235212213524
around,0.07427223622621511,0.12620284382099675,0.04991483394811283
ambiente,0.11512592053817791,0.08744570877978956,0.1317518462734891
mariachi,0.08534726904403893,0.07029092712103992,0.0524323261530857
gente,0.09764694828112543,0.0733253757402984,0.05469501290805867
noche,0.0924886208053678,0.06696638663668651,0.0213252801007216
mariachis,0.09558418182563456,0.01891022895623028,0.059717733102425986
comer,0.10115832673743103,0.0757040107942487,0.16458518860396026
many,0.06785965823322324,0.10720887473080233,0.03708044117082591
city,0.04756449239943787,0.07608625547434678,0.02436930493009928
música,0.09257750390663244,0.07057087719419995,0.05021515653679576
pasar,0.09640980162741085,0.0728866739242316,0.14009114196814937
juárez,0.10743334176977382,0.07312966278600111,0.06289969832402097
beautiful,0.06016579168715252,0.09489888523576336,0.007410890976592917
bares,0.09071685022609922,0.06699323673520693,0.01650150004977301
watch,0.06985379093873811,0.11429103800650045,0.003758665328878869
union,0.06059799352942726,0.06802218164153591,0.08286469144770797
trees,0.05920720243286043,0.09732395384360229,0.004897816942720447
square,0.06825310005714663,0.10830735153328769,0.04022120862595745
bonito,0.11044121696842875,0.07864793587501293,0.10772087897060474
area,0.057908321598381655,0.08950376158788312,0.00694913175159277
watching,0.06197236481677915,0.10629250198329353,0.017895337346085727
agradable,0.08063871678758064,0.06154477321726048,0.06975753638657711
puedes,0.08345737875144332,0.06119433034564319,0.104341286592877
