Words,Topic 1,Topic 2,Topic 3
the,0.48565136461594904,0.012033824992829251,0.38144071784978895
to,0.2672522895658447,0.007692581775317796,0.18981506047762672
of,0.2348608167912217,0.006682624206306569,0.19299801475411377
and,0.22097352957110414,0.0066845839766150675,0.11434519612246555
in,0.18350077341120402,0.0007164322652768084,0.026075751695996373
i,1.8258495461343178e-22,5.136697632358356e-19,1.1693320393043778e-16
it,0.2079101068314024,0.0057395604957796035,0.35536825708079095
is,0.17618402556978527,0.002954451488896351,0.0941457483229326
you,0.1770564544420173,0.0018275690348475242,0.1668356496376508
are,0.13445700271060737,0.0021317574627022036,0.165022997944944
museum,0.13531160139617673,0.004296497890918983,0.05368521256151324
momias,0.009142170814278674,0.3711997208199917,0.01791276576876954
mummies,0.13098625432531996,0.001619667141427724,0.08108047885628687
was,0.12906755901991718,0.003959044198087382,0.33442885482480694
this,0.1246687215558605,0.003686108244148234,0.007046306705208473
but,0.12121645032688283,0.0030365200462067984,0.11545614971426431
museo,0.0062609591678865146,0.3642709699320432,0.0008962697296789849
not,0.11363052365138951,0.004224960052783054,0.0071107701135093545
that,0.11300319122779173,0.0049781925444420255,0.0025252061264727597
for,0.11269375638418318,0.002208798450138623,0.029794581845701922
guanajuato,0.04670144264321545,0.17808745325509176,0.037707855817519176
there,0.0970230159804732,0.0019460065944878011,0.08787308242973497
!,0.0,0.0,0.0
were,0.0856927106070777,0.001583660320750587,0.033488730477332765
they,0.08843083598887388,0.002067406274288257,0.03241154495677673
have,0.08443852999234407,0.0008377974858072264,0.05223236178708251
with,0.07777833277811444,0.001951205188928206,0.015938034032493244
if,0.0825813079295896,0.0003465298166611021,0.057316759701967875
we,0.0927612782307475,0.0024444340680467177,0.35684302601780793
see,0.08675899248459787,0.002438986261446787,0.03607471614810826
on,0.07498273214349477,0.0020428641704436003,0.006974580699997274
be,0.07511205710781545,0.0019957092590326313,0.007697703982388895
so,0.07356087314549462,0.0027064102427610025,0.078021319948399
very,0.07834977005446914,0.001076919173907175,0.05948569597453266
as,0.06943754659348125,0.0029583637064353407,0.0037126169514457874
(,0.0,0.0,0.0
bodies,0.0682930220717612,0.0014422921318577686,0.06789239159288804
),0.0,0.0,0.0
it's,0.0,0.0,0.0
people,0.06490668737727122,0.0033934452527398236,0.07956456277174324
interesting,0.073475631386021,0.0015843791276555705,0.0380798060513446
place,0.07005117357533777,0.002440660534686243,0.051084292610030724
',0.0,0.0,0.0
some,0.062029574071953905,0.0038562170675240526,0.0038948812129181573
about,0.06243217163704691,0.0014630933247188076,0.10571439454909436
lugar,0.001137792527449723,0.18157113519867354,0.004931802051537221
at,0.05724201056784687,0.0015542848915393874,0.01941481611676068
si,0.0011443308085573836,0.17908162775532724,0.010297605593061468
from,0.055694404130764354,0.0016759453613411793,0.020032128185153108
one,0.0606870804585727,0.0002081913231995084,0.05082355290797902
...,0.0,0.0,0.0
cuerpos,0.0009497575247901986,0.15819089468056366,0.011171981345095328
