iteration,fx,dfx
0,78444.47388012361,7117.252464593186
1,,525.4578626746147
2,,83.06525635763576
3,,63.8755564177227
4,,45.06919949281846
5,,34.11969141997953
6,,27.501310636395846
7,,26.468634672588124
8,,21.12299938989597
9,,17.76186121595494
10,,16.27547423707034
11,,14.339338715735071
12,,12.868461802059072
13,,12.06442436164618
14,,11.019095396202916
15,,10.894539627033314
16,,10.287708423517833
17,,9.749897512121043
18,,9.58334605421807
19,,9.436338721997949
20,,9.05937970528236
21,,8.801107926583756
22,,8.734729656182346
23,,8.72417821864995
24,,8.72180312789049
25,,8.721198999696854
26,,8.721025096994174
27,,8.720812131555288
28,,8.690826737205649
29,,8.239097903022499
30,,8.178277096497006
31,,8.018927599759596
32,,7.9545998131206
33,,7.9445761476231525
34,,7.941788017701893
35,,7.940320550969821
36,,7.937255343349542
37,,7.926721547888146
38,,7.902069691403075
39,,7.880001258799593
40,,7.871958636625044
41,,7.825566765342781
42,,7.340284673477237
43,,7.021123971459269
44,,6.960977845076111
45,,6.932705383218665
46,,6.922304830764417
47,,6.919769212802912
48,,6.919126462455005
49,,6.91893001927891
50,,6.918846713320482
51,,6.918790150750513
52,,6.918733714160366
53,,6.918616970096919
54,,6.916726819537003
55,,6.8650603370516095
56,,6.60489573130909
57,,6.523030181857625
58,,6.492420049249619
59,,6.442610725578167
60,,6.3840073459982625
61,,6.364785697948251
62,,6.359806477011842
63,,6.358111326119077
64,,6.357382887910511
65,,6.357014209923963
66,,6.356806180383901
67,,6.356679771872571
68,,6.356598746153708
69,,6.356544629988539
70,,6.3565066342157355
71,,6.356457142716128
72,,6.355492571219734
73,,6.317517637693062
74,,5.991084598350603
75,,5.900596688075429
76,,5.887153393755125
77,,5.8832962852029045
78,,5.880427179669947
79,,5.877034112685532
80,,5.87337193885874
81,,5.870327770025823
82,,5.868441476905304
83,,5.867535610262483
84,,5.867172801298044
85,,5.8670413546985225
86,,5.866983412002241
87,,5.866856540058212
88,,5.865978041316072
89,,5.859405653294743
90,,5.819859868105143
91,,5.727076280715483
92,,5.664939985467978
93,,5.629475109230308
94,,5.611011313470954
95,,5.60182199854499
96,,5.597256132456273
97,,5.5948775275683
98,,5.593155296560884
99,,5.5895126681330884
100,,5.573968704763474
101,,5.522810436892436
102,,5.445396050509787
103,,5.287600134679583
104,,5.144603277525094
105,,5.093877909584359
106,,5.077228852413866
107,,5.071715160665161
108,,5.069797488612391
109,,5.06908106954581
110,,5.068785191790183
111,,5.068645153921873
112,,5.068567514255129
113,,5.068517748395699
114,,5.068482278330291
115,,5.0684552553924584
116,,5.068433835940945
117,,5.068416437792951
118,,5.068402064028925
119,,5.068390015664814
120,,5.068379742438742
121,,5.068370722852561
122,,5.068362291857249
123,,5.068353286578444
124,,5.068341221710759
125,,5.068320305057607
126,,5.068276631417259
127,,5.068176592536301
128,,5.067939355138881
129,,5.067374034359766
130,,5.066050367983054
131,,5.063105068226848
132,,5.057269508937128
133,,5.04809083691768
134,,5.038117155655179
135,,5.030812694780906
136,,5.025867297063035
137,,5.021073846320732
138,,5.015359806544451
139,,5.009040242048211
140,,5.002966272324745
141,,4.997713595983186
142,,4.993444589261844
143,,4.990095169860759
144,,4.9875153307696305
145,,4.9855419675158785
146,,4.984031404155308
147,,4.982868740497788
148,,4.9819664513972715
149,,4.981259426129458
150,,4.980699692452008
151,,4.980251954897484
152,,4.9798901547117636
153,,4.979594930384813
154,,4.97935178071661
155,,4.979149745783133
156,,4.978980457682591
157,,4.978837446241101
158,,4.978715600603918
159,,4.978610655897184
160,,4.978518372446643
161,,4.97843216258143
162,,4.9783338705050895
163,,4.978154266733301
164,,4.977598635664519
165,,4.975386553203567
166,,4.9663360631112905
167,,4.9360271908314095
168,,4.880039367204651
169,,4.822602117651449
170,,4.756153163438852
171,,4.681588617364942
172,,4.624381224843252
173,,4.577048918127581
174,,4.522915765136034
175,,4.451956145741705
176,,4.342653900344593
177,,4.212881490384286
178,,4.119395101047026
179,,4.062789432207639
180,,4.021587134676053
181,,3.9828335172503886
182,,3.945063387001292
183,,3.908447442114242
184,,3.872765739602905
185,,3.841114772687582
186,,3.815940431763036
187,,3.7972951717570456
188,,3.7836788327814896
189,,3.7730017068348487
190,,3.76312142382872
191,,3.752368557329502
192,,3.740279742841948
193,,3.7276847955295374
194,,3.7155510997497183
195,,3.704237825521414
196,,3.6937918505700416
197,,3.6842258854614336
198,,3.675544474463303
199,,3.6676939235405848
200,,3.660501574468978
201,,3.6535954023598682
202,,3.64627923666833
203,,3.637405701203407
204,,3.6255355236405595
205,,3.6098968787825934
206,,3.591535302287025
207,,3.572476459494959
208,,3.55416721950819
209,,3.5375287375603395
210,,3.52314096647815
211,,3.511190747907188
212,,3.501541123710593
213,,3.4938805309958676
214,,3.487850625944059
215,,3.483118409873876
216,,3.4794037788785004
217,,3.476482632990798
218,,3.474179931134352
219,,3.4723602217324365
