Iterations,Function,Gradient,Time
0,120125.07124268732,35398.35634454262,0.0
1,116627.03738832417,34565.15879790769,0.0016760826110839844
2,109877.18901906557,32944.45501830088,0.0045893192291259766
3,103445.35051072182,31384.70815992529,0.007478475570678711
4,97319.52318312542,29884.001667175293,0.010289907455444336
5,91488.08613019425,28440.47396849513,0.01309657096862793
6,85939.78542043672,27052.316531960565,0.01592397689819336
7,80663.72367262193,25717.772056535774,0.01876044273376465
8,75649.3499802122,24435.13279204112,0.021592140197753906
9,70886.45015937668,23202.73898266684,0.024408817291259766
10,66365.13729623557,22018.97743093227,0.027216196060180664
11,62075.84256938103,20882.28018131681,0.030104875564575195
12,58009.30632362356,19791.123325352703,0.03292441368103027
13,54156.56937028511,18744.02593271326,0.035767555236816406
14,50508.96448817349,17739.549115652404,0.03858542442321777
15,47058.10809762374,16776.295236893126,0.04140639305114746
16,43795.89207772187,15852.907273487745,0.04419851303100586
17,40714.47569412688,14968.06835095009,0.04702615737915039
18,37806.27760194773,14120.501462637865,0.04987335205078125
19,35063.96788519445,13308.969388348018,0.0526881217956543
20,32480.46009181,12532.274822621795,0.05711841583251953
21,30048.903221785713,11789.260716402718,0.06034541130065918
22,27762.673626150598,11078.810824338674,0.06322836875915527
23,25615.3667777262,10399.85043291115,0.06607866287231445
24,23600.78888173504,9751.347220386804,0.06891632080078125
25,21712.94830718704,9132.312167085614,0.07180452346801758
26,19946.046840203493,8541.800392770503,0.0746462345123291
27,18294.47078994511,7978.911747001363,0.07757163047790527
28,16752.782018345843,7442.790919409279,0.08061909675598145
29,15315.70901770709,6932.626773709269,0.0859220027923584
30,13978.138225605879,6447.650549027511,0.08914399147033691
31,12735.105842876956,5987.132526681285,0.0920257568359375
32,11581.79050305635,5550.3767477453775,0.09490847587585449
33,10513.507221830423,5136.713410746335,0.09813547134399414
34,9525.703118537294,4745.488708905781,0.10119843482971191
35,8613.955428352452,4376.052112534511,0.1040651798248291
36,7773.9722877223285,4027.741486537132,0.10691475868225098
37,7001.596648507661,3699.8669560162925,0.11031746864318848
38,6292.813433095526,3391.695056920754,0.11329841613769531
39,5643.759670857193,3102.435343908265,0.11627316474914551
