Iteration,Function,Gradient
0,197578.77914839453,2139.085824917247
1,155932.47790724243,1844.0917391329547
2,138297.19223914584,1519.8488146512052
3,129607.84508468876,1312.2269592239604
4,124383.23656612592,1169.1259426740655
5,121017.95845615095,1031.8856069841504
6,118702.73937334704,911.0034528284772
7,117028.73460135683,817.0367462482111
8,115730.36010479397,744.0201438124785
9,114697.50335847477,682.2940917374757
10,113855.92658792791,629.4580457360918
11,113151.98361981034,587.0794622939854
12,112549.5007478984,553.0598707750796
13,112019.18618110727,524.6928885048444
14,111543.3135491997,502.08621972364887
15,111106.43249488033,485.3400662509859
16,110697.55570526744,471.5043369389947
17,110313.21680679849,457.3402310430946
18,109953.48449089663,442.7794592586937
19,109616.88172020664,429.18671996482
20,109301.12514050856,415.835182328523
21,109006.79839866993,400.46778174547734
22,108736.88325504411,382.33934358863996
23,108493.60203135067,362.1861413623406
24,108277.71819711545,340.4619008493661
25,108089.3146197162,317.33468003314294
26,107927.59433466167,293.7071419470556
27,107791.48896597014,273.4241602489589
28,107690.9059004525,256.94811913689097
29,107600.62837158902,237.07337771234472
30,107523.76046927818,215.40439194569745
31,107455.01348333774,193.6739178142148
32,107402.90597397683,175.7001131299265
33,107356.95832725542,156.96368617333573
34,107320.49787214474,139.4493825954122
35,107291.78992720645,123.68000444988283
36,107269.15851852292,109.9410435357507
37,107251.22758301467,97.90484830222584
38,107236.99990659619,87.189601904685
39,107225.71060787604,77.71978376213991
40,107216.7184694659,69.47764392550222
41,107209.51101523326,62.28653886737039
42,107203.70655583647,55.964066462931065
43,107199.00751254548,50.469815714306144
44,107195.16620201227,45.77984907775255
45,107191.98861322037,41.741504647987256
46,107189.33895577845,38.16315611501131
47,107187.12025618838,34.97189098976596
48,107185.25071115725,32.1867666476512
49,107183.6590274153,29.782745445296303
50,107182.29066763105,27.664309900230677
51,107181.10756035653,25.750336237206348
52,107180.0809468336,24.011441059468886
53,107179.18696213141,22.42474867485016
54,107178.40678256826,20.952478168376334
55,107177.72590077773,19.574731297610782
56,107177.13154477114,18.296483664222308
57,107176.61204002165,17.10778781667065
58,107176.15832481076,15.972323293440544
59,107175.76397115958,14.869635228574992
60,107175.42299639648,13.818659128557238
61,107175.12863374478,12.842042167964827
62,107174.87441713034,11.931081079561709
63,107174.65535125669,11.06291024445505
64,107174.46748869341,10.23374539602318
65,107174.30697760334,9.456379146313928
66,107174.16997071204,8.736727841880514
67,107174.05304920484,8.07045556445648
68,107173.95329802159,7.4555313730694035
69,107173.86812473666,6.892512154394944
70,107173.79528327449,6.375192366714676
71,107173.73298739172,5.893682943748636
72,107173.6797823676,5.4467081540279665
73,107173.63430305077,5.040870281111296
74,107173.595256887,4.6767066730268745
