Words,Scores
cambia,252.25000000000003
oficial,165.21446522330953
certificado,96.77537565283255
dice,72.34708711754172
bueno,21.07064613694264
pues,20.774391314172547
probably,17.669564709254313
toda,16.356306964274225
seating,15.283306690540257
histórico,14.51923616647278
upper,14.086611250794242
cuidado,14.001748734843881
agrada,13.281656421211931
tolerable,11.513033110909324
ok,11.513033110909324
pésos,11.371763550851831
mime,10.977246359997839
gathers,10.977246359997839
comparado,10.097598016470375
dark,9.869552579935622
sale,9.561053592674613
limitado,8.983455011248767
vacíos,8.830093311507973
período,8.830093311507973
incomódas,8.830093311507973
honestamente,8.830093311507973
diciembre,8.830093311507973
aparecían,8.830093311507973
esperaba,8.628007124768272
sumerge,8.352432088694895
atardecer,8.352432088694895
caro,8.142299771588439
pensé,8.140943784749235
ser,8.13347622900665
guías,8.009320238869412
stage,7.995697006920251
levar,7.762085339909817
conservado,7.63064757134342
finding,7.59146922289276
difficult,7.59146922289276
chained,7.59146922289276
either,7.284055933003129
simbolizar,7.140080031142034
rural,7.140080031142034
recalcar,7.140080031142034
jaula,7.140080031142034
humedecido,7.140080031142034
harían,7.140080031142034
extracción,7.140080031142034
demeritarlo,7.140080031142034
broma,7.140080031142034
títulos,7.006608822387682
menudo,7.006608822387682
huéspedes,7.006608822387682
desproporcionada,7.006608822387682
sólo,6.967316196400181
suficientemente,6.760685830668221
satisfecho,6.760685830668221
detuvo,6.760685830668221
debería,6.760685830668221
consideró,6.760685830668221
camina,6.760685830668221
tripadvidor,6.64705276577257
países,6.64705276577257
merecer,6.64705276577257
conocen,6.64705276577257
particularly,6.484847917092705
saques,6.43598116579978
regresamos,6.43598116579978
novio,6.43598116579978
mamá,6.43598116579978
leímos,6.43598116579978
cuidandote,6.43598116579978
brillaron,6.43598116579978
ausencia,6.43598116579978
ah,6.43598116579978
wrought,6.337716140905593
painted,6.337716140905593
intricate,6.337716140905593
balustrades,6.337716140905593
understand,6.117669607644069
experienced,6.067901234567901
pintores,5.985340908191342
llamará,5.985340908191342
hacemos,5.985340908191342
faldas,5.985340908191342
avenida,5.985340908191342
rey,5.90606136931628
ny,5.90606136931628
mega,5.90606136931628
gusnajuato,5.90606136931628
expectativas,5.90606136931628
cumplió,5.90606136931628
aprender,5.90606136931628
five,5.8391070272579615
normal,5.685881775425916
fees,5.685881775425916
circumstances,5.685881775425916
case,5.685881775425916
mirar,5.5686755640666235
parecen,5.4633886461029535
tickets,5.29591161665285
finished,5.2174730226956525
paneles,5.148784932639823
instrucciones,5.148784932639823
explicativos,5.148784932639823
den,5.148784932639823
levels,4.9737755534686485
respetable,4.870609701515697
ugly,4.780526796337306
specificday,4.780526796337306
save,4.780526796337306
production,4.780526796337306
photograph,4.780526796337306
mystery,4.780526796337306
management,4.780526796337306
getting,4.780526796337306
disappointment,4.780526796337306
designated,4.780526796337306
annd,4.780526796337306
anchor,4.780526796337306
paying,4.731152085203775
rooms,4.64784870715116
exposición,4.636135630835049
estación,4.314003562384136
closed,4.271624837225722
valga,4.232275143895346
min,4.232275143895346
esperas,4.232275143895346
completada,4.232275143895346
catalogada,4.232275143895346
baja,4.232275143895346
recommended,4.1563719124759455
allí,4.145564588809643
hecha,4.105543563801039
guides,4.092951910193528
admisión,4.049558805915441
celular,3.9870711685050484
aspecto,3.9702754429858227
público,3.940953359500984
would,3.8877718246077726
bien,3.8834741236456467
large,3.82380129082551
gustado,3.7724392040085464
interesting,3.745311401054265
colina,3.732253985009535
escala,3.697413778331411
often,3.6744941097012136
makes,3.5959646783566077
minutes,3.50585142194457
comparación,3.4827996948765376
quedamos,3.45298702163392
iron,3.4358507836746526
quiero,3.412174619623795
esposo,3.331801438640443
cámara,3.308115042094282
león,3.2857548010476556
crowd,3.2848690570177124
given,3.261950524926845
saben,3.242661993238902
llenos,3.1658786630828466
whole,3.131399513753098
sold,3.105088461493983
photography,3.0970726553966306
artistas,3.0566753727757097
able,2.8591714144837432
encantados,2.8349984121322307
podrás,2.7949221858386424
partir,2.7868581029564647
lights,2.7484241661163042
15,2.6439416091146066
dudoso,2.598572148310645
bonitas,2.523477832067273
llevar,2.517577876391326
lejos,2.4696673111429397
calle,2.4254147219249798
30,2.397231796587969
menos,2.3909718509985174
sienta,2.375876909650362
credencial,2.364704474215761
mostly,2.36083748162087
amplio,2.354026391701841
neoclassical,2.3420809470304893
ciertos,2.3383399643809413
self,2.3334726086139965
plata,2.325896510390946
walls,2.2409069118915736
hecho,2.2035251654008885
additional,2.1933809086149365
dónde,2.18042658260304
office,2.179965965990807
blocked,2.159850048656582
busy,2.1419042101390215
mínimo,2.13401428315234
park,2.1286991016619243
fairly,2.1102600258317183
level,2.088752863943173
vendiendo,2.0806774125487046
gradas,2.077023509972855
improved,2.0488799993599414
resto,2.0210506072503454
attending,2.0002224757582527
acceso,1.94074801662043
area,1.90643411138155
auditorium,1.895105054648274
deleite,1.8925430331865793
puedas,1.8354837347833004
planta,1.831807388487733
much,1.8248990265521077
sigue,1.8095722679288535
epoca,1.8046071965788053
quién,1.802182752903346
pípila,1.795086427952586
tamaño,1.7867780574838215
head,1.7860029273942528
gustaría,1.784204227291748
sé,1.7620705905874197
historia,1.7525238150368276
siendo,1.7370979657577388
pagué,1.7221355403120664
ubica,1.7164472378825388
salones,1.7146777628444996
contexto,1.6975646149436865
way,1.6862850049043836
pueblo,1.6821122628502743
digno,1.6781450944205283
aquellos,1.6728388344199423
felt,1.6507986407529942
teleférico,1.6322043995314695
baile,1.6161264540502382
embargo,1.5561051639401815
apariencia,1.5218801098146846
quieres,1.496171224257565
explique,1.4956251562685268
see,1.4951952459425006
extraordinario,1.464953538174807
destaca,1.4647794050808984
paseo,1.4592476831277268
correcto,1.4491111440486284
35,1.4298167378997055
sits,1.4252913864459078
mind,1.4043849591503998
public,1.4039380900137008
europeo,1.3733425133724086
admirando,1.3233505337627514
entrance,1.320110910693539
ganas,1.3155792166067217
ver,1.2939518008598596
visit,1.2662618465368303
lugar,1.234839939012611
estudiante,1.234760032477321
guanajuato,1.1994925216361154
go,1.1725305763130025
cuadros,1.1715419355818455
event,1.157731477341424
pictures,1.1567891311907492
gone,1.1291031739409032
best,1.0974813950821285
performance,1.0931401280723925
junto,1.0869945244709296
areas,1.0840939557931288
floor,1.083109375808468
anything,1.0699794586649967
mal,1.0517607218777958
pesos,1.0433177475422657
contrario,1.0318815552516165
seen,1.0287172238681002
arrived,1.0207948443120385
hora,0.977805343745433
sido,0.9703688768527309
dieron,0.966238583190432
guias,0.9639900555900208
abierto,0.9325502754343187
derecha,0.9116148061919892
pagar,0.9050231735219662
take,0.8921585498205501
cobran,0.8851272975161423
charge,0.8788434690743872
dudas,0.8698411707516377
alguna,0.8686342335188777
malo,0.81502883298877
inagurado,0.8066009415336597
áreas,0.7752330750044294
interesante,0.7714714112286255
tour,0.7610139087414756
limited,0.7499557554077739
lujo,0.7449871374403745
gratis,0.7435702005230639
