Words,Scores
esperaba,9.75582790611705
horrible,8.852796350514536
mala,7.375572570140267
considero,7.172150327415504
mal,6.120056845287152
cero,5.963816418052003
descuidado,5.889465161383474
sucio,5.060457850416289
gente,5.054944277551012
peor,5.048397577235543
morbo,5.023263305105612
excelente,4.931106684123372
entiendo,4.838029926580651
pesada,4.759729239613166
total,4.707308156827554
cosa,4.692119261681776
instead,4.344185902734632
decepcionante,4.255561132156058
chiste,4.252100758142191
opciones,4.084504958720063
cosas,4.047792172313974
aporte,3.977952888402859
desagradable,3.910773793655741
dejado,3.9028292157893807
desnudas,3.859897193933216
volvería,3.853917995505241
vayan,3.7339453958127033
creí,3.6465805994801928
sucios,3.6201153754260473
aburrido,3.5671709558761915
sé,3.53461640850389
dinero,3.5315197042638826
disgraceful,3.5208061080923727
siquiera,3.504058854954974
robo,3.4788082828773694
grotesco,3.4701233628467048
incluía,3.461709118588683
everybody,3.4601551916832745
azar,3.4470072016694884
deberían,3.4399520874000213
dejan,3.425740497368456
sadly,3.4062218014102754
culturales,3.3396014616494103
gastar,3.2842672239845343
trap,3.2674522194042313
mínimo,3.2435467059245995
descripción,3.198812620377577
valor,3.1830170938678344
waste,3.1776121495383816
disappointing,3.1272990307439716
recibes,3.0810995008443136
falta,3.0654419599758977
decepcionó,3.0284210014749244
feo,3.008136496877888
cremated,3.0074182965749316
perdido,2.944426116526515
macabras,2.9371667747427996
desperdiciar,2.933918419845156
peligroso,2.921766906494965
quito,2.9048898029816623
creo,2.87768610956659
gasten,2.8729805182340593
opinión,2.86292306988636
pésima,2.8575861112572474
indicada,2.842059279027171
destino,2.8260008713442337
agregado,2.8219161304044356
temática,2.821274511127844
alrededores,2.792631407726261
envejecer,2.786903965133731
muertas,2.769148721796656
publicidad,2.7639533550898103
podrían,2.7569823731266503
distasteful,2.7494079553744557
veas,2.7278871072635296
rebasado,2.7123969761660702
advise,2.7100478300231288
gobierno,2.688192799058395
dejaron,2.685535489034939
pierdes,2.6825137024786025
puedes,2.680675322810386
perdiendo,2.6601534414082058
lindos,2.655694671963183
haberles,2.631574968918856
descansar,2.626176490435181
conocida,2.595800988496656
energía,2.5867308357010304
susceptible,2.577427453364667
effort,2.575822364013618
money,2.5695719907822023
parque,2.5677735438672364
interese,2.562782111389549
pocas,2.559523689316382
decepcionaron,2.555604811652943
descanzar,2.555604811652943
digamos,2.5550549955196655
reclamados,2.5537123399236443
verdad,2.5514919875954662
errores,2.5457883577400877
gross,2.539170984321545
analizarla,2.53706210548791
cd,2.53706210548791
fama,2.517502873594078
interesante,2.5169832443915037
sobra,2.4893699772289093
impactan,2.4723638463990056
fallas,2.4635106911268116
convenio,2.4629528989049416
baños,2.4461588751945693
bad,2.444029495566279
thru,2.4377881563327763
visitara,2.4369955348613432
pertenece,2.4306596248729777
encontraba,2.4303364802438074
wasting,2.4291532938591667
hideous,2.4169265932173003
ghoulish,2.413375617555605
parientes,2.4120245780298832
noisy,2.407516185257682
unorganized,2.407516185257682
beyond,2.3908298069011766
pale,2.3908298069011766
cola,2.3883283435019953
desorganización,2.3819733068743822
embargo,2.3770522631714237
recomendaría,2.3637555003725352
organizada,2.3405380707514225
llegué,2.336851690394093
alrededor,2.333575702102517
impresionante,2.3286068803395286
encuentro,2.31558006853551
deaths,2.3008372428603603
di,2.2894170942032184
80,2.2812550701088314
burla,2.2789328518417937
higiene,2.276244552933499
regretted,2.2527457750955486
star,2.2527457750955486
suena,2.2464955365480788
already,2.2428540166520787
fotográficas,2.2308387387801734
andaban,2.2232609429966144
mid,2.2190493865518115
demasiada,2.211434823848093
mmmmm,2.2090618499878842
quisiera,2.2090618499878842
señoras,2.2090618499878842
unless,2.2029457694137973
urgente,2.201040848919685
lesd,2.197209062419756
fascinating,2.1908375006697804
amazing,2.18768824115028
zero,2.1865901270830954
ahead,2.1813676454412367
tardas,2.1785131882789597
remodelación,2.1778549620481282
austere,2.1770627600049948
garden,2.1770627600049948
thrown,2.1770627600049948
chofer,2.1710643571245885
empujando,2.1690689780132923
incpomodos,2.1690689780132923
standing,2.1627462100884385
condiciones,2.1594158345386214
crudo,2.1563161899933245
sufrieron,2.1531970758403505
sádica,2.1531970758403505
dirección,2.151065892591082
gusto,2.1473522245617316
históricas,2.142657638611811
sólo,2.1423409735150316
tiempo,2.1370267383661443
mayoría,2.136193361868176
making,2.1326177437535034
república,2.1189795015930617
tomada,2.1189795015930617
demasiado,2.115089000686087
disappointment,2.1150679802054335
smelled,2.1150679802054335
máxima,2.106411609692976
potencia,2.106411609692976
creapy,2.0917307627702835
demaciado,2.0917307627702835
regresar,2.090308067374818
obviaba,2.0886810661751523
centenar,2.0840149517107913
sombrío,2.070201869802729
dignos,2.067822923016332
hermosos,2.067822923016332
children,2.064674047184209
angustia,2.0619634421202324
fundamento,2.0619634421202324
menos,2.0605684506461883
feos,2.0589238164817005
intención,2.0585188929132925
administración,2.056215623691916
boletos,2.055841265048718
disappointed,2.055211012699853
nauseous,2.054286292301452
imprescindible,2.047308388701696
dispelled,2.046804459601037
doubts,2.046804459601037
gawk,2.046804459601037
exige,2.0386887874801722
esperas,2.036802434561133
gustarle,2.0365385011780384
empleados,2.029181645564037
mostrar,2.0276995698280253
bonitas,2.0117371001096633
unión,2.0117371001096633
invierta,2.010867467830233
completa,2.0043001643784883
calor,2.003104960319785
miss,2.002515261458405
unpleasant,2.0003093338554754
dimos,1.9996876183073176
trouble,1.9927163252893636
repito,1.9903675749622738
costumbre,1.984341277372361
debía,1.984341277372361
fantasmas,1.984341277372361
sabiendo,1.9810169261878983
pierden,1.9796368920681173
ayer,1.9745557560153904
fuímos,1.9745557560153904
mantenimiento,1.9704569898394997
deshidratados,1.9646962004017152
estrecho,1.964014114478393
imperdible,1.9630734525833482
congregan,1.96282134056606
requiere,1.96282134056606
commentary,1.9539067173048354
soak,1.9539067173048354
suficiente,1.9495508020458396
complicada,1.9476161030457384
iconico,1.943933346112086
mediocres,1.943933346112086
urgenteeeeeeeeeeee,1.943933346112086
vengan,1.943933346112086
storage,1.94232021506283
historias,1.9391309103964314
aburrieron,1.9389254486955592
whatsoever,1.9377493162067154
intrigued,1.9285814088336277
learnt,1.9285814088336277
pues,1.9265029898123118
cobren,1.9261787428937847
accepted,1.9232580559782566
sientes,1.9232564017399305
reclamaba,1.9211918683940743
existen,1.9203869356280112
unique,1.9174560266659846
skip,1.9137343714531332
mil,1.9060469524328632
hagas,1.9033720351369872
gustó,1.9021930083460343
apariencia,1.8998753443465233
bebitos,1.8996646232753185
wtf,1.8987878179529818
sofocante,1.8949156216252
percibir,1.8894959474690196
remodelarlo,1.8894959474690196
rústico,1.8894959474690196
encantan,1.8894830189068745
desagradó,1.886450656618049
digna,1.886450656618049
disfruté,1.886450656618049
encontré,1.883011711226464
given,1.88124014867245
ofrece,1.879759095829134
comparación,1.879166688416288
populares,1.8786032673800201
pensando,1.8782722919031132
conservación,1.8769553483539878
únicamente,1.8733261730710384
desechados,1.872561193898682
moradores,1.872561193898682
gigantesca,1.8713493598498
primarias,1.8713493598498
frankly,1.8602796607170609
lugares,1.855599498383929
naturalmente,1.8549695116725498
auténtico,1.8519125955093523
batallamos,1.8478282978257867
estacionarnos,1.8478282978257867
estaciones,1.8478282978257867
necios,1.8478282978257867
aporten,1.8421701095014769
elaboradas,1.8421701095014769
impliquen,1.8421701095014769
válidas,1.8421701095014769
20,1.8383068987069993
tocó,1.8277942890124734
cansa,1.8269385251369323
mamá,1.8269385251369323
similares,1.8269385251369323
finished,1.826376627961424
vimos,1.8254668328839387
expectativas,1.821753076554945
sinceramente,1.8195974892759277
15,1.8194770386902919
contributing,1.817293485040426
stole,1.817293485040426
narrado,1.81435339822376
retirarnos,1.8109426476600243
grounds,1.8108387014291378
metals,1.8108387014291378
insensible,1.8105242646879578
interasante,1.8105242646879578
originalidad,1.8105242646879578
posibilidad,1.8105242646879578
promover,1.8105242646879578
advocates,1.809246916157117
municipality,1.809246916157117
atiendánlo,1.80894846058223
maloliente,1.80894846058223
closure,1.7980288093647394
partial,1.7980288093647394
