Words,Scores
marzo,22.784020873034184
reciben,14.20833333333333
mala,14.20833333333333
hicieran,14.20833333333333
gana,14.20833333333333
dejarte,14.20833333333333
favor,13.090006313470708
15,12.723019520263493
servicio,11.392010436517092
pésimo,11.392010436517092
mal,11.392010436517092
llegamos,11.392010436517092
importan,11.392010436517092
grosera,11.392010436517092
diciendo,11.392010436517092
chica,11.392010436517092
cerrar,11.392010436517092
cerrado,11.392010436517092
21,11.392010436517092
19,11.392010436517092
salud,10.65625
nacida,10.65625
construcción,10.65625
beneficioso,10.65625
minutos,10.461736709048592
poquísima,10.338081017173693
entretenerse,10.338081017173693
anecdótico,10.338081017173693
waste,8.055367831009152
indiferencia,8.055367831009152
hacía,8.055367831009152
fotógrafos,8.055367831009152
encargada,8.055367831009152
dedicados,8.055367831009152
carbón,8.055367831009152
biscuit,8.055367831009152
aire,8.055367831009152
llegas,7.964079900296423
months,7.949603490248676
habla,7.782224671219237
entra,7.782224671219237
dirección,7.782224671219237
debida,7.782224671219237
conseguir,7.782224671219237
cintas,7.782224671219237
primarily,7.104166666666665
nature,7.104166666666665
vende,6.500251560427276
sola,6.500251560427276
público,6.500251560427276
preguntarle,6.500251560427276
japón,6.500251560427276
guardas,6.500251560427276
frustración,6.500251560427276
dejando,6.500251560427276
decidí,6.500251560427276
completos,6.500251560427276
aclaró,6.500251560427276
fundación,6.500098111638991
lunes,5.979588414523672
uptop,5.9686938581693925
stating,5.9686938581693925
remain,5.9686938581693925
paid,5.9686938581693925
leaving,5.720038521256779
fresco,5.696005218258546
dissappointing,5.696005218258546
basically,5.696005218258546
major,5.625280641343867
sale,5.605737329300906
minor,5.2670675416421595
nueva,4.870822645095763
nadie,4.771360952017301
comprehensive,4.71641320271147
puente,4.450195358907246
pencil,4.3963458308740435
upon,4.3944645096023365
unknown,4.305775221153798
throw,4.305775221153798
rough,4.305775221153798
restrooms,4.305775221153798
meant,4.305775221153798
drafts,4.305775221153798
climbing,4.305775221153798
expected,4.246820524430947
hará,4.240341432512235
esperar,4.147137767592642
cuantos,4.121152826323496
developing,4.055520501320048
únicamente,3.996619139700314
let,3.978110880101646
spends,3.974801745124338
skipping,3.974801745124338
expectation,3.974801745124338
due,3.974801745124338
belongings,3.974801745124338
arrived,3.974801745124338
advise,3.974801745124338
inglés,3.9643713869994293
esperaba,3.930730453209902
indeed,3.8484175088325654
little,3.825232444112147
pasó,3.760155771543976
hopes,3.6685758918242475
bar,3.6685758918242475
bankrupt,3.6685758918242475
pretty,3.5606426306763845
permitió,3.5549953408370185
turistas,3.502642126867679
expecting,3.350727883643374
sede,3.239567695611507
cuartos,3.2289598260499797
mayoría,3.1031957987094123
cuál,3.013353758103051
least,2.9105701540770794
saber,2.885821254619092
embargo,2.8357410811302346
atraer,2.7619303111061133
restauración,2.6619532618293733
interés,2.6401572559421176
thing,2.578757248730108
explicación,2.5739350078625183
keep,2.5599654897196564
give,2.4587566400805208
alto,2.4194273301167852
nostalgia,2.4131111822467948
realidad,2.363563291471461
formative,2.3589362156651554
cuidado,2.3061503676616852
entrance,2.2695919034303804
clean,2.26007198390752
descuidada,2.2341068355099867
pasar,2.1340773203088825
hisrtoria,2.0898155859820244
galerias,2.0898155859820244
cierto,2.0898155859820244
cubismo,2.078988955174198
wanted,2.0761649172820658
down,2.0760846249866503
exhibit,2.075468921141951
cuadros,2.057416472510984
copy,2.0512677246358213
else,2.0420639772244726
visitante,2.0358727647020918
pagas,2.0307344604155393
audio,1.9867648124945625
encontrar,1.983381536752599
distinción,1.97029702970297
aficionados,1.97029702970297
personalmente,1.9630298197876197
but,1.9366906087423168
alguna,1.9178317620075545
paints,1.9177463052488164
ofrecen,1.892968817350152
went,1.888048092206663
dedicated,1.8799065628307003
edificio,1.8787134838017037
time,1.8775111793990624
cheap,1.8747296635306667
padres,1.863010499365851
belonged,1.851706916697721
earliest,1.836994814978806
disappointed,1.8203548464259303
tiny,1.8129961487033814
talentosos,1.8028048809616837
elsewhere,1.7666518598649321
orientación,1.7566280890862636
ordenado,1.7063272807237955
fundamental,1.7063272807237955
