Words,Scores
basura,13.855281406289304
disappointing,11.966656759716091
huele,11.874985237369721
sucio,10.54663301428889
mal,10.536133209406703
quick,8.902296998337654
deteriorado,8.163707623288799
visitantes,7.8991975928587985
better,7.686831113787308
chiste,7.424562053460671
tantos,6.832068561707372
museum,6.8203299055268785
porción,6.702509158808891
autoridades,6.416207849450479
descuidado,6.3642599304365985
pude,6.334586131476976
turistico,6.086351462650032
afean,6.015837746610854
skip,5.952014628796849
attached,5.916497511715492
atención,5.791389565287318
aprovechado,5.618834657836953
comuna,5.618834657836953
espera,5.618834657836953
pera,5.618834657836953
stock,5.569067212687085
worse,5.569067212687085
grasa,5.40149709683198
higiénica,5.40149709683198
manteca,5.40149709683198
nadando,5.40149709683198
recalentada,5.40149709683198
recomendaría,5.40149709683198
alright,5.396078292192272
messy,5.396078292192272
poor,5.396078292192272
round,5.396078292192272
debería,5.318949723384493
overcrowded,5.280002458460265
records,5.280002458460265
virtually,5.280002458460265
feo,5.2206040672727925
lados,5.150541879397353
desear,5.145822883102549
probably,5.050280194749947
dark,4.9399965089675675
punto,4.90927773615416
entiendo,4.860381697546149
caros,4.830720772490735
expected,4.829658183865629
abusan,4.749162373439319
molesten,4.749162373439319
refrescos,4.749162373439319
underwhelmed,4.649500963738142
deberían,4.6217326671422665
elaborada,4.6217326671422665
limpiarlo,4.6217326671422665
seguido,4.6217326671422665
closed,4.416734805398468
disliked,4.416734805398468
hot,4.416734805398468
movement,4.416734805398468
read,4.416734805398468
sweaty,4.416734805398468
uncomfortable,4.416734805398468
brussels,4.403280944887727
trade,4.403280944887727
undistinguished,4.403280944887727
chopped,4.166134465362468
countertops,4.166134465362468
former,4.166134465362468
interest,4.166134465362468
veg,4.166134465362468
baratijas,4.149285507261922
convirtieron,4.149285507261922
estadod,4.149285507261922
ferricarril,4.149285507261922
parís,4.149285507261922
siglos,4.149285507261922
vil,4.149285507261922
brillo,3.9907078597492984
descuido,3.9907078597492984
lamentable,3.9907078597492984
pierda,3.9907078597492984
sello,3.9907078597492984
terrible,3.9907078597492984
triste,3.9907078597492984
común,3.890467488035857
verdura,3.8655051898135935
carísima,3.8552988065816804
conocí,3.8552988065816804
entrando,3.8552988065816804
groseros,3.8552988065816804
sola,3.8552988065816804
tomas,3.8552988065816804
vendedora,3.8552988065816804
nothing,3.8439412418683223
caracteristicas,3.830104993200184
extranjera,3.830104993200184
mercadito,3.830104993200184
pese,3.830104993200184
arruina,3.816683005596791
cuidarse,3.816683005596791
desgracia,3.816683005596791
emplear,3.816683005596791
gobierno,3.816683005596791
mantenerlo,3.816683005596791
reluciente,3.816683005596791
romántica,3.816683005596791
desee,3.7858550572444924
dudosa,3.7858550572444924
guardaba,3.7858550572444924
importación,3.7858550572444924
mostrar,3.7858550572444924
musica,3.7858550572444924
presumo,3.7858550572444924
presumí,3.7858550572444924
cualquier,3.7548990554733614
chinese,3.7268405155606272
sopes,3.7268405155606272
traveling,3.7268405155606272
aimed,3.4254707227766454
knickknacks,3.4254707227766454
perishable,3.4254707227766454
save,3.4254707227766454
outdoor,3.4125955152618506
seemed,3.393912581087813
junk,3.3687773231156464
comercios,3.3548703397486865
deja,3.3294310356042836
ambulantes,3.3172011945157087
non,3.294344517531862
adecuado,3.2761353532898094
denso,3.2761353532898094
gris,3.2761353532898094
pasaje,3.2761353532898094
