Words,Scores
sucio,13.318732789371747
vendedores,13.047005932284314
sobrevalorado,10.957264957264957
turismo,10.040942730602708
obtener,8.742978828547539
turistas,8.514154823019341
pareja,7.952027895493025
sacarles,7.733601162628052
ja,7.608342101976993
huele,7.378755512030044
desagradable,7.375523210604462
fake,6.904457952784263
not,6.863230389447119
minuto,6.7798445039392625
ver,6.316536483873142
orines,5.977412345945385
atestado,5.810967265904833
baño,5.7629280484337
explotada,5.613208865521566
amor,5.5481965597188445
sirve,5.478632478632479
raros,5.478632478632479
llamativo,5.478632478632479
tal,5.204116945490308
inventada,5.197487128635721
horrible,5.197487128635721
beso,5.193401235592359
parecen,5.090990299391755
atractivo,4.982988114053779
vuelvo,4.955609535239655
excepto,4.955609535239655
dedican,4.744634904494233
adultos,4.656945488491635
totalmente,4.559870035872609
viña,4.558497766415023
tocaron,4.558497766415023
requiere,4.558497766415023
quedó,4.558497766415023
piezas,4.558497766415023
organizaron,4.558497766415023
literalmente,4.558497766415023
intentado,4.558497766415023
cuál,4.558497766415023
aglomerado,4.558497766415023
administre,4.558497766415023
absurda,4.558497766415023
abandonaron,4.558497766415023
olor,4.473284686963013
dinero,4.353793046811025
see,4.318280678047463
vámonos,4.2437304699469305
ven,4.2437304699469305
título,4.2437304699469305
prioridad,4.2437304699469305
moscas,4.2437304699469305
leyanda,4.2437304699469305
digo,4.2437304699469305
controlan,4.2437304699469305
amigables,4.2437304699469305
cara,4.23398744987374
valla,4.208802053178786
lucro,4.1089743589743595
incomodísimo,4.1089743589743595
dañan,4.1089743589743595
dañado,4.1089743589743595
comódo,4.1089743589743595
colocado,4.1089743589743595
gente,4.080417673793596
creo,4.0631740672666945
mostrar,3.986290657648447
esforzarnos,3.986290657648447
encontramos,3.900186957283953
probablemente,3.8739781772698887
amontonamientos,3.8739781772698887
agresivos,3.8739781772698887
olia,3.770653472077694
abandonado,3.770653472077694
vas,3.749147464537999
quitan,3.7478757232093414
visualmente,3.6751783937881153
vandalizado,3.6751783937881153
preocupen,3.6751783937881153
pintas,3.6751783937881153
pierden,3.6751783937881153
frecuentados,3.6751783937881153
alcanzado,3.6751783937881153
imagen,3.6640563652023044
tardará,3.586606862596695
robar,3.586606862596695
mereces,3.586606862596695
francamente,3.586606862596695
explotado,3.586606862596695
dispensable,3.586606862596695
difundido,3.586606862596695
desvío,3.586606862596695
bobos,3.586606862596695
paredes,3.5848419133923937
scene,3.578395198339845
sábado,3.504145107280674
suspuestamente,3.504145107280674
prescindible,3.504145107280674
operadores,3.504145107280674
ofreciéndose,3.504145107280674
ocupados,3.504145107280674
limosna,3.504145107280674
inmediatamente,3.504145107280674
exagerada,3.504145107280674
domingo,3.504145107280674
atraer,3.504145107280674
asunto,3.504145107280674
agobiante,3.504145107280674
debido,3.4760002153386655
vuelve,3.446922376563692
turnan,3.427121523348332
drenaje,3.427121523348332
descuidadísimo,3.427121523348332
correcto,3.427121523348332
cuiden,3.4031745443322583
entendí,3.386510483064975
penosamente,3.2871794871794875
narraciones,3.2871794871794875
baratas,3.2871794871794875
turísticos,3.281677026931574
suerte,3.275455792643056
calle,3.2612241144795666
utilizando,3.223344682655795
pérdida,3.223344682655795
molestos,3.223344682655795
limpiar,3.223344682655795
encontrarse,3.223344682655795
altisonantes,3.223344682655795
alcoholizados,3.223344682655795
afectan,3.223344682655795
público,3.2227363518284426
escalón,3.2110380413429853
pretexto,3.2061757293656554
ir,3.1981973389546425
chico,3.178814579557179
save,3.1630899363294884
rescatar,3.1630899363294884
rayones,3.1630899363294884
pensando,3.1630899363294884
pareciera,3.1630899363294884
muevas,3.1630899363294884
explota,3.1630899363294884
encontraría,3.1630899363294884
encargue,3.1630899363294884
colorful,3.1630899363294884
cobrar,3.1630899363294884
asqueroso,3.1630899363294884
apresurandote,3.1630899363294884
across,3.1278287192384497
menos,3.121982462479708
demasiado,3.1111044496679408
orden,3.084047306713801
ármate,3.0520695326023137
metía,3.0520695326023137
larguísima,3.0520695326023137
contó,3.0353430857073684
propios,3.0007705928274477
pedirá,3.0007705928274477
mentado,3.0007705928274477
medios,3.0007705928274477
auxiliado,3.0007705928274477
animador,3.0007705928274477
historia,2.98990356289444
pareció,2.9837355044458436
feo,2.9415981787182712
house,2.9224915025950366
other,2.9119345399220267
plenamente,2.9054836329524165
descuide,2.9054836329524165
acechando,2.9054836329524165
special,2.8805476263661234
pintorescos,2.8187331558037987
ordenado,2.8187331558037987
laberinto,2.8187331558037987
inspiran,2.8187331558037987
inscripciones,2.8187331558037987
gustaba,2.8187331558037987
dondé,2.8187331558037987
colgados,2.8187331558037987
anteriormente,2.8187331558037987
adolecentes,2.8187331558037987
días,2.8003623630816246
squeeze,2.7781737296460474
guías,2.7690196859090848
curiosidad,2.7671834057816023
done,2.767075461860269
descuido,2.752665468889604
tras,2.7402225855468476
uphill,2.7393162393162394
shot,2.7393162393162394
píblico,2.7393162393162394
justos,2.7393162393162394
fenomenal,2.7393162393162394
congrega,2.7393162393162394
caudal,2.7393162393162394
smelly,2.7020448939162574
gto,2.670161854927648
acosan,2.643059178438729
pidiendo,2.6361743489542953
to,2.585306443092886
vendors,2.582604063253227
nothing,2.5769458589928926
balcón,2.5719562538790046
callejoneada,2.564629817977571
comercial,2.5621452688084947
vuelves,2.5361140339923316
romancear,2.5361140339923316
resumen,2.5361140339923316
presionar,2.5361140339923316
incomodan,2.5361140339923316
contarles,2.5361140339923316
bola,2.5361140339923316
aconsando,2.5361140339923316
comerciales,2.535958523985514
doquier,2.4969702655068677
