Iterations,Function,Gradient,Time
0,4949.551673361473,7243.016654890738,0.0
1,4265.462880012864,6448.766277637785,0.0001881122589111328
2,3121.1419602888272,5032.536179326264,0.0022935867309570312
3,2238.1095255594355,3833.4628407892687,0.004286766052246094
4,1574.5085971874946,2836.130804444143,0.00680994987487793
5,1091.458009667494,2026.51543491214,0.008324384689331055
6,752.6734632887479,1393.3244647899978,0.009591341018676758
7,523.7338640390013,930.2234688344406,0.010857105255126953
8,370.94043668827794,635.2095398016756,0.01209402084350586
9,261.636740292146,488.21750415786175,0.013375520706176758
10,172.03024582008905,417.52204553577366,0.01464080810546875
11,95.37269420090358,345.9678298757577,0.015878677368164062
12,36.70326876636111,231.66829034030292,0.017109155654907227
13,7.289743311547818,50.0795740366615,0.018697738647460938
14,6.140706685538588,12.72864582151821,0.020086050033569336
15,5.7651458863872325,23.52527349575354,0.02139735221862793
16,5.475384882142177,10.808082247017365,0.02266097068786621
17,5.2570287927467465,17.76553565323631,0.023892641067504883
18,5.078745974633773,9.418598340497452,0.025210857391357422
19,4.933944377713662,14.218031234701192,0.026485443115234375
20,4.8122125894621535,8.312242556857113,0.027723073959350586
21,4.709823438688271,11.732418725473446,0.02895379066467285
22,4.622159381374515,7.391452379359038,0.030260324478149414
23,4.546927402462956,9.870737209338408,0.031497955322265625
24,4.481692125320553,6.606377044033449,0.032735586166381836
25,4.424972423241089,8.418693667318594,0.033997297286987305
26,4.375319533929038,5.927654421512092,0.035301923751831055
27,4.331743857911176,7.255640439238059,0.036545753479003906
28,4.293305433989561,5.336286752893778,0.0378117561340332
29,4.2593257236585185,6.307074101618198,0.039049625396728516
30,4.229155603253636,4.819093641762757,0.04028034210205078
31,4.202320039556242,5.52381830327615,0.04158902168273926
32,4.17835038052513,4.366399384471525,0.04285025596618652
33,4.15690841373796,4.871713136145446,0.044084787368774414
34,4.137644921879922,3.9707457549981244,0.045412302017211914
35,4.120315896995763,4.326029988545756,0.04687929153442383
36,4.104655122906692,3.6261233606807632,0.04822349548339844
37,4.090484867243655,3.868229051260102,0.04971170425415039
38,4.077598701238722,3.3274854211009703,0.050989627838134766
39,4.065866451403486,3.4839695193410045,0.05230212211608887
40,4.055125867568027,3.070425759076683,0.0535736083984375
41,4.045281528216422,3.161833386577289,0.05486917495727539
42,4.036204410581066,2.8509596137435556,0.05610346794128418
43,4.027824905669849,2.8924800867883667,0.057355403900146484
44,4.020039283469521,2.665375452034175,0.05856776237487793
45,4.012797387009718,2.668076799896009,0.059755802154541016
46,4.006014893041045,2.510141623357408,0.06092476844787598
47,3.999656488409459,2.481915280540101,0.062119483947753906
48,3.9936528155888817,2.3818589699461543,0.06327986717224121
49,3.987980010972812,2.3281602427066517,0.06444787979125977
50,3.982580289888448,2.277252107740957,0.06561470031738281
51,3.977438702204144,2.201691265668486,0.06674432754516602
52,3.9725064185560925,2.193190310474088,0.06813216209411621
53,3.9677754857118845,2.0980083514079193,0.06968498229980469
54,3.9632039931521352,2.1267262959889415,0.07119178771972656
55,3.958789524467206,2.013176171083917,0.07265567779541016
56,3.9544954911296304,2.0751400506070343,0.0741281509399414
57,3.9503238963160032,1.9437869136614563,0.07556009292602539
58,3.946242211928678,2.035976331973246,0.07697224617004395
59,3.9422560051122666,1.8869275240966892,0.0784308910369873
60,3.9383358044970644,2.0070683046356392,0.07982563972473145
61,3.934490087598074,1.840143368769996,0.0828397274017334
62,3.9306916361461037,1.9865444469420939,0.08546185493469238
63,3.926951341601898,1.8013957580456994,0.08768105506896973
64,3.9232435917730313,1.9728198847665457,0.08965349197387695
65,3.9195813183604598,1.7690143990979401,0.09161543846130371
66,3.915939991753786,1.964575773234104,0.09364128112792969
67,3.9123343060520797,1.7416475895710446,0.09505820274353027
68,3.9087403887720926,1.9607311875610658,0.09631562232971191
69,3.9051744933120554,1.7182132167184028,0.09758353233337402
70,3.901613057045378,1.960411643137842,0.09909677505493164
71,3.8980737476079286,1.6978530302465928,0.10040140151977539
72,3.8945330276060663,1.96291742199486,0.10171365737915039
73,3.891009878589211,1.6798917605422239,0.10297489166259766
74,3.8874805543395827,1.9676938004773559,0.10429549217224121
