Iterations,Function,Gradient,Time
0,38.599671058242336,104.78066024157948,0.0
1,29.359169899167078,79.50370846285328,0.00018930435180664062
2,20.431878183408394,23.360728340924485,0.002357959747314453
3,16.385651209551682,23.642069166837718,0.004491567611694336
4,14.590829862823607,55.67562309375336,0.006162881851196289
5,12.448013452310335,19.917829175301545,0.007407426834106445
6,10.117657887967868,43.86369697610618,0.009081363677978516
7,8.902604745194726,17.904202355657812,0.010391473770141602
8,7.924861853253386,40.571106869828675,0.01163792610168457
9,6.988083572017323,15.105190580236568,0.012999296188354492
10,6.218739347319357,34.58592294157657,0.015038728713989258
11,5.5778437982579945,12.891678123156462,0.017090559005737305
12,5.104020346384268,26.954512541106972,0.018490076065063477
13,4.717938578469588,11.004696303389002,0.019725799560546875
14,4.430553896149743,21.01177946045635,0.020999431610107422
15,4.197517073312558,9.298509856244557,0.022242069244384766
16,3.99874322904117,18.604214798398388,0.023474693298339844
17,3.823448046100639,7.876168182792204,0.02475905418395996
18,3.6656548564446387,17.039620010114508,0.02600574493408203
19,3.5256584541702694,6.616689220531634,0.02724432945251465
20,3.3989769947464303,15.513825590328972,0.028525114059448242
21,3.2880291308438254,5.471608904939188,0.02977776527404785
22,3.1898145401395492,13.64918033513577,0.031013965606689453
23,3.106812382985228,4.4727503692341966,0.032247304916381836
24,3.0379416281424714,11.290171406056878,0.033521175384521484
25,2.981764232735385,3.72799944451372,0.0347590446472168
26,2.941003036653976,8.380565539988199,0.03600025177001953
27,2.909017833081176,3.263057680351319,0.037302255630493164
28,2.886080336313312,6.278260982226281,0.03853964805603027
29,2.8673660801508536,2.879978883491618,0.03976583480834961
30,2.851650214306278,5.394874028353891,0.041049957275390625
31,2.8377636373560984,2.575568191631722,0.04229140281677246
32,2.8251817037598865,4.933585484491868,0.04352569580078125
33,2.8136958185614693,2.328052484855611,0.04478907585144043
34,2.8030822929028947,4.585776068646555,0.04603219032287598
35,2.793290081124863,2.1191725107635486,0.04726719856262207
36,2.784156831199687,4.296979584475476,0.04854702949523926
37,2.7756685774105803,1.943436524265528,0.049784183502197266
38,2.7676845453518206,4.057604513519163,0.0509791374206543
39,2.76020561263363,1.7975691587486229,0.05222201347351074
40,2.7531052629279467,3.864886239647961,0.05354142189025879
41,2.746395166333211,1.6785310689482993,0.05479598045349121
42,2.739960265209394,3.716344048998338,0.05601763725280762
43,2.7338209403608875,1.5831540147374237,0.05732131004333496
44,2.727871525250217,3.608761475787125,0.05940556526184082
45,2.7221402689973715,1.508180217527344,0.06081795692443848
46,2.7165287874220567,3.538174500094282,0.0638875961303711
47,2.711072633942816,1.4503651655601655,0.06553840637207031
48,2.705678416426913,3.500225157432848,0.0668025016784668
49,2.7003889024985916,1.4066142238774142,0.0680992603302002
50,2.695113223097252,3.4905158607573483,0.06936478614807129
51,2.6899017309015854,1.3741091838359685,0.07055401802062988
52,2.6846633436954015,3.5050108093417665,0.07170939445495605
53,2.679456721781415,1.3503932120927218,0.0729532241821289
54,2.6741876882858495,3.5402386655868314,0.07437682151794434
55,2.6689244706638195,1.3334132513432457,0.07568931579589844
56,2.6635666053094997,3.593516937603775,0.07687926292419434
57,2.658193418088789,1.3215149286597723,0.07799530029296875
58,2.6526947805634755,3.6629265214088353,0.07908153533935547
59,2.647163340023843,1.3134098004671757,0.08015584945678711
60,2.641475373132783,3.7474459485264777,0.08127021789550781
61,2.635739361827225,1.3081255561195995,0.08235359191894531
62,2.6298136022904597,3.8467812978729428,0.08346676826477051
63,2.6238261010081914,1.3049491952857095,0.08453154563903809
64,2.6176115688454864,3.961626792579485,0.08553504943847656
65,2.6113216355707394,1.3033821903351301,0.08652257919311523
66,2.6047607304342844,4.093340395391322,0.08750534057617188
