Epoch,Train acc,Loss,Val acc,Time
1,0.16325655933214073,5.527120475336847,0.15523156089193826,13.177562475204468
2,0.17695289206917114,5.0788824090519755,0.1925385934819897,13.395215034484863
3,0.18461165772212285,4.861997978987264,0.1418729957491237,13.079985618591309
4,0.19016472868217055,4.696276666155583,0.18573346259974644,13.397262811660767
5,0.19403138044126417,4.546810470596978,0.18401819673353717,13.248610973358154
6,0.19671474358974358,4.412578600250544,0.20572003877992392,13.276196002960205
7,0.19962172033392964,4.28756857842438,0.19776828995450815,13.233803272247314
8,0.2011683810375671,4.169626943113979,0.21384890745022,13.56199336051941
9,0.20561270125223613,4.058325291817289,0.21546163024834067,13.051631689071655
10,0.2090228085867621,3.9537677454962643,0.2300693564024163,13.067720413208008
11,0.21465973464519977,3.857044295036302,0.26696621672011334,13.101712226867676
12,0.2227005068574836,3.7614717317181965,0.24428555447833544,13.076282262802124
13,0.22988409361955875,3.6858149808862057,0.24300842717577747,13.005561828613281
14,0.2403659809183065,3.59841858523192,0.22413118055037662,13.124572992324829
15,0.2868403398926655,3.246917035228522,0.27896375568647924,13.184010028839111
16,0.29548673225998806,3.178312038053127,0.3089622641509434,13.104717254638672
17,0.30085345855694695,3.1428121579283395,0.34494555895294204,12.823454141616821
18,0.30405858676207514,3.11069238221425,0.3595532851070177,13.057708024978638
19,0.30873583780560526,3.0849830669239298,0.36704825117458423,12.872415781021118
20,0.3150342874180084,3.0495402555630613,0.2183048698635245,12.9270339012146
21,0.3166554859868813,3.0310423448104267,0.2874002535610411,12.85826563835144
22,0.3214538610614192,3.003296254003908,0.36261093295547764,13.04816484451294
23,0.32411858974358976,2.9837303200006913,0.20324036095159967,12.876291990280151
24,0.3272119111508646,2.962938641108568,0.33504549183384297,12.723297595977783
25,0.33044499105545616,2.940118362595087,0.23651092549779998,12.670356035232544
26,0.362533542039356,2.76854289715391,0.4069002162726527,12.691825866699219
27,0.3670803518187239,2.738219936759826,0.3632448355582072,12.661128997802734
28,0.36528212581991654,2.733180185621099,0.4000671190991125,12.536713361740112
29,0.36820773703041143,2.7227263331200016,0.4265511969572675,12.661181688308716
30,0.3708538312462731,2.710683012477827,0.41931724960847194,12.5009925365448
31,0.36995937686344665,2.701522034125877,0.40552986799910506,12.590106964111328
32,0.3731551878354204,2.693528263001621,0.40876463569244537,12.729471206665039
33,0.3747950208706023,2.685891172113913,0.4225893056902081,12.616144180297852
34,0.3743198419797257,2.6758802914519926,0.43838093817585205,12.583332777023315
35,0.3747391174716756,2.6714599561179475,0.4364046535908718,12.470764636993408
36,0.3780467352415027,2.662757027980893,0.4290122305913938,12.601529836654663
37,0.39505068574836016,2.5750707630323526,0.454172570661496,12.657511711120605
38,0.3965973464519976,2.567038113045849,0.45673614736371093,12.652389764785767
39,0.39625260882528324,2.561682315973135,0.453659855321053,12.547345399856567
40,0.39653212581991654,2.5568060632539633,0.45543105376985604,12.661430835723877
41,0.3971097942754919,2.553340695056449,0.4185808039376538,12.58983826637268
42,0.39888938580799044,2.5477402859951104,0.44581064956372585,12.534376859664917
43,0.3986098688133572,2.5447083641960995,0.4605209187858901,12.60373044013977
44,0.39961612999403695,2.5378264974964897,0.4587403982399881,12.758963346481323
45,0.397025939177102,2.537734238036559,0.45281154448504735,17.745195150375366
46,0.39888006857483604,2.5349104758452006,0.4646878961891267,12.74296236038208
47,0.3991595855694693,2.534538748723521,0.4401521366246551,12.683383703231812
48,0.41104837507453784,2.486456956689956,0.4644082332761578,12.935368537902832
49,0.41157014013118665,2.481448785421318,0.4680811395331494,12.777084112167358
50,0.40994894156231365,2.4796215971097677,0.46794130807666495,12.599726676940918
51,0.41163536076326773,2.4763993592083136,0.4684633455142069,12.743237257003784
52,0.41029367918902804,2.4775817635234225,0.46231076142889105,12.898921489715576
53,0.4137690071556351,2.4719135595633293,0.46979640539935863,12.755926132202148
54,0.4121757602862254,2.471734550145672,0.46903199343724367,12.772831439971924
55,0.4125764013118664,2.46656169668151,0.4594115892311134,12.75964879989624
56,0.4128093321407275,2.467580437802387,0.4610988888060258,12.801067352294922
57,0.41304226296958857,2.4678440087596503,0.46744723693041984,12.670581340789795
58,0.41345222122838404,2.465660727798903,0.4659463792974868,12.737266540527344
59,0.4183251341681574,2.4427056070161703,0.47162353643075544,12.656651973724365
60,0.41955500894454384,2.43800450003993,0.46982437169065555,12.846238374710083
61,0.42019789803220037,2.438091122258186,0.47306846148109477,12.822788715362549
62,0.4185766994633274,2.436732365108347,0.46878029681557165,12.465960502624512
63,0.4183251341681574,2.437260939524724,0.4707938697889477,12.86319613456726
64,0.420337656529517,2.4336764736408694,0.47260235662614664,12.907666444778442
65,0.420169946332737,2.433773134745653,0.4751379670370647,12.831063508987427
66,0.41951774001192604,2.433906083101308,0.4688641956894623,12.957159996032715
67,0.42087805605247464,2.4310350715936333,0.4696099634573794,12.779058456420898
68,0.4206917113893858,2.4317216171561498,0.469190469087926,12.627532958984375
69,0.4207196630888491,2.431288735526761,0.4699082705645462,12.805922031402588
70,0.42221042039355994,2.4179359827286158,0.47260235662614664,12.9145987033844
71,0.4236732259988074,2.4148566771918416,0.4751938996196584,12.618594408035278
72,0.42478197674418605,2.4136827193915877,0.4590573495413528,12.446913480758667
73,0.4225458407871199,2.416843649384232,0.4734227011708554,12.719041347503662
74,0.42346824686940965,2.415299019716862,0.4715769259452606,12.829844951629639
75,0.42295579904591535,2.415509065987457,0.46809046163024837,12.649448156356812
76,0.42453972868217055,2.412840092189268,0.47688119919457084,12.682018041610718
77,0.42536896243291594,2.414181871718428,0.4741032142590797,12.71682095527649
78,0.4242695289206917,2.4141662960331143,0.4716421806249534,12.788873434066772
79,0.4237011776982707,2.412890516225966,0.4773752703408159,12.697035312652588
80,0.42504285927251045,2.41213397277418,0.4770583190394511,12.755667686462402
81,0.4266826923076923,2.4031644540666184,0.47584644641658586,12.47749137878418
82,0.4261329755515802,2.4064809602857986,0.4762286523976434,12.683787822723389
83,0.42567643112701253,2.407742819760481,0.47483965992989785,12.831820249557495
84,0.4254435002981515,2.4077131137580623,0.47647102692221643,19.680994033813477
85,0.42541554859868813,2.404342620516364,0.47483965992989785,12.57965350151062
86,0.42724172629695883,2.401471117030458,0.47630322917443507,12.577534914016724
87,0.4256484794275492,2.404242924230754,0.4753430531732418,12.706056118011475
88,0.4258720930232558,2.4030725605514838,0.4763405175628309,12.756794929504395
