Function,Gradient,Iterations,Time
0.3978879567442023,0.0033698992766234,3.0,0.0050439834594726
0.3981834656820033,0.078715954965914,2.0,0.0025525093078613
22.98168023860383,11.987056273613366,1.0,0.0034732818603515
0.4034188656488998,0.2507970484177743,3.0,0.0057663917541503
0.4079681307962964,0.3979378728668722,2.0,0.0025691986083984
12.851287773713594,9.759520145776532,1.0,0.002925157546997
14.092970592227283,11.628693149536526,1.0,0.0033071041107177
0.4287943655072492,0.639633478607998,2.0,0.0026278495788574
15.282441228918024,10.72615594449126,1.0,0.0030605792999267
0.3979183673754781,0.0232881059284213,3.0,0.0051255226135253
16.730068553325854,12.107356432773924,1.0,0.0031402111053466
15.528983673886318,10.754401723349549,1.0,0.00286865234375
0.397945986588241,0.0358503771641818,2.0,0.0027508735656738
0.4032095897109777,0.220897814601325,2.0,0.0026795864105224
0.4035723958750276,0.3443992928821172,2.0,0.0029160976409912
0.401603582810813,0.2530233570951319,2.0,0.0025160312652587
0.4112345887988138,0.5449521492457917,3.0,0.0048115253448486
0.4421250171928346,0.9576376389560368,1.0,0.0003657341003417
0.3981826095142263,0.0338043425470101,2.0,0.0026049613952636
0.3980268030155801,0.0267370978768287,3.0,0.0049092769622802
0.4000559021243536,0.1392144129433092,3.0,0.0051093101501464
0.4022491307649778,0.3111932283004885,2.0,0.0026991367340087
25.054020789421564,19.17330984885964,1.0,0.0033602714538574
0.398203391038134,0.079016650946211,2.0,0.0026018619537353
0.434742962595456,0.6457183072045732,2.0,0.0026106834411621
0.3986793746136999,0.1259449019969705,2.0,0.0027194023132324
16.333835627684145,15.434395143979769,1.0,0.0038614273071289
0.439278463889442,0.4511858261206757,3.0,0.0054388046264648
11.37733454554919,10.40832800985985,2.0,0.0054893493652343
0.3979470386312597,0.0154865395140345,5.0,0.0088536739349365
