iteration,fx,dfx
0,11.988719646163203,82.95111134867936
1,1.9019461127194113,2.831707397925672
2,1.5559630477411033,6.877475546635067
3,1.2064519753527891,8.510999503105536
4,0.8403417394717536,2.8195359103954756
5,0.6587223898371974,4.69438987801754
6,0.4452528185579457,4.028118492574552
7,0.28842093667544816,4.421366993749901
8,0.17138746896037094,3.208085713080855
9,0.09655848156379833,4.284428682977401
10,0.04499035205278528,1.819609616102894
11,0.020103467860022754,3.5158745532356868
12,0.005163223290174844,0.5149185925456997
13,0.0011159370746858714,1.2598649467259302
14,3.6923624811185455e-05,0.03646500079261786
15,1.3323630259533324e-07,0.01514514275037307
16,7.29088673658155e-13,5.242507490487227e-06
17,5.628173143907308e-23,3.115838377350292e-10
