Words,Topic 1,Topic 2,Topic 3
00,0.009891772118962399,0.020446881741636017,0.010948039225432771
10,0.0066057133663296195,0.017167577903230532,0.005227309667397697
100,0.013717452659861285,0.005255868884923129,0.02333354395174145
10am,0.00017500139592856677,0.004325124598084196,0.0005572534504983646
11,0.00046097878598615834,1.7364549563425026e-05,0.00013958932691946648
110,0.0029542127792266315,0.00022944431312069813,0.001587278712003368
113,0.0031630045700900104,0.00036289378997885684,0.006480516455938001
115,0.0014914636759896349,3.6011482759294906e-05,0.0006136956343387521
12,4.415404756019457e-05,0.0020248743609722034,0.00015827476419403032
1200,0.0005816115875924698,0.008888897107603738,0.00019277538904366356
13,0.0013431434496253816,0.00012203442348220102,0.0015070097448659364
130,0.00021582236056249485,0.004240377791338531,0.0005768739772706018
14,0.0018851990250581515,0.0003256156622786231,0.0014558928152859812
15,0.0098738590720631,0.009937186089087696,0.005438756104049891
15am,0.0001750013959285668,0.004325124598084195,0.0005572534504983624
17,0.004984586428782308,0.0006811414898517158,0.001858767702553747
18,0.0019071599224118477,0.0001883179874135109,4.907198027102228e-05
1800,0.0019338323634036946,0.0029468354552400957,0.0024328122271619033
1872,0.005998946392343416,0.00023231471106492437,0.012797422825633262
1873,0.00022382583363285616,0.0035678594160045954,0.0003237688081323286
19,0.003058253775248209,6.236708898430518e-05,0.0014641380406014458
1900,0.0019100894374408965,0.006083087977749679,0.0020272970204593794
1900s,0.0014866795129713408,0.015425527642593475,0.004056579201498352
1903,0.011967130183459138,0.017949533217442228,0.0061925966845739104
1910,0.0031184909763042317,0.0005188068051399036,0.004507176795700588
19th,0.0001565567007253973,0.004250307509136772,0.00033749150249343454
20,0.006765278631829701,0.008516129899090915,0.0034007561417860013
2014,0.002368306147203449,0.0003043789562778843,0.0032962101701051226
2015,0.003985109559539089,0.00034415533772600787,0.0020245299610837457
2017,0.0003660750463953533,0.004009585294455317,0.0003456578030101158
20th,0.00026313060849612104,0.006543346314906919,0.0001990293894303779
25,0.002408599810338055,0.009684197898186059,0.0020290772478345075
27,0.0020931331416578266,0.0001632480470585518,0.002295455924924136
2da,0.0015560332566370628,0.00037059514355292826,0.0011815340807722094
2nd,0.00047614530616326713,0.011295483854584624,0.0012286293864357555
30,0.012415989021000535,0.030737575614879747,0.010816753943460652
30hs,0.0018114907632874385,0.00011134068558754214,0.0020870921411503215
30pm,0.0005134266505369952,0.0047218670774656244,0.00013095252110724095
31,0.00010007039436564128,0.00455899586926577,0.0004021203991926867
35,0.03626471185988408,0.04894518511793663,0.04866486172953978
3rd,0.0006732593209931176,0.016271958770161476,0.00018068934786210654
45,0.004981342889660338,0.00420325641044133,0.0011601299702483042
50,0.003617331969428509,0.007689748176129111,0.004791824401161603
65,0.00045849278469622273,0.005319130645727729,0.0009351044099167523
70,0.003710834740870764,0.0006251346705385924,0.0013170845138848145
73,4.415404756019447e-05,0.0020248743609721947,0.00015827476419400928
74,0.00200153570226606,5.787896489929427e-05,0.0006191071766799336
7pm,0.0006246248513738984,0.006590696857858749,0.0009026301841257269
8pm,0.002547637448138538,0.000441693928945216,0.0021863380256956244
abarrotado,0.0024485043932504454,0.00036457613241630126,0.0036225348503501607
abiertas,0.0020286741132546126,0.0004885684035728676,0.010034480658903592
abierto,0.015745966247450147,0.002903954794205728,0.024908436686165956
able,0.0030814658343866637,0.059121183927157046,0.00323166966813607
abran,0.0011072981222253462,0.00019895010937738707,0.00028652099514573894
abre,0.003125600770056283,0.000296791687629478,0.0027419502862274245
abren,0.008736162612871627,0.0012256823009020386,0.010688671612896963
absolutamente,0.0030145323389401887,0.0001397197404684629,0.0028483675642421735
absolute,0.0006432963790287583,0.003270397546605137,0.0008994378409566618
absolutely,0.0015322814840734327,0.0408067320959964,2.497446944020514e-05
absorb,0.00025546397806135314,0.011007383453268686,0.0001810160127619723
abunda,0.0035263827183108333,0.00047136411861214647,0.0059248530517239835
abundance,0.0001750013959285668,0.004325124598084195,0.0005572534504983624
aburrido,0.0027970009381965933,0.0004204085512615033,0.005504523095920016
acabados,0.0199865268442873,0.0011789924990984273,0.00629633406264835
acabando,0.0016147564008219034,0.00035940128119629934,0.0031628416866254726
acceder,0.006343330899211233,0.0005747071887630673,5.39030354682476e-06
accesar,0.010596022677337863,0.00020451017698520994,0.014727980143057394
accesible,0.010388369951794159,0.002111104745387836,0.008467673304277463
