Words,Topic 1,Topic 2,Topic 3
guanajuato,0.26749724172071887,0.1625109293695472,0.17099322268249603
ciudad,0.26770295982849607,0.06416640598866474,0.06471690286052154
iglesia,0.22403262116168443,0.03785795010366098,0.0033972923107867445
lugar,0.19074393529524364,0.03595410429482204,0.4478410841230457
hermosa,0.2075174171582678,0.0548929207732591,0.1266285002294482
basílica,0.20600167819296425,0.043074445896468964,0.11448062668743939
noche,0.20255228343272094,0.054156659331984484,0.07272775296280402
basilica,0.061354843437291626,0.17534665264331717,0.00266597956283268
centro,0.18804671072697549,0.040366783877018114,0.0210947550517933
church,0.03164715484171219,0.3001222713583504,0.012218712390953557
arquitectura,0.1516468908388308,0.01678556999088039,0.054485597210125726
plaza,0.13244862701074375,0.04915636297640354,0.05287684467447617
dentro,0.17264939943442978,0.047216920898722016,0.24320737712917528
interior,0.10347284810738351,0.03683703487465175,0.10119968948788911
beautiful,0.03942381793335844,0.3745395974495587,0.04686614767534025
bonita,0.19942206294353573,0.06040671149283605,0.41872331529286777
si,0.1428029941246718,0.028118707379330768,0.04495885908907776
paz,0.10547068424121266,0.03065552102909576,0.0074852372875259
city,0.025657845364648605,0.21066521558188173,0.02774729086328493
inside,0.02356450071883015,0.2347157082678429,0.02069259819920254
visitar,0.1362094756617466,0.025299728269022832,0.05935898927342035
visita,0.10556101216472819,0.019967539050267057,0.07499465083294865
pena,0.10057364001818593,0.02402981758606832,0.014879660909069857
vale,0.10298497912923438,0.024386450520751113,0.013461728143222218
encuentra,0.11461729740272485,0.02465656782664599,0.06587299355989522
historia,0.0663678515828826,0.013486377449669691,0.09439581185990001
color,0.05717749673915026,0.014345113693908703,0.008930945639014205
bien,0.10762365347616329,0.02520214724776971,0.10689063461092953
exterior,0.06952853387538004,0.040463776088008586,0.03427172840273099
virgen,0.05272606804889729,0.0029129410020982314,0.03363156749800658
ver,0.07349962817611354,0.012119422611795062,0.03132282091930737
templo,0.05572532655050669,0.0013450950951785598,0.0884003011873769
town,0.013222422887439416,0.14034677127694062,0.012288756274315218
tomar,0.06602807191155731,0.008715298261339722,0.1086933054204258
see,0.024645850314726537,0.1556227604069544,0.020228209306117212
puedes,0.07378774104686292,0.015304895819527866,0.06969886894690407
hermoso,0.06739578806202166,0.009205463938215634,0.12427754484496226
bella,0.08588176138342964,0.013629224783338011,0.04087924762185876
visit,0.019001077943946055,0.1611070655274334,0.019407413903917873
place,0.01534757334880099,0.13687083221674423,0.020968256814842358
one,0.016744492741173095,0.1371363363107043,0.01059531768414768
iluminación,0.09517715596132298,0.03134036532768541,0.06729321088414116
iglesias,0.04894094918189416,0.005075020451308153,0.057156016721993955
great,0.019464288125972482,0.17079675380912082,0.04795219337753062
gran,0.06120912187312004,0.003542251817476335,0.09865944318884788
puede,0.062073708792936666,0.009503310509048183,0.051236939307999045
día,0.07878469268631233,0.014742754192640305,0.025011616557988756
hace,0.06210800609371978,0.014746858130564646,0.0034813734660720966
cerca,0.09072367493580759,0.024350345441665384,0.12175688250170523
amarillo,0.061414054489715604,0.004881994443467007,0.019795664852324035
frente,0.0566015889909134,0.0099612466266067,0.01266442248827925
fotos,0.05354353223963533,0.0036365918780521304,0.07799896879819021
around,0.010642523552306497,0.11431299105739076,0.007711151048004426
altar,0.035212034826474455,0.02332009696927667,0.005098060002969871
parte,0.056261131521413085,0.012860817307635795,0.0017360897589028975
mas,0.06326137164779404,0.010130473302727287,0.0022352733340163795
