Words,Topic 1,Topic 2,Topic 3
mercado,0.33164792679582134,0.016809469710692547,0.2716865547675333
comida,0.2532488905967771,0.04619896505925285,0.07240857204427632
market,0.04826361953060568,0.37918987650388447,0.01643770817807745
lugar,0.24172703222292075,0.046471843103928996,0.18804139091950917
food,0.039547004477128535,0.3193631794905961,0.0067460872020107514
si,0.20191269066684323,0.035592029161209474,0.37446549758630726
comprar,0.17735870193340347,0.03536290968041176,0.13369333256650115
artesanías,0.17371251785831132,0.036305081063549106,0.09590482487500833
comer,0.15671437725196485,0.0313790505476977,0.26478955060712417
guanajuato,0.1316370322624897,0.03032676717457699,0.09837468673199888
dulces,0.1451831419781413,0.024893971405377625,0.09417129853762468
souvenirs,0.0656480603873426,0.14047960607734444,0.0006360339411177041
precios,0.13530632656317876,0.026660880613519216,0.058990182171141964
place,0.02409075151194911,0.1829572577098519,0.002384700540203768
local,0.059691629804126935,0.12382763733155423,0.014280058303188448
hidalgo,0.09729264205142767,0.04160451790167316,0.03148105859089326
recuerdos,0.11481123170091201,0.022276909546999114,0.004011471037049264
puestos,0.10729568665000369,0.02175547161554149,0.11494822177742209
encontrar,0.12859756235114464,0.018577042057583308,0.0005269985098470748
ciudad,0.1053204682639969,0.02090407869304202,0.04515214481680454
precio,0.1007820302291846,0.019660212717206374,0.13590068952501264
buy,0.01970130590902165,0.1518727364943357,0.00795004607433273
arquitectura,0.10451492064763246,0.017623558233845173,0.19969217949330592
like,0.0184609933353765,0.12517706570115228,0.010754269574423873
cosas,0.09011596312672816,0.017696034659997494,0.04607187818174536
puede,0.10125533789694682,0.017888662079747784,0.06305639578759137
mexican,0.016292898100022237,0.12492950710873428,0.0026126614440762815
building,0.01485853650473711,0.12191576210221113,5.538079748523952e-05
stalls,0.017417801735695685,0.15171208415963292,0.0040710671244056805
etc,0.07207707766087762,0.007785635901384511,0.08444682096411972
mejor,0.08799188428710954,0.017433145704114448,0.10710462072061414
great,0.01794386545137691,0.13212682133444076,0.0017834457841846094
carnitas,0.0491000922842426,0.049592166975274965,0.012131758306457635
variedad,0.10558533943581276,0.020012629622845578,0.09396917297084573
one,0.01619879929874069,0.10928330615057676,0.005685538147102044
gran,0.08047690992549292,0.013744534566974026,0.024885443508690774
dentro,0.0917736528204383,0.01774730061520496,0.10804171333643836
puedes,0.08551483406042672,0.015101598551289269,0.013620051794787482
planta,0.077944763185139,0.017350059225690006,0.18346443731170886
lugares,0.08177673163212429,0.01647898922265583,0.03880304767841163
alimentos,0.08325509888954241,0.010910013017001372,0.04247666002859471
mercados,0.07375439371229393,0.0062309222186079875,0.03725169692915915
many,0.014808931070729881,0.10907191283868059,0.0064422446581878425
locals,0.014353456669370088,0.11295563256109728,0.0015457734884264144
buen,0.11099552093192912,0.02277399357971209,0.13203018772214203
méxico,0.060213203969546755,0.01105567440651297,0.05655314410527348
worth,0.013774680325765256,0.11757486386114266,0.000559821320869553
visit,0.017332372817294647,0.12715795723831003,0.002880867566898101
see,0.015122789590429347,0.1066398812791329,0.0001716992773307653
muchas,0.05677468215405931,0.00946548939709808,0.02243184413254827
mas,0.058096034196237815,0.01008023676461673,0.025621722122277434
floor,0.016368499561957253,0.12518480569572604,0.011404575417122212
encuentras,0.08029669443238725,0.011517147010864221,0.007292258399057773
conocer,0.08868064098988515,0.016967504147152136,0.020972715691473808
venden,0.056506786875873516,0.010135826061839262,0.029224659321264355
tipo,0.08289908488727027,0.013940789324132312,0.017207111510121213
lots,0.01432304104672626,0.11983210216550608,0.006877365054607396
locales,0.07041321201660326,0.014911507647698522,0.046614954831563984
frutas,0.05952190663948923,0.01158896108303911,0.030800451595339944
edificio,0.059008145446016784,0.011817452865672772,0.08790983695451153
recuerdo,0.062013125208657344,0.012097436342477182,0.029341976507058047
típico,0.07169059187161676,0.01423804390202596,0.10422455786188137
tiendas,0.05257606187732768,0.008644127241912969,0.009206902004037938
ser,0.045816918979894435,0.008047847018157651,0.021094913893909356
pena,0.05877222521229063,0.00936066844222451,0.020826486289234784
items,0.014488172856700928,0.11787052584025731,0.0016298817458811523
good,0.01208722028366591,0.1092389509610824,0.005484287737973581
gente,0.06372394829913285,0.008033045259598552,0.012024426279405823
buena,0.07912525386461061,0.011004621300575768,0.038345486381582375
visitar,0.07140074782630006,0.012072616192866134,0.03097553877649038
visita,0.06876630168188096,0.010251879938991149,0.00017013101381563905
tan,0.0448623451224555,0.008020453523565249,0.02839492186916295
little,0.010747208771243537,0.08535941402759467,0.006271336521092306
go,0.012356738763079536,0.0931382271098102,0.003979176063783018
find,0.010641284572260547,0.08591912090827382,0.0030477624382416898
comidas,0.057914109766724314,0.011578412394648309,0.045321422799058875
bien,0.07002220302445707,0.011879412172542797,0.014658631865614617
típicos,0.07022995504244435,0.015046137837919367,0.05162193737671458
inside,0.009610891411243659,0.08118195221809088,0.00030288104155281985
eat,0.011422050255136441,0.08283771106468796,0.0008892808338062888
barato,0.050569191829739936,0.008557489611992083,0.020629258122033627
artesanias,0.040098429345032605,0.0008657352962609537,0.0003376854519124475
aquí,0.04284585636707989,0.008244267727012372,0.032180623480864985
also,0.011440109594940857,0.09488609824199834,0.0017626082676309499
vale,0.05016235383870124,0.008805431162589554,0.013332965874657226
ropa,0.06433721432914366,0.011233292682090843,0.013448826420386029
recomiendo,0.05501862443994385,0.01007773202453531,0.02413075627604715
piso,0.03049759939497684,0.004995481293714274,0.01239513877847934
outside,0.012406897861702074,0.09996753333495023,0.0027946078329131384
meat,0.0094189873740456,0.07431498678643615,0.0009571613293704019
limpio,0.059064041813463156,0.007400507924794884,0.007156524906568004
bonito,0.06273145242145074,0.013840470294700324,0.01682103909887048
accesibles,0.08036690757667732,0.01723416500970022,0.08751474697020671
tourists,0.010749053386891918,0.08357150194408967,0.003030235869928834
souvenir,0.021591024209151825,0.07948848500846938,0.005469998443878777
mucha,0.06733219273758521,0.01439231158614793,0.05824096473429622
ir,0.048850719823366376,0.00874452960990306,0.06791934657477182
centro,0.03719174590595433,0.0029627796715310014,0.021758420550183014
tortas,0.03837361312416317,0.027518420021796358,0.012058627517706576
shops,0.008257825792623852,0.06068668357921287,0.000991206929808712
mexico,0.01880061876592774,0.05578117666712784,0.00788878479324008
markets,0.00952593743774655,0.07651272662723903,0.00021468405086199363
grande,0.06054893616811165,0.007143625987711266,0.002662583717526878
eiffel,0.029685748831443978,0.026741396697245942,0.043763611287778635
cualquier,0.058078845763610575,0.011515533421578007,0.06078226888636903
ahí,0.05070293210962546,0.01031556954141085,0.009477252238640035
además,0.0386316928328564,0.007114219687748688,0.02766090490904174
traditional,0.00975844659362847,0.07617467731952095,0.006531970986540188
tourist,0.005993714224951708,0.05186974673095954,0.000664843578307731
rico,0.05619862693225453,0.009081319919329511,0.07380659602015475
productos,0.04525768534094315,0.00689085761711359,0.0003223276624905097
parte,0.041829081901346016,0.008233385571851083,0.0814021617174199
nice,0.008653355971723373,0.0699389540309415,0.00021624887110839507
lot,0.01078157201947911,0.08953004152152688,0.00034774159543738564
interior,0.042527625886888666,0.003587382651137119,0.11395335547143905
get,0.008386445168950877,0.07580470217550828,0.0060688226370092585
fresh,0.007992504532267358,0.06720925844024254,0.0016406444445342604
estructura,0.03752973834295587,0.004560182284329184,0.06407813433595662
come,0.030969635552766443,0.03828210552041889,0.018404132412335423
want,0.0072132313110438405,0.06268829478237087,1.3413738214006144e-05
ver,0.03374606485342145,0.006736936630800259,0.04052689498353196
vendors,0.00705200027643635,0.05205806649448097,0.0035977233618254634
sucio,0.030921430586840055,0.0067804008949723825,0.06311240229654862
stuff,0.006223125111174982,0.05784735885114645,0.00021545895738300615
recuerditos,0.0559304608119705,0.006602754172847237,0.023285017700332655
opción,0.04912048777131269,0.008495774622088087,0.05533087456873414
home,0.007544728481229974,0.06638849500727041,0.0010828345525850853
fachada,0.047524213277319365,0.00868177190226241,0.0599744853173489
city,0.007948431995823098,0.06947423177114323,0.004619864689944656
baja,0.04163906668075425,0.009153583265778085,0.10093038831451863
artesanía,0.03955797867338089,0.004375563581947065,0.018857328967988293
verduras,0.03618797153507784,0.007605186776329354,0.016495152712677853
turistas,0.036861400988754976,0.007964693027125833,0.014460828325841639
tren,0.03903353222294922,0.006985921595263427,0.048557262946762624
segundo,0.024072538185628368,0.0037644140834915876,0.020543282755439717
second,0.009552791627803767,0.0679258520050711,0.002939186782551747
recomendable,0.04719753773983678,0.007903092813339967,0.010950650996467401
parece,0.03209794730026319,0.005605942516656832,0.018608850891016347
llevar,0.0379428564682661,0.006062349006738122,0.05930816134753013
interesante,0.03495379263044623,0.007007035738039189,0.01668762069788326
goods,0.00821418857711531,0.05805560098205498,0.002118715824079682
fruta,0.030220108047180467,0.003296049062096018,0.034044055054607614
excelente,0.03780258210447712,0.0062936563693690465,0.017654781601018212
everything,0.006670350915552507,0.059599161911362955,0.004602412688777943
encontraras,0.046074999565538274,0.009068595111256007,0.018525397658391278
disfrutar,0.03519740144305118,0.0060413483084674575,0.022535808879990883
artículos,0.04739227240478483,0.008469422394639553,0.044154865337006376
visitarlo,0.03468292055340985,0.004426747639767295,0.00685766664940268
verdad,0.04243201578415243,0.00840441127147986,0.042225666271032504
venta,0.036008666942254956,0.007144217132070757,0.06125399368421514
tradicionales,0.03373351590313002,0.005128862781361946,0.007685187680930398
time,0.007829286855868398,0.06108612045809715,0.004065951138738449
stands,0.005164784259188518,0.04425094050318152,0.003648615686737824
shop,0.005985943745388829,0.048937379642205375,0.0022023152138852444
pueden,0.047279611280048484,0.006557962272231278,0.03437259659315453
olores,0.03745784325379311,0.006560185589716571,0.02415908009348971
mexicana,0.026874820358467496,0.005237457894302969,0.03023983814588796
juguetes,0.05116238621179597,0.007918695210335228,0.02174288023098158
hermoso,0.045536993431359314,0.007480232006201936,0.08025213069962156
