Iterations,Function,Gradient,Time
0,6.969240135633472,7.5296873738214325,0.0
1,6.241268062354932,7.021515039958148,0.0002474784851074219
2,5.566754533766799,6.46324366851066,0.0022726058959960938
3,4.950016786354006,5.869561865924575,0.0043489933013916016
4,4.393716341006138,5.259100127219015,0.0063402652740478516
5,3.898430700761357,4.655023420315792,0.008343696594238281
6,3.4621967373681164,4.084692503687157,0.010308265686035156
7,3.0801922891171656,3.576663035130921,0.012287378311157227
8,2.744933657343023,3.1530382176004164,0.013563394546508789
9,2.4474561854601746,2.818905505433813,0.014862298965454102
10,2.1793808013819937,2.5583258790966275,0.01616525650024414
11,1.9346737997636623,2.344355897017314,0.017438650131225586
12,1.9346737997636623,2.344355897017314,0.018733501434326172
