Iterations,Function,Gradient,Time
0,138330.00583199752,39196.62208614004,0.0
1,136381.1496580822,38758.27705554184,0.004113912582397461
2,132548.7433779549,37892.43511589269,0.008844852447509766
3,128802.19022612252,37041.1802307735,0.013411998748779297
4,125140.04103318298,36204.322286488874,0.019365310668945312
5,121560.86548900438,35381.67419239275,0.024541854858398438
6,118063.2518450697,34573.051788825505,0.02889394760131836
7,114645.8066258073,33778.273759389405,0.03513169288635254
8,111307.15434848682,32997.161547393436,0.042113304138183594
9,108045.93725126516,32229.53927630106,0.0469508171081543
10,104860.81502899733,31475.23367401563,0.05186748504638672
11,101750.46457643088,30734.074000839624,0.057141780853271484
12,98713.5797384289,30005.891980944227,0.06254982948303223
13,95748.87106687666,29290.52173718603,0.06843447685241699
14,92855.06558394448,28587.799729106937,0.07425308227539062
15,90030.9065513999,27897.56469395271,0.07947683334350586
16,87275.15324567226,27219.657590543982,0.0845651626586914
17,84586.58073839443,26553.921545831658,0.09575748443603516
18,81963.97968216197,25900.20180396635,0.10110926628112793
19,79406.15610126546,25258.345677708785,0.1064310073852539
20,76911.93118717286,24628.202502004846,0.11252737045288086
21,74480.14109855224,24009.623589545627,0.11749792098999023
22,72109.6367656465,23402.46218812922,0.12271785736083984
23,69799.28369882965,22806.57343963689,0.13073945045471191
24,67547.96180119165,22221.81434043273,0.13657474517822266
25,65354.56518501939,21648.04370299158,0.14507341384887695
26,63218.001992062345,21085.122118556552,0.151259183883667
27,61137.19421748726,20532.911920623803,0.15749430656433105
28,59111.077537452264,19991.277149049267,0.16493844985961914
29,57138.60114024626,19460.083514569455,0.1710970401763916
30,55218.727560963904,18939.198363526935,0.17716765403747559
31,53350.43251970633,18428.490642590175,0.18310880661010742
32,51532.704763317226,17927.83086325815,0.1890404224395752
33,49764.54591068797,17437.091065941957,0.196946382522583
34,48044.97030168344,16956.144783419353,0.20322203636169434
35,46373.00484976073,16484.86700346377,0.20972776412963867
36,44747.68889837437,16023.13413045705,0.21576428413391113
37,43168.07408127716,15570.823945805656,0.2222123146057129
38,41633.224186846135,15127.815566992778,0.22972798347473145
39,40142.21502657713,14693.989405115108,0.2357769012451172
40,38694.13430790603,14269.227120771933,0.24420833587646484
41,37288.08151152865,13853.411578196801,0.2503819465637207
42,35923.1677733972,13446.426797547992,0.25845813751220703
43,34598.515771582955,13048.157905303498,0.26479029655456543
44,33313.259618194315,12658.491082739212,0.27109646797180176
45,32066.544756542426,12277.313512505449,0.27759480476379395
46,30857.5278637425,11904.513323356268,0.28374624252319336
47,29685.376758930164,11539.979533128477,0.2916717529296875
48,28549.270317262915,11183.601990111467,0.2981417179107666
49,27448.398389857153,10835.271312995099,0.3037302494049072
50,26381.961729793038,10494.878829629424,0.30902576446533203
51,25349.17192429226,10162.316514876311,0.3141942024230957
