Iterations,Function,Gradient,Time
0,86741.76187687107,28577.18170476262,0.0
1,85323.09593397894,28170.393600155036,0.00585484504699707
2,82546.18976411675,27371.430183217686,0.012563705444335938
3,79848.18403936202,26592.302066500244,0.025766849517822266
4,77227.11753570903,25832.56518498841,0.03805208206176758
5,74681.07289779918,25091.786144304522,0.044741153717041016
6,72208.17559296999,24369.541802274725,0.05154013633728027
7,69806.59290620228,23665.418869281475,0.057930946350097656
8,67474.53297411908,22979.013526737872,0.06985974311828613
9,65210.24385625642,22309.931063078348,0.07684087753295898
10,63012.0126418821,21657.78552671639,0.08573341369628906
11,60878.16459069095,21022.199395475884,0.11387419700622559
12,58807.062305751104,20402.803262055593,0.12364697456359863
13,56797.104937119286,19799.235535137115,0.13595271110534668
14,54846.727414577486,19211.14215579369,0.14292097091674805
15,52954.399707977165,18638.176328900652,0.14990973472595215
16,51118.626113702485,18079.99826928681,0.15679240226745605
17,49337.94456579302,17536.274962399388,0.16768932342529297
18,47610.925970281634,17006.679939282818,0.1746835708618164
19,45936.17356132862,16490.893065692613,0.18187570571899414
20,44312.322277743595,15988.60034517991,0.18881702423095703
21,42738.038158508774,15499.493735989032,0.1997537612915039
22,41212.017755928384,15023.270981609463,0.20682001113891602
23,39732.987565047995,14559.635454814612,0.2137308120727539
24,38299.703468003405,14108.296015002428,0.2205345630645752
25,36910.95019197991,13668.966878627281,0.23423099517822266
26,35565.54077948315,13241.367502478442,0.24116063117980957
27,34262.3160696527,12825.22247951837,0.24799418449401855
28,33000.144189376595,12420.261446944001,0.2547900676727295
29,31777.920053004687,12026.21900607684,0.2655622959136963
30,30594.564869499838,11642.834653623493,0.2726728916168213
31,29449.025655915033,11269.852723778116,0.2794041633605957
32,28340.27475614182,10907.022340562962,0.2866675853729248
33,27267.309363939516,10554.097379723686,0.2976241111755371
34,26229.15104932634,10210.836439413515,0.3048982620239258
35,25224.845287496068,9877.002818815952,0.31178975105285645
36,24253.460989510822,9552.364503770443,0.31888651847839355
37,23314.090034120796,9236.694158380868,0.330003023147583
38,22405.84680016595,8929.769121504012,0.3394775390625
39,21527.86769912995,8631.371406935637,0.3463859558105469
40,20679.310707539044,8341.287706037097,0.35348081588745117
41,19859.35489902631,8059.309391476738,0.36142683029174805
42,19067.19997601916,7785.23252069981,0.36867284774780273
43,18302.065801148037,7518.857837689659,0.37592530250549316
44,17563.191928620545,7259.990771544361,0.382997989654541
45,16849.837135954356,7008.44143036918,0.39392805099487305
46,16161.278956612152,6764.024588979608,0.40144920349121094
47,15496.813214232543,6526.559668926711,0.4088418483734131
48,14855.75355929724,6295.870709400917,0.41608500480651855
49,14237.431009216096,6071.7863276484795,0.42668628692626953
50,13641.193492942588,5854.139667654044,0.4364621639251709
51,13066.40540134914,5642.768336011508,0.44379115104675293
52,12512.447144688991,5437.514324133175,0.45146727561950684
53,11978.714718542238,5238.2239162445385,0.4606969356536865
54,11464.619279680981,5044.747582989264,0.4681098461151123
55,10969.586733284106,4856.939860935882,0.47554445266723633
56,10493.0573328758,4674.659218842394,0.48288488388061523
57,10034.485294244203,4497.767912201599,0.4923412799835205
58,9593.338424407379,4326.1318283571445,0.4999823570251465
59,9169.097766422601,4159.620325338205,0.507418155670166
60,8761.257260474702,3998.106068488291,0.5147221088409424
61,8369.32342122367,3841.464869925177,0.5406322479248047
62,7992.815030840517,3689.5755368111036,0.5482199192047119
63,7631.262846518344,3542.319735261599,0.5570154190063477
64,7284.209320527086,3399.5818773820674,0.5643770694732666
65,6951.20833010936,3261.249039276996,0.571789026260376
66,6631.824913728744,3127.2109177920674,0.5801570415496826
67,6325.635009431615,2997.3598330780187,0.589146614074707
68,6032.2251904357545,2871.5907826601274,0.5965421199798584
69,5751.19239259297,2749.80155042858,0.6038079261779785
70,5482.143628181426,2631.892870741612,0.6108462810516357
71,5224.695680662466,2517.768643630544,0.6216866970062256
72,4978.474775683532,2407.3361919869967,0.6287145614624023
73,4743.116224804521,2300.5065458013755,0.635793924331665
74,4518.264040223709,2197.194732372457,0.6447498798370361
75,4303.57052119033,2097.320045465673,0.652707576751709
76,4098.695815758916,2000.806261392717,0.6597368717193604
