Iterations,Function,Gradient,Time
0,87953.40074071595,29275.49201920745,0.0
1,86499.60722357933,28877.039350755724,0.005685567855834961
2,83651.2710808158,28092.811247206562,0.012736320495605469
3,80880.49798484106,27325.721641148702,0.024807214736938477
4,78185.58971947848,26575.458822836008,0.03232145309448242
5,75564.87898096377,25841.71624057864,0.04055070877075195
6,73016.72886575562,25124.192429550738,0.048305511474609375
7,70539.53236521185,24422.590945633223,0.055567026138305664
8,68131.71186663792,23736.620304099593,0.0627903938293457
9,65791.7186602319,23065.993922940834,0.0723886489868164
10,63518.03245147491,22410.430070612856,0.0800931453704834
11,61309.160878533694,21769.651817975144,0.0877828598022461
12,59163.63903427041,21143.38699417291,0.11733412742614746
13,57080.02899247704,20531.368146196408,0.13110136985778809
14,55056.919337981795,19933.332501830362,0.14263057708740234
15,53092.924700302596,19349.02193568311,0.20116710662841797
16,51186.68529055735,18778.182937959107,0.2099473476409912
17,49336.86644137352,18220.566585609507,0.219451904296875
18,47542.15814957938,17675.928515463616,0.22945666313171387
19,45801.274621499906,17144.028898908615,0.2375049591064453
20,44112.95382072477,16624.632417646262,0.24490118026733398
21,42475.9570182672,16117.508240012945,0.25148653984069824
22,40889.0683450838,15622.42999730353,0.257997989654541
23,39351.09434698484,15139.175759490125,0.26715636253356934
24,37860.86354202826,14667.52800967385,0.27392077445983887
25,36417.22598055937,14207.273616551902,0.28158140182495117
26,35019.052808132015,13758.203804123517,0.28820276260375977
27,33665.235831629114,13320.114117797893,0.2987096309661865
28,32354.68708898655,12892.804386005435,0.3061976432800293
29,31086.338423016405,12476.078676352063,0.3134639263153076
30,29859.141059926795,12069.745245296443,0.3202221393585205
31,28672.065193237708,11673.616480273373,0.3334188461303711
32,27524.099573905183,11287.508833135858,0.34093236923217773
33,26414.25110757893,10911.242743746088,0.3479914665222168
34,25341.54446003882,10544.642552514968,0.35487937927246094
35,24305.021671975464,10187.536400674539,0.36339521408081055
36,23303.741784402366,9839.756117072095,0.3709297180175781
37,22336.7804761072,9501.137090303298,0.3792989253997803
38,21403.229714664554,9171.518125059782,0.3865811824798584
39,20502.197422642384,8850.741281659624,0.3957555294036865
40,19632.80716072972,8538.651697862811,0.4036109447479248
41,18794.197829595334,8235.09739225402,0.4107978343963623
42,17985.523392348492,7939.929048707548,0.41791749000549316
43,17205.95261950587,7652.999781739284,0.4279806613922119
44,16454.668858373636,7374.164882902587,0.43811917304992676
45,15730.869828716022,7103.281548802365,0.4453883171081543
46,15033.767446502234,6840.2085917857485,0.45258402824401855
47,14362.58767739011,6584.806134918021,0.46076440811157227
48,13716.570421415001,6336.935293465234,0.46865391731262207
49,13094.969430096704,6096.457845773097,0.4759993553161621
50,12497.05225685375,5863.235897144212,0.48329687118530273
51,11922.100241217235,5637.131541057046,0.49241209030151367
52,11369.408526864327,5418.006522819482,0.5007011890411377
53,10838.286112946,5205.721911482553,0.5079612731933594
54,10328.055937565188,5000.137786525571,0.5152089595794678
55,9838.054991579995,4801.11294642893,0.5252370834350586
56,9367.63446016805,4608.504646738295,0.5356571674346924
57,8916.159888809992,4422.168375555893,0.5428576469421387
58,8483.011369546395,4241.957674533992,0.5499060153961182
59,8067.583742556616,4067.7240133587716,0.5580000877380371
60,7669.286807323061,3899.3167253718198,0.5655622482299805
61,7287.545536907069,3736.583011362829,0.5726158618927002
62,6921.80028820017,3579.36801767296,0.5798852443695068
63,6571.507000455967,3427.5149935792797,0.5898075103759766
64,6236.1373739792,3280.8655315056412,0.5972864627838135
65,5915.179020573466,3139.259891956429,0.6176950931549072
66,5608.135577249433,3002.5374132397237,0.6377687454223633
67,5314.526774785174,2870.537004086286,0.6447815895080566
68,5033.88845302091,2743.0977152339997,0.6556539535522461
69,4765.772515266428,2620.0593839867706,0.6630511283874512
70,4509.746814901303,2501.263343720151,0.6700763702392578
71,4265.394968150025,2386.5531883350427,0.6770803928375244
72,4032.316088109427,2275.7755797939426,0.6879050731658936
73,3810.124436380242,2168.7810851527265,0.695106029510498
74,3598.448990092481,2065.425027981563,0.7022345066070557
75,3396.9329236905082,1965.5683378391127,0.7091169357299805
76,3205.2330065235315,1869.0783806616819,0.7201402187347412
77,3023.0189190185347,1775.829752753459,0.7274174690246582
78,2849.9724919202913,1685.7050217806418,0.7345230579376221
79,2685.7868746625813,1598.5954000894812,0.7437007427215576
80,2530.165640250822,1514.4013390758112,0.7527048587799072
81,2382.8218349299655,1433.0330383835992,0.7599918842315674
82,2243.4769812218547,1354.4108702255555,0.7672369480133057
83,2111.860042527074,1278.465726326163,0.7743525505065918
84,1987.7063564000118,1205.139301194123,0.7844383716583252
85,1870.756542052683,1134.384327719614,0.7918312549591064
86,1760.7553862128489,1066.1647751761052,0.7992064952850342
87,1657.450711235277,1000.4560002028361,0.8063809871673584
88,1560.5922319805866,937.2448028169948,0.8165462017059326
89,1469.9304155419668,876.5292787198644,0.8238694667816162
90,1385.2153726011718,818.3182788772875,0.8314175605773926
91,1306.1958324501134,762.6302015174588,0.8391396999359131
92,1232.6182847765413,709.4907807540206,0.8499960899353027
93,1164.2264054490188,658.9295490954138,0.8573665618896484
94,1100.7609103653501,610.9747987433677,0.8648943901062012
95,1041.9599847238603,565.6471969789977,0.8721916675567627
96,987.5603960061768,522.9527153252175,0.8812174797058105
97,937.2993045045959,482.8760914853775,0.888627290725708
98,890.9166410763605,445.37640468937485,0.8964452743530273
99,848.1577637685414,410.38619062384447,0.9041359424591064
100,808.7759972432168,377.8146609811912,0.9128143787384033
101,772.5346685679347,347.55421085136925,0.9203414916992188
102,739.2084038194946,319.4881543667029,0.9278373718261719
103,708.5836841103076,293.49738241816533,0.9352424144744873
104,680.4588467792162,269.464802880405,0.9472484588623047
105,654.6437333370752,247.27838580342103,0.9552788734436035
106,630.9590227417881,226.83484345637024,0.963231086730957
