,0,1,2,Escala mean,Escala std
2007-12-31,0.0,0.0,1.0,5.0,
2008-12-31,,,,,
2009-12-31,0.0,0.0,1.0,4.0,
2010-12-31,0.0,0.0,1.0,5.0,0.0
2011-12-31,0.0,0.0,1.0,4.6875,0.478713553878169
2012-12-31,0.0,0.019867549668874173,0.9801324503311258,4.7218543046357615,0.49205609974677994
2013-12-31,0.0,0.014184397163120567,0.9858156028368794,4.695035460992908,0.49198232272754794
2014-12-31,0.006666666666666667,0.02,0.9733333333333334,4.593333333333334,0.5687224192491441
2015-12-31,0.0,0.06666666666666667,0.9333333333333333,4.651851851851852,0.6024640760767093
2016-12-31,0.0,0.02,0.98,4.725,0.49048739988631324
2017-12-31,0.0,0.023668639053254437,0.9763313609467456,4.798816568047338,0.4574760162436405
2018-12-31,0.0,0.045454545454545456,0.9545454545454546,4.7272727272727275,0.5440432764778563
