Attempt,2,4,8,16,32
0,10448.751631915547,5143.32074906069,2676.4163235707542,1346.5826306067029,706.5634642934931
1,10448.763214631374,5143.356553837071,2676.549941177615,1346.495788646074,710.0679761435421
2,10448.683187296685,5143.363888780769,2676.4177757720513,1348.0116553417479,705.7809468311854
3,10448.880845510303,5143.352167540903,2676.408537833317,1347.005275763742,706.34238326047
4,10448.679988026239,5143.342710970901,2676.378016434889,1346.9917381662956,709.2655934834839
