Attempt,2,4,8,16,32
0,10448.705221219852,5143.365460353735,2676.615978980318,1346.4730228027865,715.5248226819938
1,10448.799004587629,5143.324761995484,2676.490532336043,1358.4692635438983,713.159518120967
2,10448.8458788356,5143.352167540884,2676.6115298447166,1346.6217461739427,717.5676174225673
3,10448.685556647702,5143.319766394761,2676.711519905351,1346.4922887508365,716.636087408709
4,10448.711792650787,5143.325518638698,2676.663385802334,1359.9090129232259,713.8305091700831
