Function,Gradient,Iterations,Time
1.3634027834493535e-09,0.0015047255160124,39.0,0.0555038452148437
6.063669662772106e-07,0.0062372664071177,31.0,0.0480587482452392
8.932845344197579e-08,0.0106454015997215,92.0,0.1205284595489502
2.8050449142601748,1.2456487019615623,371.0,0.4450016021728515
2.920304009850562e-07,0.020784081932923,25.0,0.0336208343505859
2.6817184008329136,3.795234716507437,638.0,0.8247795104980469
2.4884337920822196e-11,0.0001109858469658,22.0,0.0330767631530761
7.876967152123248,0.0019004058583639,91.0,0.1211104393005371
7.8769663368927505,0.0035058932827585,31.0,0.0558736324310302
9.344924041889612e-07,0.0080448390198702,54.0,0.0757851600646972
7.87696811038584,0.0548491219006382,50.0,0.0739736557006836
6.800345456130361e-08,0.0059188554266165,30.0,0.040614366531372
2.885061216332192,1.265950882274129,2512.0,2.933807134628296
6.958978943892936e-07,0.0058741851150632,42.0,0.0566809177398681
1.206464002082647e-09,0.0005118372769575,17.0,0.0291697978973388
3.8259971902966297e-07,0.0045443129835111,52.0,0.070192813873291
2.8813006922471907,1.2776400685395513,776.0,0.9238379001617432
2.2227008851285507e-07,0.0036139853851427,50.0,0.0689735412597656
9.101804308588652e-07,0.0399085739443968,22.0,0.0366909503936767
4.255304420435795e-07,0.0049135426301593,44.0,0.0602097511291503
2.8318693746279626,1.25870727917016,610.0,0.7154607772827148
2.8808386714608467,1.2774249667432265,304.0,0.3549509048461914
2.6733174230216754,3.710798229481129,316.0,0.3717367649078369
4.530565706963328e-07,0.0050807268161985,40.0,0.0594065189361572
7.88040691059456e-07,0.0071001692926257,29.0,0.0448901653289794
2.70797161819303e-07,0.0039431633589187,24.0,0.0361626148223876
2.499849576177251,1.3195389325831706,362.0,0.4297263622283935
4.4358261227838363e-07,0.0052210330423876,48.0,0.0651125907897949
1.966382988165552e-08,0.0031143701868558,20.0,0.0311503410339355
1.9800537971262013e-11,0.0001756981704752,21.0,0.0278806686401367
