iteration,fx,dfx
0,1314.5139709298805,884.4578440105522
1,741.7123110664508,830.5182825552891
2,675.3199825418944,737.1117374567813
3,270.8682084414281,262.6879017641903
4,222.22259590717684,225.84358273317287
5,156.7978402634508,140.80802896064114
6,126.62284126426425,82.36184200688496
7,103.69202783227006,39.60866391968789
8,94.16841037804495,48.308692676342815
9,89.5306732186814,69.16482572453252
10,76.23371125672732,28.00412258134672
11,73.62181279074655,72.781606740514
12,59.51617957843329,27.214044424589492
13,55.188428612010384,33.58928150190398
14,53.35801104421007,44.34939468149088
15,45.757371547753216,18.95747029619596
16,40.97461228887654,37.96921503708568
17,35.65748464875215,17.8369563109471
18,34.972517803876386,44.60003649697415
19,28.385235541673758,18.774450449074674
20,27.593553953795066,28.683114129925197
21,24.88054453732063,15.879749277170685
22,24.03025687506916,24.23643882268632
23,22.11021259918295,14.412597575936841
24,21.434695126977978,22.330881293908135
25,19.839288741204854,13.392497639666555
26,19.3054003037088,20.95523575943521
27,17.91516621840157,12.424741132769254
28,17.43411715761053,19.317283562536616
29,16.237158148252426,11.357118385116523
30,15.737251577120963,17.2150530285853
31,14.745358364680241,10.204252772400757
32,14.196491215045565,14.791619650234013
33,13.405853182114917,9.065810711834072
34,12.814227288572186,12.334483797571513
35,12.738931464465207,20.07271741579761
36,11.601352918164743,10.407051803944782
37,11.32029943635468,15.80048096426233
38,10.515459599624343,8.511458198003611
39,10.100483798190592,11.749690574619883
40,9.570066567528823,7.0309361954210905
41,9.277349327689128,17.501078995823914
42,8.3524073020162,7.849163050086735
43,8.119346416082218,10.977580328483821
44,7.6768981892815455,5.790551012925821
45,7.501004425063441,14.060099268552742
46,6.854822696988837,5.704031229534444
47,6.648108599477612,7.183520097344988
48,6.54275869402975,9.939326559877978
49,6.191660954965874,4.502436265620104
50,6.0348020843476835,10.260163118938674
51,5.663576081439357,4.04424700030257
52,5.505378332358986,8.644686239472549
53,5.2214168808701515,3.4281803220551232
54,5.056849842138611,11.396070160190579
55,4.58291972642808,2.9692272235491495
56,4.429513301830788,9.153133887370139
