Epoch,Train acc,Loss,Val acc,Time
1,0.16325655933214073,5.527120475336847,0.15523156089193826,12.464149951934814
2,0.17695289206917114,5.0788824090519755,0.1925385934819897,12.506341934204102
3,0.18461165772212285,4.861997978987264,0.1418729957491237,12.580162763595581
4,0.19016472868217055,4.696276666155583,0.18573346259974644,12.542046546936035
5,0.19403138044126417,4.546810470596978,0.18401819673353717,13.857577085494995
6,0.19671474358974358,4.412578600250544,0.20572003877992392,13.315505027770996
7,0.19962172033392964,4.28756857842438,0.19776828995450815,13.0459885597229
8,0.2011683810375671,4.169626943113979,0.21384890745022,12.937138795852661
9,0.20561270125223613,4.058325291817289,0.21546163024834067,13.05704665184021
10,0.2090228085867621,3.9537677454962643,0.2300693564024163,12.374293804168701
11,0.21465973464519977,3.857044295036302,0.26696621672011334,12.404549837112427
12,0.2227005068574836,3.7614717317181965,0.24428555447833544,12.582436561584473
13,0.22988409361955875,3.6858149808862057,0.24300842717577747,12.267750263214111
14,0.2403659809183065,3.59841858523192,0.22413118055037662,12.367681980133057
15,0.2868403398926655,3.246917035228522,0.27896375568647924,12.484626054763794
16,0.29548673225998806,3.178312038053127,0.3089622641509434,12.328874826431274
17,0.30085345855694695,3.1428121579283395,0.34494555895294204,12.834854125976562
18,0.30405858676207514,3.11069238221425,0.3595532851070177,12.818530321121216
19,0.30873583780560526,3.0849830669239298,0.36704825117458423,12.933379650115967
20,0.3150342874180084,3.0495402555630613,0.2183048698635245,12.601962089538574
21,0.3166554859868813,3.0310423448104267,0.2874002535610411,12.620234251022339
22,0.3214538610614192,3.003296254003908,0.36261093295547764,12.431163549423218
23,0.32411858974358976,2.9837303200006913,0.20324036095159967,12.394275188446045
24,0.3272119111508646,2.962938641108568,0.33504549183384297,12.383411645889282
25,0.33044499105545616,2.940118362595087,0.23651092549779998,12.38284683227539
26,0.362533542039356,2.76854289715391,0.4069002162726527,12.456114768981934
27,0.3670803518187239,2.738219936759826,0.3632448355582072,12.61089015007019
28,0.36528212581991654,2.733180185621099,0.4000671190991125,12.513277292251587
29,0.36820773703041143,2.7227263331200016,0.4265511969572675,12.537997245788574
30,0.3708538312462731,2.710683012477827,0.41931724960847194,12.463397979736328
31,0.36995937686344665,2.701522034125877,0.40552986799910506,12.687405109405518
32,0.3731551878354204,2.693528263001621,0.40876463569244537,12.63866114616394
33,0.3747950208706023,2.685891172113913,0.4225893056902081,12.60212516784668
34,0.3743198419797257,2.6758802914519926,0.43838093817585205,12.571809768676758
35,0.3747391174716756,2.6714599561179475,0.4364046535908718,12.380563974380493
36,0.3780467352415027,2.662757027980893,0.4290122305913938,12.252907752990723
37,0.39505068574836016,2.5750707630323526,0.454172570661496,12.476886987686157
38,0.3965973464519976,2.567038113045849,0.45673614736371093,12.346284866333008
39,0.39625260882528324,2.561682315973135,0.453659855321053,12.480803489685059
40,0.39653212581991654,2.5568060632539633,0.45543105376985604,12.581154823303223
41,0.3971097942754919,2.553340695056449,0.4185808039376538,13.023275375366211
42,0.39888938580799044,2.5477402859951104,0.44581064956372585,13.221049308776855
43,0.3986098688133572,2.5447083641960995,0.4605209187858901,13.020159244537354
44,0.39961612999403695,2.5378264974964897,0.4587403982399881,12.869355916976929
45,0.397025939177102,2.537734238036559,0.45281154448504735,12.71919584274292
46,0.39888006857483604,2.5349104758452006,0.4646878961891267,12.256176471710205
47,0.3991595855694693,2.534538748723521,0.4401521366246551,12.420605897903442
48,0.41104837507453784,2.486456956689956,0.4644082332761578,12.61336374282837
49,0.41157014013118665,2.481448785421318,0.4680811395331494,12.559281587600708
50,0.40994894156231365,2.4796215971097677,0.46794130807666495,12.527567148208618
51,0.41163536076326773,2.4763993592083136,0.4684633455142069,12.68301510810852
52,0.41029367918902804,2.4775817635234225,0.46231076142889105,12.490289449691772
53,0.4137690071556351,2.4719135595633293,0.46979640539935863,12.297765970230103
54,0.4121757602862254,2.471734550145672,0.46903199343724367,12.33059811592102
55,0.4125764013118664,2.46656169668151,0.4594115892311134,12.386087417602539
56,0.4128093321407275,2.467580437802387,0.4610988888060258,12.223753213882446
57,0.41304226296958857,2.4678440087596503,0.46744723693041984,12.17269778251648
58,0.41345222122838404,2.465660727798903,0.4659463792974868,12.2176833152771
59,0.4183251341681574,2.4427056070161703,0.47162353643075544,12.10969877243042
60,0.41955500894454384,2.43800450003993,0.46982437169065555,12.159813165664673
61,0.42019789803220037,2.438091122258186,0.47306846148109477,12.07774543762207
62,0.4185766994633274,2.436732365108347,0.46878029681557165,12.14286756515503
63,0.4183251341681574,2.437260939524724,0.4707938697889477,12.127835273742676
64,0.420337656529517,2.4336764736408694,0.47260235662614664,12.209297895431519
65,0.420169946332737,2.433773134745653,0.4751379670370647,12.183205127716064
66,0.41951774001192604,2.433906083101308,0.4688641956894623,12.016793012619019
67,0.42087805605247464,2.4310350715936333,0.4696099634573794,12.01184344291687
68,0.4206917113893858,2.4317216171561498,0.469190469087926,12.087129592895508
69,0.4207196630888491,2.431288735526761,0.4699082705645462,12.003137588500977
70,0.42221042039355994,2.4179359827286158,0.47260235662614664,12.311609268188477
71,0.4236732259988074,2.4148566771918416,0.4751938996196584,12.553249597549438
72,0.42478197674418605,2.4136827193915877,0.4590573495413528,12.168592691421509
73,0.4225458407871199,2.416843649384232,0.4734227011708554,12.101360559463501
74,0.42346824686940965,2.415299019716862,0.4715769259452606,12.073176383972168
75,0.42295579904591535,2.415509065987457,0.46809046163024837,12.090291023254395
76,0.42453972868217055,2.412840092189268,0.47688119919457084,12.051616668701172
77,0.42536896243291594,2.414181871718428,0.4741032142590797,12.2166109085083
78,0.4242695289206917,2.4141662960331143,0.4716421806249534,12.36015272140503
79,0.4237011776982707,2.412890516225966,0.4773752703408159,11.914656162261963
80,0.42504285927251045,2.41213397277418,0.4770583190394511,12.046415090560913
81,0.4266826923076923,2.4031644540666184,0.47584644641658586,12.058458089828491
82,0.4261329755515802,2.4064809602857986,0.4762286523976434,12.106662034988403
83,0.42567643112701253,2.407742819760481,0.47483965992989785,12.005375623703003
84,0.4254435002981515,2.4077131137580623,0.47647102692221643,11.983971357345581
85,0.42541554859868813,2.404342620516364,0.47483965992989785,12.010053157806396
86,0.42724172629695883,2.401471117030458,0.47630322917443507,12.253759622573853
87,0.4256484794275492,2.404242924230754,0.4753430531732418,12.010983943939209
88,0.4258720930232558,2.4030725605514838,0.4763405175628309,11.996877908706665
89,0.4271671884317233,2.4000667268204845,0.4751379670370647,12.093354225158691
90,0.42642180977936794,2.4037192285096425,0.4740566037735849,12.001601219177246
91,0.4253596451997615,2.403484574512989,0.476321873368633,12.04353404045105
92,0.42693425760286224,2.3998409570080934,0.47600492206726824,11.989514112472534
93,0.42750260882528324,2.400536806510898,0.4757159370572004,12.140587091445923
94,0.4286393112701252,2.3970789305852436,0.47494220299798645,11.94952130317688
95,0.4261981961836613,2.3980172170935887,0.47574390334849725,12.374576091766357
96,0.4279498360166965,2.398464432200578,0.4743455887836528,12.082882404327393
97,0.4267479129397734,2.398465850485459,0.47481169363860093,12.062646865844727
98,0.4265522510435301,2.399028105187004,0.47521254381385636,12.038137674331665
