Iterations,Function,Gradient,Time
0,14.836322217998173,12.223143872429018,0.0
1,13.622474669874977,12.04577654254663,0.0001919269561767578
2,11.262865041497976,11.513423678568202,0.0027632713317871094
3,9.034602284716529,10.728334607418592,0.005864858627319336
4,6.989750356742727,9.678964910343755,0.007814645767211914
5,5.180685238427671,8.374010606155888,0.009157180786132812
6,3.655941971307648,6.843997420003093,0.01050877571105957
7,2.455495288403979,5.1469858383678595,0.011855602264404297
8,1.60384008548215,3.392524697965213,0.013169050216674805
9,1.09338257021196,1.8595361711179117,0.014508485794067383
10,0.8229218266370614,1.2176045431991622,0.01597285270690918
11,0.6173733178369369,0.8780108500102694,0.017377614974975586
12,0.4808075434264513,0.568668518004066,0.019043684005737305
13,0.42683275340817295,0.6090765327054091,0.021019697189331055
14,0.40794878552824243,0.19784564028533827,0.022860288619995117
15,0.4013252811219554,0.2114159785498198,0.024673938751220703
16,0.39906027669292526,0.06750033355763702,0.026516199111938477
17,0.39828385109843994,0.07204663330443772,0.028350114822387695
18,0.3980213171619756,0.022805070785948723,0.030182600021362305
19,0.39793245591462173,0.024329967833417968,0.03197956085205078
20,0.39790253754445043,0.007675968430791112,0.033849239349365234
21,0.3978924607509021,0.008187911839240822,0.035768747329711914
22,0.3978890731156557,0.0025802724298749323,0.037595510482788086
23,0.39788793411091306,0.0027522098032856652,0.03949165344238281
24,0.39788793411091306,0.0027522098032856652,0.04128384590148926
