Iterations,Function,Gradient,Time
0,8.797122629806232,12.0655323086019,0.0
1,7.643275770036914,11.008359854221096,0.00017833709716796875
2,5.657680978854633,8.846522081242188,0.0022127628326416016
3,4.10513307595353,6.7007972742195765,0.0042307376861572266
4,2.9709510687897813,4.7047362443945975,0.00625300407409668
5,2.2059654235982515,3.0940036516238942,0.008919477462768555
6,1.7002318521550945,2.1877845601365014,0.010299921035766602
7,1.307770048941233,1.7871497833261005,0.011800765991210938
8,0.9856174133578662,1.4346536787140054,0.01338052749633789
9,0.7338387684119811,1.083357142571709,0.014678001403808594
10,0.5521955033103256,0.733293703017895,0.01608729362487793
11,0.4404374081946341,0.3845872248404537,0.017378807067871094
12,0.3983169409950853,0.04523908811717871,0.018647193908691406
13,0.3981017891403251,0.041611830317918624,0.020001649856567383
14,0.3979944004190519,0.022589445547763005,0.021284818649291992
15,0.397940814419597,0.02076551994201625,0.02255868911743164
16,0.3979140546225614,0.011283006243347394,0.023899078369140625
17,0.39790069311809156,0.010368856306454005,0.025445938110351562
18,0.39789401900489796,0.005636462020810228,0.027988195419311523
19,0.39789068548772444,0.005179018294246956,0.029425382614135742
20,0.39788902018305994,0.0028159132313113804,0.030710697174072266
21,0.39788902018305994,0.0028159132313113804,0.03202986717224121
