Words,Scores
marzo,24.56360072052663
months,20.329163685412993
favor,17.560792759507038
15 minutos,16.976977253209302
favor dejarte pasar,16.11073566201831
gana si hicieran,16.11073566201831
hicieran favor dejarte,16.11073566201831
llegas reciben mala,16.11073566201831
mala gana si,16.11073566201831
reciben mala gana,16.11073566201831
si hicieran favor,16.11073566201831
dejarte,15.511368836107774
gana,15.511368836107774
hicieran,15.511368836107774
mala,15.511368836107774
reciben,15.511368836107774
anecdótico,15.487045802662992
entretenerse,15.487045802662992
poquísima,15.487045802662992
nature,15.405804185051265
primarily,15.405804185051265
dejarte pasar,15.070213274038295
favor dejarte,15.070213274038295
gana si,15.070213274038295
hicieran favor,15.070213274038295
llegas reciben,15.070213274038295
mala gana,15.070213274038295
reciben mala,15.070213274038295
si hicieran,15.070213274038295
anecdótico entretenerse,13.591645673328747
bien cuidado,13.591645673328747
cuidado poquísima,13.591645673328747
entretenerse 15,13.591645673328747
lugar anecdótico,13.591645673328747
poquísima obra,13.591645673328747
19 marzo lunes,13.479208526467717
21 marzo turistas,13.479208526467717
cerrado 19 marzo,13.479208526467717
lugar cerrado 19,13.479208526467717
lunes puente 21,13.479208526467717
marzo lunes puente,13.479208526467717
marzo turistas importan,13.479208526467717
puente 21 marzo,13.479208526467717
turistas importan mal,13.479208526467717
visita lugar cerrado,13.479208526467717
biscuit,13.25686948298281
waste,13.25686948298281
anecdótico entretenerse 15,13.205683870866823
bien cuidado poquísima,13.205683870866823
bien lugar anecdótico,13.205683870866823
cuidado poquísima obra,13.205683870866823
entretenerse 15 minutos,13.205683870866823
lugar anecdótico entretenerse,13.205683870866823
lugar bien cuidado,13.205683870866823
poquísima obra diego,13.205683870866823
rivera bien lugar,13.205683870866823
beneficioso,13.15021746361595
construcción,13.15021746361595
nacida,13.15021746361595
salud,13.15021746361595
15,13.13387097760363
19 marzo,12.919499203860127
21 marzo,12.919499203860127
cerrado 19,12.919499203860127
importan mal,12.919499203860127
lugar cerrado,12.919499203860127
lunes puente,12.919499203860127
marzo lunes,12.919499203860127
marzo turistas,12.919499203860127
puente 21,12.919499203860127
turistas importan,12.919499203860127
cerrar,12.514294904817739
chica,12.514294904817739
diciendo,12.514294904817739
grosera,12.514294904817739
llegamos,12.514294904817739
pésimo,12.514294904817739
servicio,12.514294904817739
basically,12.371390407156543
dissappointing,12.371390407156543
fresco,12.371390407156543
15 minutos cerrar,12.3047776121039
30 pésimo servicio,12.3047776121039
cerrar chica entrada,12.3047776121039
chica entrada grosera,12.3047776121039
diciendo sale 30,12.3047776121039
entrada grosera permitió,12.3047776121039
entrar diciendo sale,12.3047776121039
grosera permitió entrar,12.3047776121039
llegamos 15 minutos,12.3047776121039
minutos cerrar chica,12.3047776121039
permitió entrar diciendo,12.3047776121039
sale 30 pésimo,12.3047776121039
19,12.281800360263315
21,12.281800360263315
cerrado,12.281800360263315
importan,12.281800360263315
mal,12.281800360263315
30 pésimo,11.910312908408732
cerrar chica,11.910312908408732
chica entrada,11.910312908408732
diciendo sale,11.910312908408732
entrada grosera,11.910312908408732
entrar diciendo,11.910312908408732
grosera permitió,11.910312908408732
llegamos 15,11.910312908408732
minutos cerrar,11.910312908408732
permitió entrar,11.910312908408732
pésimo servicio,11.910312908408732
sale 30,11.910312908408732
comprehensive selection,11.89809413359312
nature works,11.89809413359312
primarily sketches,11.89809413359312
see comprehensive,11.89809413359312
went expecting,11.89809413359312
work formative,11.89809413359312
work primarily,11.89809413359312
years nature,11.89809413359312
best thing exhibit,11.822047932050198
biscuit give upon,11.822047932050198
cheap best thing,11.822047932050198
comprehensive selection rivera,11.822047932050198
even minor works,11.822047932050198
exhibit biscuit give,11.822047932050198
expecting see comprehensive,11.822047932050198
formative years nature,11.822047932050198
give upon leaving,11.822047932050198
least cheap best,11.822047932050198
major even minor,11.822047932050198
minor works least,11.822047932050198
nature works famous,11.822047932050198
primarily sketches work,11.822047932050198
rivera work primarily,11.822047932050198
see comprehensive selection,11.822047932050198
selection rivera work,11.822047932050198
sketches work formative,11.822047932050198
thing exhibit biscuit,11.822047932050198
time major even,11.822047932050198
waste time major,11.822047932050198
went expecting see,11.822047932050198
work formative years,11.822047932050198
work primarily sketches,11.822047932050198
works least cheap,11.822047932050198
years nature works,11.822047932050198
paid,11.663900754271557
remain,11.663900754271557
stating,11.663900754271557
uptop,11.663900754271557
beneficioso salud,11.657576831254433
construcción lugar,11.657576831254433
edificio nueva,11.657576831254433
esperar hará,11.657576831254433
fundación nacida,11.657576831254433
hará beneficioso,11.657576831254433
infancia esperar,11.657576831254433
nacida diego,11.657576831254433
nacimiento fundación,11.657576831254433
nueva construcción,11.657576831254433
sólo edificio,11.657576831254433
construcción lugar nacimiento,11.48656869404639
edificio nueva construcción,11.48656869404639
