Words,Scores
quedamos,29.631266287430467
basura,26.387266433232863
pobre,24.636552372498606
cobra,24.311649140411323
marzo,23.592082887430756
price,23.183798118470886
cobra después momias,22.658822171997873
museo cobra después,22.658822171997873
ofrece pienso museo,22.658822171997873
pienso museo cobra,22.658822171997873
verdad ofrece pienso,22.658822171997873
bought,21.171749061380048
rows,21.171749061380048
cobra después,20.68458005016906
después momias,20.68458005016906
museo cobra,20.68458005016906
ofrece pienso,20.68458005016906
pienso museo,20.68458005016906
verdad ofrece,20.68458005016906
cierra,20.08886311109131
entry price expensive,19.150199965800848
expensive good enough,19.150199965800848
liked murals think,19.150199965800848
murals think entry,19.150199965800848
price expensive good,19.150199965800848
thing liked murals,19.150199965800848
think entry price,19.150199965800848
resalta,18.777735507146424
entry price,18.038158635845164
expensive good,18.038158635845164
liked murals,18.038158635845164
murals think,18.038158635845164
price expensive,18.038158635845164
thing liked,18.038158635845164
think entry,18.038158635845164
confiamos,16.775114920359197
besides ramps strollers,16.02220681151979
collection show besides,16.02220681151979
due poor collection,16.02220681151979
excessive due poor,16.02220681151979
family friendly site,16.02220681151979
friendly site price,16.02220681151979
poor collection show,16.02220681151979
price excessive due,16.02220681151979
show besides ramps,16.02220681151979
site price excessive,16.02220681151979
due,15.834018296169807
excessive,15.834018296169807
family,15.834018296169807
poor,15.834018296169807
ramps,15.834018296169807
strollers,15.834018296169807
pienso,15.608772286009412
días,15.578892581890125
crédito,15.492799734364024
deseaban,15.492799734364024
doy,15.492799734364024
besides ramps,15.276574791940021
collection show,15.276574791940021
due poor,15.276574791940021
excessive due,15.276574791940021
family friendly,15.276574791940021
friendly site,15.276574791940021
poor collection,15.276574791940021
price excessive,15.276574791940021
ramps strollers,15.276574791940021
show besides,15.276574791940021
site price,15.276574791940021
cerrados,15.241006303130229
decepcionados,14.639332440363939
abre confiamos domingos,14.626206819470516
cierra dos tarde,14.626206819470516
confiamos domingos días,14.626206819470516
domingo cierra dos,14.626206819470516
domingos días visita,14.626206819470516
dos tarde lunes,14.626206819470516
días visita quedamos,14.626206819470516
lunes abre confiamos,14.626206819470516
planear visita domingo,14.626206819470516
tarde lunes abre,14.626206819470516
visita domingo cierra,14.626206819470516
visita quedamos entrar,14.626206819470516
abre confiamos,14.234744078048713
cierra dos,14.234744078048713
confiamos domingos,14.234744078048713
domingo cierra,14.234744078048713
domingos días,14.234744078048713
dos tarde,14.234744078048713
días visita,14.234744078048713
quedamos entrar,14.234744078048713
tarde lunes,14.234744078048713
visita quedamos,14.234744078048713
acceso caro ver,14.052404971039138
caro ver interior,14.052404971039138
embargo acceso caro,14.052404971039138
historia embargo acceso,14.052404971039138
inmueble historia embargo,14.052404971039138
interior realmente recomiendo,14.052404971039138
lugar resalta inmueble,14.052404971039138
opinión lugar resalta,14.052404971039138
realmente recomiendo verlo,14.052404971039138
recomiendo verlo mas,14.052404971039138
resalta inmueble historia,14.052404971039138
ver interior realmente,14.052404971039138
verlo mas entrar,14.052404971039138
admirando,13.945636900886683
especificado,13.945636900886683
ningún,13.945636900886683
opinar,13.945636900886683
quedé,13.945636900886683
nadie,13.766407291017178
acceso caro,13.594898359114305
caro ver,13.594898359114305
embargo acceso,13.594898359114305
historia embargo,13.594898359114305
inmueble historia,13.594898359114305
interior realmente,13.594898359114305
lugar resalta,13.594898359114305
mas entrar,13.594898359114305
opinión lugar,13.594898359114305
realmente recomiendo,13.594898359114305
recomiendo verlo,13.594898359114305
resalta inmueble,13.594898359114305
verlo mas,13.594898359114305
establecimientos,13.583691226150398
públicos,13.583691226150398
sabiendo,13.583691226150398
adentro si puedo,13.082077080522835
afuera admirando grandeza,13.082077080522835
cerrados posible sabiendo,13.082077080522835
cerrados viva méxico,13.082077080522835
cierra días especificado,13.082077080522835
coraje lugar cierra,13.082077080522835
decir coraje lugar,13.082077080522835
días especificado ningún,13.082077080522835
días festivos establecimientos,13.082077080522835
días visitar museos,13.082077080522835
especificado ningún lugar,13.082077080522835
establecimientos públicos cerrados,13.082077080522835
festivos establecimientos públicos,13.082077080522835
lugar cierra días,13.082077080522835
lugar quedé afuera,13.082077080522835
monumentos cerrados viva,13.082077080522835
museos monumentos cerrados,13.082077080522835
ningún lugar quedé,13.082077080522835
opinar adentro si,13.082077080522835
país días festivos,13.082077080522835
pena país días,13.082077080522835
posible sabiendo turistas,13.082077080522835
puedo decir coraje,13.082077080522835
puedo opinar adentro,13.082077080522835
públicos cerrados posible,13.082077080522835
quedé afuera admirando,13.082077080522835
sabiendo turistas días,13.082077080522835
si puedo decir,13.082077080522835
turistas días visitar,13.082077080522835
visitar museos monumentos,13.082077080522835
adentro si,12.762788426056124
admirando grandeza,12.762788426056124
afuera admirando,12.762788426056124
cierra días,12.762788426056124
coraje lugar,12.762788426056124
decir coraje,12.762788426056124
días especificado,12.762788426056124
especificado ningún,12.762788426056124
lugar cierra,12.762788426056124
lugar quedé,12.762788426056124
ningún lugar,12.762788426056124
opinar adentro,12.762788426056124
puedo opinar,12.762788426056124
quedé afuera,12.762788426056124
si puedo,12.762788426056124
cerrados posible,12.7549042915248
cerrados viva,12.7549042915248
días visitar,12.7549042915248
establecimientos públicos,12.7549042915248
festivos establecimientos,12.7549042915248
monumentos cerrados,12.7549042915248
museos monumentos,12.7549042915248
país días,12.7549042915248
pena país,12.7549042915248
posible sabiendo,12.7549042915248
públicos cerrados,12.7549042915248
sabiendo turistas,12.7549042915248
turistas días,12.7549042915248
visitar museos,12.7549042915248
1995,12.564551402954196
cuchara,12.564551402954196
enfadoso,12.564551402954196
interesan,12.564551402954196
bandalismo,12.48242698457663
caros,12.48242698457663
delincuencia,12.48242698457663
doquier,12.48242698457663
medidores,12.48242698457663
rotos,12.48242698457663
vidrios,12.48242698457663
ahí extranjeros,12.392408119042683
crédito información,12.392408119042683
deseaban saber,12.392408119042683
doy crédito,12.392408119042683
extranjeros deseaban,12.392408119042683
guanajuato doy,12.392408119042683
icónico guanajuato,12.392408119042683
importante vendedores,12.392408119042683
información paso,12.392408119042683
lleno basura,12.392408119042683
lugar icónico,12.392408119042683
saber lugar,12.392408119042683
vendedores lugar,12.392408119042683
ahí extranjeros deseaban,12.328533469783412
crédito información paso,12.328533469783412
deseaban saber lugar,12.328533469783412
doy crédito información,12.328533469783412
extranjeros deseaban saber,12.328533469783412
guanajuato doy crédito,12.328533469783412
icónico guanajuato doy,12.328533469783412
importante vendedores lugar,12.328533469783412
información paso ahí,12.328533469783412
lugar icónico guanajuato,12.328533469783412
lugar lleno basura,12.328533469783412
paso ahí extranjeros,12.328533469783412
saber lugar tan,12.328533469783412
siendo lugar icónico,12.328533469783412
tan importante vendedores,12.328533469783412
vendedores lugar lleno,12.328533469783412
ahí pobre,11.985173919379484
contenido ahí,11.985173919379484
decepcionados lugar,11.985173919379484
demasiado restaurado,11.985173919379484
explicar historia,11.985173919379484
guías puedan,11.985173919379484
lugar contenido,11.985173919379484
lugar demasiado,11.985173919379484
nuevo guías,11.985173919379484
parece nuevo,11.985173919379484
pobre acerca,11.985173919379484
puedan explicar,11.985173919379484
quedamos decepcionados,11.985173919379484
restaurado parece,11.985173919379484
verdad quedamos,11.985173919379484
19 marzo lunes,11.942247860039467
21 marzo cerrado,11.942247860039467
acerca historia ahí,11.942247860039467
ahí pobre acerca,11.942247860039467
avisados importa turismo,11.942247860039467
cerrado avisados importa,11.942247860039467
cerrado varias personas,11.942247860039467
contenido ahí pobre,11.942247860039467
debería dejar guardía,11.942247860039467
decepcionados lugar demasiado,11.942247860039467
demasiado restaurado parece,11.942247860039467
explicar historia lugar,11.942247860039467
guías puedan explicar,11.942247860039467
historia ahí vivió,11.942247860039467
historia lugar contenido,11.942247860039467
importa turismo debería,11.942247860039467
lugar contenido ahí,11.942247860039467
lugar demasiado restaurado,11.942247860039467
lugar turístas retiremos,11.942247860039467
lunes puente 21,11.942247860039467
marzo cerrado varias,11.942247860039467
marzo lunes puente,11.942247860039467
nuevo guías puedan,11.942247860039467
parece nuevo guías,11.942247860039467
personas lugar turístas,11.942247860039467
pobre acerca historia,11.942247860039467
posible 19 marzo,11.942247860039467
puedan explicar historia,11.942247860039467
puente 21 marzo,11.942247860039467
quedamos decepcionados lugar,11.942247860039467
restaurado parece nuevo,11.942247860039467
retiremos cerrado avisados,11.942247860039467
turismo debería dejar,11.942247860039467
turístas retiremos cerrado,11.942247860039467
varias personas lugar,11.942247860039467
verdad quedamos decepcionados,11.942247860039467
opinión,11.885474955398221
19,11.796041443715378
21,11.796041443715378
avisados,11.796041443715378
guardía,11.796041443715378
importa,11.796041443715378
puente,11.796041443715378
retiremos,11.796041443715378
turístas,11.796041443715378
básicas,11.759641225528595
cédula,11.759641225528595
entran,11.759641225528595
impreso,11.759641225528595
seco,11.759641225528595
talón,11.759641225528595
título,11.759641225528595
válido,11.759641225528595
expensive,11.685258730398761
1995 copias documentos,11.657618811608872
antiguas nadie interesan,11.657618811608872
clásico museo enfadoso,11.657618811608872
copias documentos nadie,11.657618811608872
cosas antiguas nadie,11.657618811608872
cuchara 1995 copias,11.657618811608872
documentos nadie va,11.657618811608872
enfadoso cosas antiguas,11.657618811608872
etc verla leer,11.657618811608872
interesan tipo cuchara,11.657618811608872
leer etc verla,11.657618811608872
leer historia vale,11.657618811608872
