Words,Scores
sobrevalorado,13.203147232416981
vendedores,12.12562176886679
fake,11.227875128065564
sucio,11.206572813163241
turismo,10.867755404446962
ja,10.693780721997381
obtener,10.677329979467228
sacarles,10.650235632315344
minuto,8.862925674178609
baño público,8.595300572841296
scene,8.252935025222152
desagradable,8.052128448505977
kiss across,7.9156439676432475
atestado,7.8728339239991385
inventada,7.754344703452002
excepto,7.7486342916145405
huele,7.624087694653339
fake fake,7.583287255049116
sirve,7.370631134017615
explotada,7.112406405835023
turistas,7.110836971260967
sucio huele mal,6.897659739617265
queuing take,6.896085944722142
vuelvo,6.893270442675194
huele mal,6.824259759242067
sucio huele,6.824259759242067
horrible,6.819916641223192
orines paredes,6.716753713734554
llamativo,6.584678905760887
raros,6.584678905760887
owner,6.3234746160530975
comódo,6.30371432716307
incomodísimo,6.30371432716307
orines,6.3019498359791335
amontonamientos,6.28917966283377
acosan vendedores metros,6.212185312792682
besar novia creo,6.212185312792682
callejón miles guanajuato,6.212185312792682
concurrido curiosidad bien,6.212185312792682
curiosidad bien llamativo,6.212185312792682
encuentra turista sobrevalorado,6.212185312792682
guanajuato sirve pretexto,6.212185312792682
metros realidad ver,6.212185312792682
miles guanajuato sirve,6.212185312792682
novia creo sobrevalorado,6.212185312792682
pretexto besar novia,6.212185312792682
raros encuentra turista,6.212185312792682
realidad ver vez,6.212185312792682
sirve pretexto besar,6.212185312792682
sitios raros encuentra,6.212185312792682
sobrevalorado concurrido curiosidad,6.212185312792682
tal vez vuelvo,6.212185312792682
turista sobrevalorado concurrido,6.212185312792682
vendedores metros realidad,6.212185312792682
ver vez tal,6.212185312792682
vez tal vez,6.212185312792682
cualquier cosa,6.15631681859344
baño,6.1339289866933635
ja ja,6.117056098070894
house,6.060870416932943
uphill,6.050013402571171
administre,6.0211333546409636
aglomerado,6.0211333546409636
requiere,6.0211333546409636
acosan vendedores,6.017857249037318
metros realidad,6.017857249037318
vendedores metros,6.017857249037318
ver vez,6.017857249037318
vez tal,6.017857249037318
vez vuelvo,6.017857249037318
dedican,5.993509395905172
enough two,5.982838162955851
cuál,5.973751921731117
intentado,5.973751921731117
viña,5.973751921731117
olor,5.941578663547311
creo sobrevalorado,5.915669339493359
guanajuato sirve,5.915669339493359
miles guanajuato,5.915669339493359
novia creo,5.915669339493359
pretexto besar,5.915669339493359
sirve pretexto,5.915669339493359
sucio lleno,5.879003792956342
digo,5.865214470794913
prioridad,5.865214470794913
vámonos,5.865214470794913
baño público huele,5.849440876452661
dejan paz parece,5.849440876452661
gente guías dejan,5.849440876452661
guías dejan paz,5.849440876452661
parece baño público,5.849440876452661
paz parece baño,5.849440876452661
público huele horrible,5.849440876452661
close enough two,5.843443741175021
parecen,5.842713468112125
operadores,5.823797793575113
prescindible,5.823797793575113
valla,5.813251403722278
bien llamativo,5.810967265904835
concurrido curiosidad,5.810967265904835
curiosidad bien,5.810967265904835
encuentra turista,5.810967265904835
raros encuentra,5.810967265904835
sitios raros,5.810967265904835
sobrevalorado concurrido,5.810967265904835
turista sobrevalorado,5.810967265904835
callejón sacarles propina,5.810967265904835
cuentan leyenda inventada,5.810967265904835
inventada llevar turistas,5.810967265904835
leyenda inventada llevar,5.810967265904835
llevar turistas callejón,5.810967265904835
propina gusto recomiendo,5.810967265904835
sacarles propina gusto,5.810967265904835
turistas callejón sacarles,5.810967265904835
colorful,5.800846454111152
save,5.800846454111152
vendors,5.782882759420647
agobiante,5.720024726780133
dejan paz,5.691356736987489
guías dejan,5.691356736987489
huele horrible,5.691356736987489
parece baño,5.691356736987489
paz parece,5.691356736987489
público huele,5.691356736987489
callejón sacarles,5.677959941407082
gusto recomiendo,5.677959941407082
inventada llevar,5.677959941407082
leyenda inventada,5.677959941407082
llevar turistas,5.677959941407082
propina gusto,5.677959941407082
sacarles propina,5.677959941407082
turistas callejón,5.677959941407082
owner house,5.665997586904593
could kiss across,5.6609775211866316
squeeze,5.600990504456896
título,5.582220339027547
amigables,5.575130545429857
moscas,5.575130545429857
colocado,5.541740274510393
dañado,5.541740274510393
dañan,5.541740274510393
smelly,5.527848092249471
esforzarnos,5.520207548163308
mostrar,5.520207548163308
beso ver,5.498163734091847
excepto turistas,5.498163734091847
interesante varios,5.498163734091847
turísticos callejon,5.498163734091847
varios puntos,5.498163734091847
ver excepto,5.498163734091847
beso ver excepto,5.4786324786324805
callejon beso ver,5.4786324786324805
chico contó historia,5.4786324786324805
ciudad interesante varios,5.4786324786324805
conocerlo pareció sucio,5.4786324786324805
contó historia simpático,5.4786324786324805
encanto chico contó,5.4786324786324805
ganas conocerlo pareció,5.4786324786324805
guanajuato ciudad interesante,5.4786324786324805
interesante varios puntos,5.4786324786324805
muchas ganas conocerlo,5.4786324786324805
pareció sucio pierde,5.4786324786324805
pierde encanto chico,5.4786324786324805
puntos turísticos callejon,5.4786324786324805
sucio pierde encanto,5.4786324786324805
turísticos callejon beso,5.4786324786324805
varios puntos turísticos,5.4786324786324805
ver excepto turistas,5.4786324786324805
shot,5.445091772077951
agresivos,5.39698159155719
probablemente,5.39698159155719
alley two,5.363190385258651
create,5.357192440147873
stairway,5.357192440147873
see,5.35488720464358
done,5.345030330980122
across,5.334877474047102
abandonaron,5.312417500044527
absurda,5.312417500044527
literalmente,5.312417500044527
organizaron,5.312417500044527
piezas,5.312417500044527
quedó,5.312417500044527
tocaron,5.312417500044527
controlan,5.260951004696038
leyanda,5.260951004696038
ven,5.260951004696038
pena visitar,5.234633451187217
chico contó,5.224961923029127
conocerlo pareció,5.224961923029127
contó historia,5.224961923029127
encanto chico,5.224961923029127
ganas conocerlo,5.224961923029127
historia simpático,5.224961923029127
muchas ganas,5.224961923029127
pierde encanto,5.224961923029127
sucio pierde,5.224961923029127
atractivo menos vayas,5.224961923029126
fila general atractivo,5.224961923029126
general atractivo menos,5.224961923029126
ir temprano tener,5.224961923029126
larga fila general,5.224961923029126
menos vayas pareja,5.224961923029126
sugiero ir temprano,5.224961923029126
temprano tener hacer,5.224961923029126
tener hacer larga,5.224961923029126
frecuentados,5.22344975980999
pintas,5.22344975980999
atractivo menos,5.200552530778255
fila general,5.200552530778255
general atractivo,5.200552530778255
menos vayas,5.200552530778255
temprano tener,5.200552530778255
tener hacer,5.200552530778255
atractivo ver invención,5.197487128635721
