Words,Scores
excepcional,68.00307352738922
clean,63.44379447481624
looks,63.44379447481624
orange,63.44379447481624
común,58.72022116678
excepcional resto todas,58.71295522379291
gusta pues debe,58.71295522379291
iglesia excepcional resto,58.71295522379291
iglesias país pérdida,58.71295522379291
país pérdida tiempo,58.71295522379291
pues debe disfrutar,58.71295522379291
pérdida tiempo gusta,58.71295522379291
resto todas iglesias,58.71295522379291
tiempo gusta pues,58.71295522379291
todas iglesias país,58.71295522379291
debe disfrutar,56.96135293328664
excepcional resto,56.96135293328664
gusta pues,56.96135293328664
iglesia excepcional,56.96135293328664
iglesias país,56.96135293328664
país pérdida,56.96135293328664
pues debe,56.96135293328664
resto todas,56.96135293328664
tiempo gusta,56.96135293328664
allá simple templo,53.597349989770265
architecture incredible outside,53.597349989770265
beautiful orange color,53.597349989770265
chandeliers big organ,53.597349989770265
clean impressive chandeliers,53.597349989770265
color inside looks,53.597349989770265
común mira interesante,53.597349989770265
gusto va allá,53.597349989770265
impressive chandeliers big,53.597349989770265
incredible outside beautiful,53.597349989770265
inside looks perfect,53.597349989770265
interesante templo lado,53.597349989770265
lado teatro juárez,53.597349989770265
llamativa realmente gusto,53.597349989770265
looks perfect clean,53.597349989770265
mira interesante templo,53.597349989770265
orange color inside,53.597349989770265
outside beautiful orange,53.597349989770265
perfect clean impressive,53.597349989770265
realmente gusto va,53.597349989770265
simple templo común,53.597349989770265
templo común mira,53.597349989770265
templo lado teatro,53.597349989770265
va allá simple,53.597349989770265
allá simple,52.498923595077805
común mira,52.498923595077805
gusto va,52.498923595077805
interesante templo,52.498923595077805
llamativa realmente,52.498923595077805
mira interesante,52.498923595077805
realmente gusto,52.498923595077805
simple templo,52.498923595077805
templo común,52.498923595077805
templo lado,52.498923595077805
va allá,52.498923595077805
architecture incredible,51.494668216242104
beautiful orange,51.494668216242104
big organ,51.494668216242104
chandeliers big,51.494668216242104
clean impressive,51.494668216242104
color inside,51.494668216242104
impressive chandeliers,51.494668216242104
incredible outside,51.494668216242104
inside looks,51.494668216242104
looks perfect,51.494668216242104
orange color,51.494668216242104
outside beautiful,51.494668216242104
perfect clean,51.494668216242104
pérdida,33.439529650200996
va,31.926126471025594
llamativa,27.99841445877323
pérdida tiempo,27.38209873963441
lado teatro,25.37010455745977
mira,21.195668896374013
resto,19.466144127219533
país,18.98283223046694
perfect,17.062957803865626
gusto,16.943277306350762
pues,15.834299466367039
todas iglesias,14.879539169725101
allá,14.597867148895006
hermoso guanajuato mejor,13.000000000000002
incredible,12.167626787349366
simple,10.577437794532816
parochial,9.623881967761784
big,9.165737487599996
tampoco,8.938523818877705
lado,8.6575594446039
gusta,8.621674143919865
particularly,8.588205112274103
organ,8.470976317463343
falta,8.356552809636886
iluminación da toque,7.60332394439955
hablando,7.43580241628932
falta mantenimiento,7.281293937761356
teatro juárez,6.997730210070888
impressive,6.734564825123732
todas,6.66461563066641
chandeliers,6.607804614703408
iglesia parece ser,6.4369340078167525
iglesia parece,6.430240268207159
parece ser,6.430240268207159
guanajuato mejor,6.2861692564219
tiempo,6.112735036161134
hermoso guanajuato,5.916190268232469
type,5.8730162466356655
debe,5.751117345464221
juárez,5.630771753988325
iglesia centro ciudad,5.43809417504694
mantenimiento,5.436444024613232
interesante,5.404997162765847
buildings type worth,5.30722777603022
historic buildings type,5.30722777603022
impressive like historic,5.30722777603022
like historic buildings,5.30722777603022
particularly impressive like,5.30722777603022
type worth walk,5.30722777603022
buildings type,4.95564837217977
historic buildings,4.95564837217977
impressive like,4.95564837217977
like historic,4.95564837217977
particularly impressive,4.95564837217977
type worth,4.95564837217977
esperaba,4.9043793633283705
muito,4.9043793633283705
reputación,4.9043793633283705
average,4.871162528995885
boggle,4.871162528995885
mind,4.871162528995885
tempolo,4.8589022728837525
visitando,4.8589022728837525
templo,4.822400393117813
interesantes,4.771494199909209
aledañas,4.761565080468518
aptas,4.761565080468518
momento,4.761565080468518
plazas,4.761565080468518
tranquilas,4.761565080468518
cuerpo,4.744668971360909
arquitetura,4.7134842745589935
bonitae,4.7134842745589935
recomendo,4.7134842745589935
apreciarlo,4.711314319240462
rato,4.711314319240462
remodelaciones,4.711314319240462
espectáculo,4.688113720592143
magia,4.688113720592143
cuidaran,4.646248892554783
descuidado,4.646248892554783
humedad,4.646248892554783
nadie,4.646248892554783
barrrocos,4.639141150577934
ademas plazas aledañas,4.59619407771256
aledañas tranquilas aptas,4.59619407771256
aptas pasar momento,4.59619407771256
average church spectacular,4.59619407771256
bonito ademas plazas,4.59619407771256
church spectacular churches,4.59619407771256
churches guanajuanto much,4.59619407771256
esperaba tener reputación,4.59619407771256
gold boggle mind,4.59619407771256
guanajuanto much gold,4.59619407771256
historia muito religiosos,4.59619407771256
histórico historia muito,4.59619407771256
less average church,4.59619407771256
lugar bonito ademas,4.59619407771256
lugar histórico historia,4.59619407771256
much gold boggle,4.59619407771256
muito religiosos pérdida,4.59619407771256
pasar momento agradable,4.59619407771256
plazas aledañas tranquilas,4.59619407771256
religiosos pérdida tiempo,4.59619407771256
reputación lugar histórico,4.59619407771256
spectacular churches guanajuanto,4.59619407771256
tener reputación lugar,4.59619407771256
tranquilas aptas pasar,4.59619407771256
divertido,4.577854512157928
obstante,4.577854512157928
turisticamente,4.577854512157928
normal,4.538725335954278
seria,4.538725335954278
atm,4.52645374782974
automatico,4.52645374782974
cajera,4.52645374782974
changers,4.52645374782974
crazy,4.52645374782974
money,4.52645374782974
sencilla,4.521777178228229
casí,4.5195180790861755
vírgen,4.5195180790861755
parochial style church,4.406206431035177
distances,4.393375004106927
parochial style,4.377276724685992
style church,4.377276724685992
ademas plazas,4.362135741420435
aledañas tranquilas,4.362135741420435
aptas pasar,4.362135741420435
average church,4.362135741420435
boggle mind,4.362135741420435
church spectacular,4.362135741420435
churches guanajuanto,4.362135741420435
esperaba tener,4.362135741420435
gold boggle,4.362135741420435
guanajuanto much,4.362135741420435
historia muito,4.362135741420435
histórico historia,4.362135741420435
less average,4.362135741420435
lugar bonito,4.362135741420435
lugar histórico,4.362135741420435
momento agradable,4.362135741420435
muito religiosos,4.362135741420435
pasar momento,4.362135741420435
plazas aledañas,4.362135741420435
religiosos pérdida,4.362135741420435
reputación lugar,4.362135741420435
spectacular churches,4.362135741420435
tener reputación,4.362135741420435
tranquilas aptas,4.362135741420435
iglesias coloniales,4.334124659575931
méxico pueblos,4.334124659575931
pueblos tan,4.334124659575931
tan turísticos,4.334124659575931
architecture enjoy basílica,4.333333333333334
atm cajera automatico,4.333333333333334
aunque bien inmueble,4.333333333333334
automatico side church,4.333333333333334
basílica find particularly,4.333333333333334
basílica super bonita,4.333333333333334
beautiful atm cajera,4.333333333333334
bien inmueble nunca,4.333333333333334
bonita dentro verdad,4.333333333333334
building beautiful atm,4.333333333333334
cada rato remodelaciones,4.333333333333334
cajera automatico side,4.333333333333334
changers church crazy,4.333333333333334
church money changers,4.333333333333334
dentro verdad recomiendo,4.333333333333334
enjoy basílica find,4.333333333333334
find particularly nice,4.333333333333334
hacen cada rato,4.333333333333334
inmueble nunca puedes,4.333333333333334
liked parochial architecture,4.333333333333334
mejor si bonita,4.333333333333334
money changers church,4.333333333333334
nice worth visit,4.333333333333334
nunca puedes apreciarlo,4.333333333333334
parochial architecture enjoy,4.333333333333334
particularly nice worth,4.333333333333334
puedes apreciarlo completamente,4.333333333333334
rato remodelaciones aunque,4.333333333333334
recomiendo tampoco tampoco,4.333333333333334
remodelaciones aunque bien,4.333333333333334
side church money,4.333333333333334
super bonita dentro,4.333333333333334
tampoco mejor si,4.333333333333334
tampoco tampoco mejor,4.333333333333334
verdad recomiendo tampoco,4.333333333333334
worth visit though,4.333333333333334
famosa,4.239051868849537
inmediaciones,4.239051868849537
japoneses,4.239051868849537
recomienda,4.239051868849537
ven,4.239051868849537
leyenda,4.2211885736440475
coloniales méxico pueblos,4.216423013034319
iglesias coloniales méxico,4.216423013034319
méxico pueblos tan,4.216423013034319
pueblos tan turísticos,4.216423013034319
tan turísticos bien,4.216423013034319
todas iglesias coloniales,4.216423013034319
turísticos bien conservada,4.216423013034319
architecture enjoy,4.174839364263052
basílica find,4.174839364263052
basílica super,4.174839364263052
dentro verdad,4.174839364263052
enjoy basílica,4.174839364263052
find particularly,4.174839364263052
liked parochial,4.174839364263052
mejor si,4.174839364263052
nice worth,4.174839364263052
parochial architecture,4.174839364263052
particularly nice,4.174839364263052
recomiendo tampoco,4.174839364263052
si bonita,4.174839364263052
super bonita,4.174839364263052
tampoco mejor,4.174839364263052
tampoco tampoco,4.174839364263052
verdad recomiendo,4.174839364263052
visit though,4.174839364263052
promedio,4.13748303479042
creyente,4.137343837495331
val,4.137343837495331
atm cajera,4.135528339998347
automatico side,4.135528339998347
beautiful atm,4.135528339998347
building beautiful,4.135528339998347
cajera automatico,4.135528339998347
changers church,4.135528339998347
church crazy,4.135528339998347
church money,4.135528339998347
money changers,4.135528339998347
100 años regalada,4.135528339998347
años regalada ciudad,4.135528339998347
casí 100 años,4.135528339998347
ciudad rey felipe,4.135528339998347
da toque mágico,4.135528339998347
divertido centro calles,4.135528339998347
felipe ii riqueza,4.135528339998347
hablando obstante noches,4.135528339998347
iglesia turisticamente hablando,4.135528339998347
ii riqueza ciudad,4.135528339998347
imagen vírgen casí,4.135528339998347
mágico divertido centro,4.135528339998347
noches iluminación da,4.135528339998347
obstante noches iluminación,4.135528339998347
regalada ciudad rey,4.135528339998347
toque mágico divertido,4.135528339998347
turisticamente hablando obstante,4.135528339998347
vírgen casí 100,4.135528339998347
acabado,4.133600216891322
considero,4.133600216891322
parecio,4.133600216891322
sucia,4.133600216891322
apreciarlo completamente,4.110960958218893
aunque bien,4.110960958218893
bien inmueble,4.110960958218893
cada rato,4.110960958218893
hacen cada,4.110960958218893
inmueble nunca,4.110960958218893
nunca puedes,4.110960958218893
puedes apreciarlo,4.110960958218893
rato remodelaciones,4.110960958218893
remodelaciones aunque,4.110960958218893
antiguo bastante bien,4.110960958218893
arquitetura recomendo visita,4.110960958218893
atención hermosa arquitetura,4.110960958218893
bastante bien conservado,4.110960958218893
basílica bonitae llama,4.110960958218893
bonita si cuidaran,4.110960958218893
bonitae llama atención,4.110960958218893
ciudad guanajuato debe,4.110960958218893
cosas visitando ciudad,4.110960958218893
cuidaran parece nadie,4.110960958218893
dar paseo alrededor,4.110960958218893
debe dejar hacer,4.110960958218893
dejar hacer tempolo,4.110960958218893
descuidado muros mucha,4.110960958218893
exterior interior bonita,4.110960958218893
guanajuato debe dejar,4.110960958218893
hacer tempolo antiguo,4.110960958218893
hermosa arquitetura recomendo,4.110960958218893
humedad exterior interior,4.110960958218893
interior bonita si,4.110960958218893
llama atención hermosa,4.110960958218893
mucha humedad exterior,4.110960958218893
muros mucha humedad,4.110960958218893
parece nadie importa,4.110960958218893
recomendo visita sitio,4.110960958218893
si cuidaran parece,4.110960958218893
sitio dar paseo,4.110960958218893
tempolo antiguo bastante,4.110960958218893
visita sitio dar,4.110960958218893
visitando ciudad guanajuato,4.110960958218893
paseo,4.082926377083059
finer,4.064928362219556
heavily,4.064928362219556
leanings,4.064928362219556
yet,4.064928362219556
antiguo bastante,4.056466453197561
cosas visitando,4.056466453197561
debe dejar,4.056466453197561
dejar hacer,4.056466453197561
hacer tempolo,4.056466453197561
tempolo antiguo,4.056466453197561
visitando ciudad,4.056466453197561
100 años,4.033273511769585
años regalada,4.033273511769585
casí 100,4.033273511769585
ii riqueza,4.033273511769585
imagen vírgen,4.033273511769585
regalada ciudad,4.033273511769585
riqueza ciudad,4.033273511769585
vírgen casí,4.033273511769585
centro calles,4.014591634716416
divertido centro,4.014591634716416
hablando obstante,4.014591634716416
iglesia turisticamente,4.014591634716416
mágico divertido,4.014591634716416
noches iluminación,4.014591634716416
obstante noches,4.014591634716416
toque mágico,4.014591634716416
turisticamente hablando,4.014591634716416
