Iteration,Function,Gradient
0,959055.5339024118,10283.553133251688
1,824712.8947196689,8217.208146465233
2,668886.5269500595,6935.6161142903875
3,628985.1233658697,4703.6445733580385
4,579844.8445770064,4129.441491218269
5,569391.8166179472,2462.22909408242
6,548406.7703079007,1807.1389530071292
7,545919.3135971605,1084.0061265050542
8,542593.1098652119,1548.8664635626828
9,541827.8940987691,785.6026095820091
10,541226.4391063161,915.0642351946344
11,540900.6242057299,647.9932366330589
12,539229.2651433835,1200.0114456625263
13,538824.5214236521,571.1697807305874
14,538674.5428589146,463.7043818877944
15,538288.8767070054,744.4199056051259
16,538141.4796789478,425.98302607671314
17,537933.3440167784,553.8601497469134
18,537833.7125966309,373.0002686271349
19,535890.0294418719,703.012210714768
20,535653.057435716,250.50496012512457
21,535556.6872119845,360.1237102330212
22,535516.3579368142,224.11479426079535
23,535269.775639103,587.8593262681309
24,535198.1201689808,299.2094494239196
25,535172.256935055,202.13284585586237
26,534698.7331178703,767.2119714444614
27,534580.5039683946,371.401237906505
28,534551.0995453985,213.12602776822513
29,534524.069242693,201.81427928775548
30,534491.1959731181,224.43738607048485
31,534468.5348789241,186.25401892218494
32,534398.6398517878,329.5698864829521
33,534373.4980373143,194.14046492170846
34,534338.8789148057,232.17742455377552
35,534318.3524936435,177.3182287004172
36,534104.4111254421,589.0335208274429
37,534037.8817436835,297.8874726483366
38,534017.5765699113,181.95420932248666
39,533979.195153943,243.72500500651503
40,533960.8045607611,167.83274660769146
41,532533.7903376981,1200.320036977033
42,532213.1714381439,523.4116637624975
43,532166.1373555256,273.63547712414083
44,532149.649740484,154.99473759832605
45,532134.8510660414,150.7912261239426
46,532118.6186158461,158.06446708417263
47,532105.2511205361,143.86765248324897
48,532084.453747041,179.7726644799662
49,532073.2635855776,131.5811812236407
50,531605.9361824021,863.4263163788528
51,531457.0602908343,401.5462812333541
52,531430.224643166,215.40754146329655
53,531419.5167579923,128.71269374207336
54,531402.4065413219,163.19637054053473
55,531393.4470676612,117.82479220121077
56,530621.1945874617,935.7302238839152
57,530441.6869061925,424.4875519749395
58,530411.0869479155,219.77965130916192
59,530401.0892563912,121.650716816825
60,530394.3330393127,101.98191636430884
61,530375.29050678,171.24162949490545
62,530368.331255101,103.22608557619175
63,530355.4947323523,141.00521197138863
64,530349.5549798692,95.73240936765418
65,530143.4976303913,533.4588419526017
66,530089.7590191641,258.176217499632
67,530077.4570895435,137.5124999139753
68,530072.1516820441,90.45308655910159
69,530018.854329021,279.44420717256963
70,530003.7632829688,143.42668105268334
71,529998.5520758675,89.79813095647945
72,529981.7722280278,160.1360963306857
73,529975.8818700295,94.39989707691846
74,529967.8956616031,111.10550135402151
75,529963.0300635474,86.59911931952028
76,529926.9522172131,235.30883962323972
77,529916.5168883599,125.13593266469333
78,529911.9438626223,84.27851976594336
79,529810.0568323963,393.0635891125981
80,529781.844290323,195.2493092397098
81,529774.4989247394,107.60640445200488
82,529770.2704117395,80.52630673849421
83,529692.3171617022,340.579588403415
84,529671.6857942705,172.00902915556898
85,529665.7167919041,96.10228486606795
86,529661.5636381692,80.26386624819497
