Iteration,Function,Gradient
0,100519.26563499674,1110.4482818268507
1,85644.19391201678,857.686003053345
2,70953.87920259283,701.9179406935975
3,67292.4395607962,463.4775841350079
4,62525.17345225554,440.3830620326958
5,61441.97842425278,244.55153326358484
6,59175.53859778033,323.87581071659935
7,58702.9414668963,163.77805256687006
8,58325.994386227394,198.23088883218335
9,58160.010700132974,136.91357107231397
10,55377.54178445705,212.9739096610383
11,55055.989107976064,88.77580301860588
12,54749.451943430155,121.6500733787227
13,54695.09069728991,54.81725282024021
14,54663.66274178636,64.46066295071958
15,54646.88109887237,46.39704666190324
16,54530.63793758616,104.1737365256171
17,54502.59237731728,49.37014407430101
18,54494.19539214049,34.59844071591057
19,54337.09641462031,84.8059904064307
20,54308.86422358342,32.321899229457514
21,54303.74536370471,22.05341505911641
22,54290.450301367884,35.48815142919809
23,54287.158281570315,19.088980769830922
24,54284.659997510134,19.301521219675227
25,54282.51504988794,17.92151536382268
26,54279.94551476426,19.7782830721646
27,54278.2541595875,16.07277430700245
28,54272.939695144494,27.898664517336467
29,54271.14129812616,16.06681071547554
30,54269.03118401761,18.02698660347484
31,54267.68650030106,14.378136226602996
32,54262.43728485592,27.72227958483613
33,54260.75051915008,15.288382824742103
34,54259.50384477533,13.936422431154995
35,54257.75720648757,16.373987236523316
36,54256.761456368025,12.377344511893362
37,54248.28325478906,32.851845884369475
38,54245.99854304435,16.156487877049663
39,54245.304726340495,10.341367530519522
40,54241.53449135781,22.8204326062498
41,54240.44466878188,12.030624490088659
42,54239.91149353317,9.084262458094372
43,54235.06673326115,24.480010896217653
44,54233.80130302198,11.998304955578105
45,54233.42501265978,7.570131374756618
46,54231.82092921363,15.1237611729103
47,54231.33052985357,8.25933728190151
48,54231.00541448823,7.100233648257412
49,54230.35091194099,9.960306661986422
50,54230.07498687475,6.463019456154979
51,54227.84836070638,16.783643184800408
52,54227.259985245575,8.359808564171272
53,54227.06745667523,5.416089295476313
54,54225.62108976307,13.608061068970477
55,54225.23667300717,6.867957821995456
56,54225.099953183315,4.561441272304685
57,54223.16708728397,13.874308592117314
58,54222.72205756212,6.282688882843397
59,54222.62413210431,3.5484225312214144
60,54222.506215080044,4.2427128076681555
61,54222.44155406087,3.1495148751060653
62,54221.64631652191,9.261140257987396
63,54221.456112052576,4.3301238561749855
64,54221.41089520292,2.5488824565948796
65,54221.33886851908,3.3054469210732123
66,54221.30488287946,2.2755334435093704
67,54220.158593473,4.3215068165003725
68,54220.06876226615,0.748583431102169
69,54220.06556546049,0.39393116210593293
70,54220.060017715616,0.8702227535871926
71,54220.05844129906,0.4595017460537208
72,54220.057665008004,0.34567813062962105
73,54220.05027741117,0.9422627849407685
74,54220.048408151575,0.46083345197430053
75,54220.04785910476,0.2873293077381279
76,54220.04589601391,0.5326322355988392
77,54220.045270457165,0.29955661963766284
78,54220.04471834565,0.29218222274386585
79,54220.044167514716,0.2917810446514591
80,54220.043666758174,0.27836959062029554
81,54220.04311708725,0.2913154958399199
82,54220.042692073446,0.25657293894738065
83,54220.0419728715,0.3312345497968094
84,54220.041630580694,0.22900810722780587
85,54220.02933970922,0.3251076358578913
86,54220.02877112359,0.03626523356661628
87,54220.02876122841,0.02440423899932025
88,54220.028756670494,0.02643874862864002
89,54220.02875350207,0.022103529167415665
90,54220.02874558646,0.034332089403371416
91,54220.02874264117,0.020946896831067575
92,54220.028735286,0.03305741232694528
93,54220.02873259331,0.019998104392970038
94,54220.02872668285,0.02975658391084289
95,54220.028724375865,0.018604085089976588
96,54220.02871570076,0.03527760642250073
97,54220.02871297996,0.019668224973909708
98,54220.02871078613,0.01840319404562595
99,54220.02870814788,0.02013742196519133
100,54220.02870635942,0.016616743328420926
101,54220.0287013293,0.027273037375262307
102,54220.02869955651,0.016177031267277462
103,54220.02869661199,0.021157952985055708
104,54220.02869524022,0.01447124149358924
105,54220.02865394976,0.036882235140033665
106,54220.02864863034,0.009914657073321566
