Iteration,Function,Gradient
86,1058519.2543796198,223.8630769183851
87,1058487.8721204114,223.5375122443423
88,1058456.7548769785,221.98362465160318
89,1058425.8987940706,221.66834065088318
90,1058395.2984463284,220.1540728009663
91,1058364.9503109585,219.84766069179778
92,1058334.849356683,218.3705032465875
93,1058304.99235206,218.0717452713101
94,1058275.3746165724,216.62944196031796
95,1058245.9931749534,216.33728414846894
96,1058216.843660013,214.92779961825264
97,1058187.9233224546,214.64132876817987
98,1058159.2280759478,213.26282114618024
99,1058130.75537115,212.98124531413572
100,1058102.5013743325,211.6320427183729
101,1058074.4637136275,211.35467463597317
102,1058046.638783229,210.03325499783793
103,1058019.024369267,209.75949793889373
104,1057991.6170722342,208.46447161864896
105,1057964.4148193288,208.1938073250876
106,1057937.4143983375,206.92390208626387
107,1057910.6138627743,206.65588042560523
108,1057884.0101709596,205.40992841181964
109,1057857.6014898354,205.14415849693145
110,1057831.3849334382,203.92108491100848
111,1057805.3587708396,203.65722745981702
112,1057779.5202586504,202.45604069407952
113,1057753.867758158,202.1938014385904
114,1057728.3986568535,201.01358444993895
115,1057703.1113995078,200.7527084411263
116,1057678.003494069,199.5926111898224
117,1057653.0734610856,199.33287786560945
118,1057628.3189196375,198.1921106726164
119,1057603.7384592346,197.93332957826385
120,1057579.3298017317,196.81115727234643
121,1057555.0915995587,196.5531643405009
122,1057531.0216698304,195.44890109105725
123,1057507.1187225285,195.1915554015411
124,1057483.380663258,194.10456014383664
125,1057459.8062547734,193.84774109747136
126,1057436.393485057,192.7774134730142
127,1057413.1411653706,192.521018322485
128,1057390.0473605373,191.46679506951637
129,1057367.1109265164,191.21073675772195
130,1057344.3299999496,190.17208849281778
131,1057321.7034780756,189.91629375964308
132,1057299.2295647897,188.89272210331157
133,1057276.9071955462,188.63712982229274
134,1057254.7346373305,187.6281648262727
135,1057232.7108610554,187.3727245439094
136,1057210.8341929975,186.37792238194936
137,1057189.1036370443,186.12259303190248
138,1057167.517575285,185.1415339254376
139,1057146.0750423402,184.8862826953079
140,1057124.7744729242,183.91856904354333
141,1057103.614930363,183.66337037643277
142,1057082.5948990656,182.70862506942882
143,1057061.713469228,182.45345978102566
144,1057040.9691722598,181.51132467450054
145,1057020.3611235572,181.25617917359025
146,1056999.8878990465,180.32631370634945
147,1056979.5486378097,180.07117930545445
148,1056959.341957991,179.15325924555924
149,1056939.2670209804,178.89813154880636
150,1056919.3224850174,177.99184785318047
151,1056899.507532538,177.73672621625144
152,1056879.8208599095,176.84178399140112
153,1056860.2616694637,176.58667104134528
154,1056840.8286938686,175.7027885956206
155,1056821.5211542982,175.44768980492287
156,1056802.3378180214,174.57459778269182
157,1056783.27792409,174.31952109128378
158,1056764.3402727915,173.45696167959144
159,1056745.5241201671,173.20191715943
160,1056726.8282980495,172.34964336061634
161,1056708.2520786526,172.09464291784224
162,1056689.794323976,171.2524178818779
163,1056671.454321655,170.99747499134142
164,1056653.2309625668,170.16507140196907
165,1056635.1235490744,169.91020087186573
166,1056617.1309997262,169.08740038059767
167,1056599.2526309711,168.83261814330493
168,1056581.4873878967,168.01921084739897
169,1056563.834600444,167.764533773608
170,1056546.293239177,166.96031773393082
171,1056528.8626469783,166.7057634671769
172,1056511.5418188893,165.91054426244466
173,1056494.3301102212,165.65613107239372
174,1056477.2265395534,164.8697213849432
175,1056460.230474151,164.61546803756784
176,1056443.340955243,163.837687271345
177,1056426.5573616058,163.58361291220538
178,1056409.8787562812,162.81428683600976
179,1056393.3045291433,162.56041088866465
180,1056376.8337642576,161.79937130483006
181,1056360.4658622083,161.54571337960002
182,1056344.1999273377,160.7927978162716
183,1056328.0353705785,160.539377629939
184,1056311.9713158426,159.7944290528819
185,1056296.0071840722,159.5412663579405
186,1056280.1421180773,158.80413290271622
187,1056264.375548492,158.55124742418454
188,1056248.7066363895,157.8217821452144
189,1056233.1348217963,157.5691935261632
190,1056217.6592834454,156.84725416194132
191,1056202.2794704728,156.59498191497653
192,1056186.9945786977,155.88043066842272
193,1056171.8040661018,155.62849413278272
194,1056156.7071450439,154.921197465637
195,1056141.7032820985,154.6696157706514
196,1056126.791705647,153.96944420927682
197,1056111.9718906214,153.71823624220738
198,1056097.2430809266,153.02506419696786
199,1056082.6047596282,152.77424857443467
200,1056068.0561856853,152.08795416805003
201,1056053.596850083,151.8375492130212
202,1056039.226026383,151.1580141199341
203,1056024.9432132891,150.90803784052815
204,1056010.7476985347,150.23514713584223
205,1055996.6389883494,149.98561720786384
206,1055982.6163842285,149.31925922330228
207,1055968.6793997446,149.0701929763417
208,1055954.8273497603,148.41025916645071
209,1055941.0597550175,148.16167357092698
210,1055927.3759433695,147.50805838514407
211,1055913.7754425614,147.25997004245534
212,1055900.257593075,146.61257080487746
213,1055886.8219295016,146.36499593948028
214,1055873.4678046047,145.7237127345641
215,1055860.1947596697,145.47666718793818
216,1055847.0021594109,144.84140275247722
217,1055833.8895516612,144.59490197869758
218,1055820.8563127671,143.96556159934858
219,1055807.901996971,143.71962066174692
220,1055795.025991945,143.0961120782553
221,1055782.2278582067,142.850745647087
222,1055769.5069944588,142.2329789595711
223,1055756.862967368,141.98820131220302
224,1055744.295186384,141.37608889387317
225,1055731.803224197,141.13191391433995
226,1055719.3865007337,140.52537032789067
227,1055707.0445945892,140.28181150801595
228,1055694.7769359043,139.6807534271975
229,1055682.583109064,139.43782386852138
230,1055670.4625541694,138.84217000179834
231,1055658.4148612886,138.59988241809867
232,1055646.4394802384,138.00955343766682
233,1055634.5360066604,137.76792015807166
234,1055622.7038998564,137.18283863049484
235,1055610.9427609378,136.9418716039084
236,1055599.2520584618,136.36196192503598
237,1055587.6313989125,136.12167272338328
238,1055576.0802598847,135.546861056718
239,1055564.5982531386,135.30726087946465
240,1055553.184865093,134.7374750967234
241,1055541.839712693,134.49857477561892
242,1055530.5622909777,133.93374439927695
243,1055519.3522219846,133.6955544045755
244,1055508.2090091784,133.13561055314753
245,1055497.132279601,132.89814099847695
246,1055486.1215449502,132.34301633530956
247,1055475.1764371877,132.10627698334625
248,1055464.2964760605,131.55590566656178
249,1055453.481298368,131.31990593490065
250,1055442.7304317264,130.7742235696506
251,1055432.043517693,130.53897253687492
252,1055421.4200915808,129.99791612984092
253,1055410.8597996265,129.7634225412224
254,1055400.3621846722,129.2269304577043
255,1055389.9268975575,128.99320273126952
256,1055379.5534884916,128.46121465193434
257,1055369.241612844,128.22826088577548
258,1055358.9908280321,127.70071776730894
259,1055348.8007938843,127.46854574446067
260,1055338.6710748738,126.9453897808592
261,1055328.6013352145,126.71400697720387
262,1055318.5911462894,126.19518156166627
263,1055308.6401766317,125.9645951508002
264,1055298.7480043883,125.45004484201725
265,1055288.9143023437,125.22026170253683
266,1055279.1386552698,124.70993218897551
267,1055269.420740138,124.48095891029291
268,1055259.7601482093,123.97479697768196
269,1055250.1565605782,123.746639866728
270,1055240.6095748632,123.24459336698472
271,1055231.118876219,123.01725845382852
272,1055221.684068494,122.51927627398771
273,1055212.3048408416,122.2927693186944
274,1055202.980803216,121.79880135156357
275,1055193.7116487122,121.5731278498261
276,1055184.4969932663,121.08312496682343
277,1055175.3365338556,120.85829015587598
278,1055166.229892283,120.37220417875595
279,1055157.176769351,120.1482130441268
280,1055148.1767926146,119.6659967189455
281,1055139.229666644,119.44285399999784
282,1055130.3350246353,118.96446097227945
283,1055121.4925748738,118.74217116760734
284,1055112.7019560873,118.2675559582123
285,1055103.9628802214,118.04612333194258
286,1055095.2749914303,117.57524131264914
287,1055086.6380052688,117.35466990042039
288,1055078.0515712134,116.88747727178256
289,1055069.5154083762,116.66777088564656
290,1055061.029171457,116.20422465550153
291,1055052.5925830752,115.98538688916976
292,1055044.2053030552,115.52544485185082
293,1055035.867057473,115.30747908688572
294,1055027.5775111835,114.85109980145546
295,1055019.336393672,114.63400921223314
296,1055011.1433747304,114.18115198365803
297,1055002.998187204,113.96493954294158
298,1054994.9005057323,113.51556440277226
299,1054986.8500664753,113.30023288643572
300,1054978.8465488304,112.854300574887
301,1054970.8896922253,112.63985256677097
302,1054962.97918073,112.19732451461597
303,1054955.114756996,111.98376241166658
304,1054947.2961096808,111.54460072307651
305,1054939.522984615,111.33192674026041
306,1054931.7950749628,110.89609417586011
307,1054924.1121296887,110.6843103509624
308,1054916.4738463848,110.25177031192347
309,1054908.8799771075,110.04087851011711
310,1054901.3302237955,109.61159502292577
311,1054893.8243415572,109.4015969405438
312,1054886.3620366023,108.97553464160836
313,1054878.9430670487,108.76643181164475
314,1054871.567143303,108.34355593253683
315,1054864.234026451,108.1353497288606
316,1054856.9434310233,107.71562608148906
317,1054849.6951210347,107.5083177228898
318,1054842.488815069,107.0917126872856
319,1054835.32428003,106.88530324106868
320,1054828.2012384837,106.47178375141907
321,1054821.1194601853,106.26627413802385
322,1054814.078671616,105.85580766899734
323,1054807.0786453434,105.65119866658947
324,1054800.1191116977,105.2437532214715
325,1054793.1998460204,105.04004546879375
326,1054786.3205824264,104.63558956737785
327,1054779.4810989953,104.43278356812093
328,1054772.6811335606,104.03128623491747
329,1054765.9204669062,103.82938236085845
330,1054759.198840522,103.430813113447
331,1054752.5160378579,103.22981160915724
332,1054745.871804001,102.83414044723837
333,1054739.265925033,102.63404143249679
334,1054732.6981495766,102.24123882716009
335,1054726.1682663113,102.04204230079169
336,1054719.6760273387,101.65207918385151
337,1054713.2212239008,101.45378502788856
338,1054706.8036115207,101.06663278158591
339,1054700.4229839696,100.86924076379302
340,1054694.0791001366,100.48487121096491
341,1054687.7717562884,100.28838098870033
342,1054681.5007146252,99.90676638300569
343,1054675.2657738787,99.71117750560867
344,1054669.066699505,99.33229052319753
345,1054662.9032926678,99.1376024352419
346,1054656.7753220284,98.76141616446262
347,1054650.6825911507,98.56762820941181
348,1054644.6248718493,98.19411614263821
349,1054638.6019700575,98.00122756507794
350,1054632.6136606922,97.6303635903518
351,1054626.6597520257,97.4383735391913
352,1054620.7400220283,97.07013193100492
353,1054614.854281281,96.87903946217011
354,1054609.002310759,96.5133948737956
355,1054603.1839233225,96.32319895360467
356,1054597.3989029038,95.96012640934178
357,1054591.6470646139,95.7708259160656
358,1054585.9281952952,95.41030080392959
359,1054580.2421122794,95.22189453129305
360,1054574.5886052744,94.86389259409438
361,1054568.9674938044,94.6763792533819
362,1054563.3785703992,94.32087658297573
363,1054557.8216567468,94.13425480633468
364,1054552.2965481528,93.78122783537361
365,1054546.8030684434,93.59549617701198
366,1054541.3410156579,93.24492167324475
367,1054535.9102157312,93.06007861251393
368,1054530.510469396,92.71193367059891
369,1054525.1416046692,92.52797761484405
370,1054519.8034249332,92.18223965052064
371,1054514.4957602625,91.99916893622544
372,1054509.2184166494,91.65581568062046
373,1054503.9712261977,91.47362857635056
374,1054498.7539974703,91.13263806823632
375,1054493.5665645755,90.95133277633596
376,1054488.408738608,90.61268335759638
377,1054483.2803556547,90.43225801699703
378,1054478.181229303,90.09592832541706
379,1054473.1111975943,89.91638101290249
380,1054468.0700765706,89.58234997747597
381,1054463.0577062033,89.40367870986529
382,1054458.0739049527,89.07192554422794
383,1054453.1185146957,88.89412828071742
384,1054448.1913562745,88.564632478554
385,1054443.2922734462,88.38770712268811
386,1054438.4210894015,88.06044845081522
387,1054433.577649754,87.88439285232035
388,1054428.7617800052,87.55935134735682
389,1054423.9733276044,87.38416330299707
390,1054419.2121203297,87.06131926543564
391,1054414.478007442,86.88699652205706
392,1054409.770818963,86.56633051104221
393,1054405.0904059415,86.39287076636512
394,1054400.436600611,86.07436359490211
395,1054395.8092557858,85.9017645004628
396,1054391.2082058773,85.58539723112936
397,1054386.6333054446,85.41365639199776
398,1054382.0843910452,85.09941033235783
399,1054377.5613189593,84.92852531030528
400,1054373.0639278607,84.61638200745706
401,1054368.592075731,84.44635032219165
402,1054364.1456033261,84.13629155943535
403,1054359.724370309,83.96711068964679
404,1054355.328219489,83.65911848158032
405,1054350.9570121868,83.4907858669941
406,1054346.6105932374,83.18484245492529
407,1054342.2888255997,83.01735549791964
408,1054337.9915561024,82.71344334749239
409,1054333.7186493229,82.54679941284625
410,1054329.4699540562,82.24490120798579
411,1054325.2453364772,82.07909762692728
412,1054321.0446473188,81.77919626668255
413,1054316.8677543337,81.61423033609101
414,1054312.7145101663,81.31630893085168
415,1054308.584784127,81.15217791619881
416,1054304.4784307422,80.85621978399365
417,1054300.3953208623,80.6929209185545
418,1054296.3353108708,80.39890958190509
419,1054292.2982731375,80.23644006997469
420,1054288.2840658748,79.94435925149091
421,1054284.2925629548,79.78271626805397
422,1054280.323624394,79.49254988709467
423,1054276.3771255473,79.33173058074462
424,1054272.4529282092,79.043462750361
425,1054268.5509091993,78.88346424292423
426,1054264.6709320657,78.59707926562865
427,1054260.8128750748,78.4378986543574
428,1054256.9766035036,78.1533810198672
429,1054253.161997046,77.99501537812874
430,1054249.3689226843,77.71234975968078
431,1054245.5972615243,77.5547961375457
432,1054241.8468822287,77.27396738894757
433,1054238.117667297,77.11722281509
434,1054234.4094870482,76.83821596755718
435,1054230.7222253596,76.68227744956923
436,1054227.0557541847,76.40507770884638
437,1054223.40995876,76.24994223435279
438,1054219.7847126513,75.9745349779036
439,1054216.179902437,75.82019951570798
440,1054212.5954032731,75.54657028923053
441,1054209.0311030652,75.39303179073966
442,1054205.486878536,75.1211663062041
443,1054201.9626189012,74.96842170516234
444,1054198.4582024293,74.69830583754243
445,1054194.9735196312,74.54635205177294
446,1054191.5084502995,74.27797183627062
447,1054188.062886224,74.12680576841332
448,1054184.6367087008,73.86014739875397
449,1054181.229810782,73.70976593702767
450,1054177.842075247,73.44481576131503
451,1054174.4733963965,73.29521578045821
452,1054171.1236584715,73.0319603000558
453,1054167.7927570057,72.88313866150352
454,1054164.4805776828,72.62156452859435
455,1054161.1870172534,72.47351808190379
456,1054157.911962825,72.21361209538328
457,1054154.655312351,72.0663376797107
458,1054151.416954342,71.80808678447383
459,1054148.1967879399,71.66158122802237
460,1054144.9947030402,71.40497251166538
461,1054141.810599958,71.25923263340341
462,1054138.6443699547,71.00425332482021
463,1054135.4959145049,70.859275933396
464,1054132.3651262186,70.60591340084679
465,1054129.2519077144,70.4616952972532
466,1054126.1561529322,70.2099370447081
467,1054123.0777656224,70.06647502249923
468,1054120.016641036,69.81630868786758
469,1054116.9726840414,69.67359953352955
470,1054113.9457911826,69.42501288848841
471,1054110.935868434,69.2830533809902
472,1054107.942813615,69.0360343264625
473,1054104.9665337913,68.89482124008795
474,1054102.0069280418,68.6493578057132
475,1054099.0639045092,68.50888790891699
476,1054096.1373635158,68.26496825037667
477,1054093.2272142696,68.12523830687374
478,1054090.3333583185,67.88285070480349
479,1054087.4557059216,67.74385747460916
480,1054084.5941598373,67.50299033113271
481,1054081.7486313647,67.36473057091618
482,1054078.9190244544,67.12537240942137
483,1054076.1052514329,66.9878428727371
484,1054073.3072174296,66.74998233472849
485,1054070.5248357842,66.61317977266266
486,1054067.7580127888,66.3768056177244
487,1054065.0066627853,66.24072677884939
488,1054062.2706932127,66.00582788173524
489,1054059.550019403,65.87046951351837
490,1054056.8445499272,65.63703486180745
491,1054054.1542010955,65.50239371144714
492,1054051.4788825957,65.27041240468907
493,1054048.818511704,65.13648521799404
494,1054046.1729992118,64.90594646663942
495,1054043.5422633495,64.77272998967379
496,1054040.9262159956,64.54362311275335
497,1054038.3247763256,64.4111140910974
498,1054035.7378572896,64.18342851588184
499,1054033.1653789962,64.05162369576573
500,1054030.607255455,63.825348953388065
501,1054028.0634076956,63.69424508347663
502,1054025.5337507736,63.469370809728346
503,1054023.0182066278,63.33896464005408
504,1054020.5166913464,63.11548057292174
505,1054018.0291277668,62.98576885462206
506,1054015.5554329962,62.763664833992465
507,1054013.0955307607,62.63464432130595
508,1054010.6493391723,62.41391028638153
509,1054008.2167828341,62.2855777357359
510,1054005.7977808511,62.066203723442705
511,1054003.3922586946,61.938555894579714
512,1054001.0001364483,61.720532039689424
513,1053998.6213404397,61.59356569588294
514,1053996.2557917205,61.376882227351196
515,1053993.9034174639,61.250594136583544
516,1053991.564139676,61.03524137817025
517,1053989.2378863674,60.909628310671856
518,1053986.924580485,60.69559668022807
519,1053984.624150867,60.570655410733124
520,1053982.33652139,60.35793541691852
521,1053980.061621708,60.23366272518651
522,1053977.799376617,60.022244966924546
523,1053975.5497165774,59.89863763876915
524,1053973.3125672902,59.68851280375579
525,1053971.0878600148,59.5655676285956
526,1053968.8755213462,59.356726493364754
527,1053966.675483332,59.2344402672298
528,1053964.4876734496,59.02687369433765
529,1053962.3120245256,58.905243219001285
530,1053960.1484649088,58.69894215654706
531,1053957.9969281955,58.577964239620385
532,1053955.8573435952,58.37291972046155
533,1053953.7296454646,58.25259117590158
534,1053951.613763862,58.04879431616074
535,1053949.5096338955,57.92911196460536
536,1053947.4171864633,57.72655396216295
537,1053945.3363574143,57.607514631134855
538,1053943.2670784753,57.40618676521055
539,1053941.2092862302,57.287787289305854
540,1053939.1629132212,57.087680919789335
541,1053937.1278967578,56.96991813992483
542,1053935.10417019,56.77102470543819
543,1053933.0916715427,56.653895470940796
544,1053931.0903349633,56.45620648720474
545,1053929.100099185,56.33970765504405
546,1053927.1208991415,56.14321471574633
547,1053925.1526742654,56.02734315097463
548,1053923.1953602673,55.83203792509656
549,1053921.248897271,55.71679050013333
550,1053919.3132217543,55.522664732062125
551,1053917.3882745241,55.408038328043936
552,1053915.4739928155,55.2150838358961
553,1053913.5703181112,55.10107534251472
554,1053911.6771883925,54.90928401808646
555,1053909.7945458097,54.79589033281517
556,1053907.9223290833,54.60525413956595
557,1053906.0604810228,54.49247216929193
558,1053904.2089410764,54.30298314283896
559,1053902.367652706,54.19080980278328
560,1053900.5365560807,54.00246004787284
561,1053898.715595305,53.89089226384677
562,1053896.904711258,53.70367395510845
563,1053895.103848682,53.5927086602016
564,1053893.312949158,53.4066140415096
565,1053891.5319580561,53.29624817977948
566,1053889.7608176512,53.111269561946905
567,1053887.999473935,53.00150008589455
568,1053886.2478698657,52.81762984768028
569,1053884.5059520502,52.70845371978828
570,1053882.7736641222,52.5256843047848
571,1053881.0509532958,52.41709849825611
572,1053879.3377638715,52.235422416034375
573,1053877.6340436637,52.12742391226438
574,1053875.9397376326,51.94683373816665
575,1053874.2547941844,51.83941952921028
576,1053872.5791589303,51.6599079001286
577,1053870.9127808625,51.553074989578946
578,1053869.255606235,51.3746346060131
579,1053867.6075846194,51.26838000624337
580,1053865.9686629036,51.091003631704105
581,1053864.3387912326,50.98532436532405
582,1053862.7179171205,50.80900482502056
583,1053861.1059912774,50.70389792593043
584,1053859.5029618372,50.52862810399284
585,1053857.9087800686,50.42409061630879
586,1053856.3233947174,50.24986345876333
587,1053854.7467576042,50.145892437476725
588,1053853.1788180787,49.97270094884012
589,1053851.6195285073,49.869293458994946
590,1053850.0688388364,49.697130702093666
591,1053848.5267019724,49.594283820717614
592,1053846.9930684494,49.42314291747779
593,1053845.467891708,49.32085373083114
594,1053843.9511228648,49.150727859816726
595,1053842.4427158858,49.04899346684645
596,1053840.942622463,48.879875862556425
597,1053839.4507970826,48.77869337253235
598,1053837.9671920051,48.610577325722396
599,1053836.491762232,48.50994385953827
600,1053835.0244605825,48.34282271693785
601,1053833.565242568,48.24273540549835
602,1053832.114061561,48.07660256886135
603,1053830.670873576,47.97705855450169
604,1053829.2356325318,47.81190747915872
605,1053827.8082949412,47.71290391546807
606,1053826.3888152624,47.548728110946755
607,1053824.977150499,47.450262163050745
608,1053823.573255642,47.28705519119656
609,1053822.1770881824,47.189124035199505
610,1053820.7886036376,47.02687951026949
611,1053819.4077599777,46.92948033451657
612,1053818.034513241,46.768191922128494
613,1053816.6688218717,46.67132192606403
614,1053815.3106424229,46.51098334308001
615,1053813.9599338071,46.414639738226754
616,1053812.6166530848,46.25524475135931
617,1053811.2807596333,46.159424760821054
618,1053809.9522110128,46.000967187618976
619,1053808.6309670599,45.905668045573464
620,1053807.3169858304,45.748141752955874
621,1053806.0102276127,45.653360705411096
622,1053804.7106509525,45.49675960888288
623,1053803.4182165856,45.402493913724726
624,1053802.1328835408,45.24681197777201
625,1053800.8546129973,45.15305890330983
626,1053799.583364461,44.998290140785436
627,1053798.3190995473,44.90504696889077
628,1053797.0617782343,44.75118543839687
629,1053795.8113625704,44.65844946139455
630,1053794.5678129988,44.50548926965298
631,1053793.3310919951,44.41325779211871
632,1053792.1011604639,44.26119309148948
633,1053790.8779813012,44.16946343083991
634,1053789.6615158673,44.01828841896549
635,1053788.4517274762,43.92705790332912
636,1053787.248577936,43.776766824967766
637,1053786.0520309745,43.68603279365788
638,1053784.8620488422,43.53661993775017
639,1053783.6785956756,43.44637974199876
640,1053782.501634164,43.29783944229762
641,1053781.3311288462,43.20809044656737
642,1053780.1670428445,43.06041707963631
643,1053779.0093410956,42.971156659192296
644,1053777.857987151,42.82434464538557
645,1053776.7129463414,42.73557018861015
646,1053775.574182639,42.589613991967134
647,1053774.4416617649,42.501322897256635
648,1053773.315348109,42.35621702431581
649,1053772.1952077772,42.26840670294603
650,1053771.0812055718,42.12414570231606
651,1053769.9733079788,42.03681357743942
652,1053768.8714802084,41.89339203931245
653,1053767.7756891223,41.806535546015816
654,1053766.685900333,41.66394810218844
655,1053765.6020810744,41.577564687018985
656,1053764.5241973572,41.43580600920052
657,1053763.4522167824,41.349893131653715
658,1053762.3861057526,41.208957933920786
659,1053761.3258322326,41.12351306316852
660,1053760.2713630141,40.983396098482864
661,1053759.2226664205,40.898416717690225
662,1053758.179709626,40.75911277872276
663,1053757.1424613101,40.67459638221011
664,1053756.1108890255,40.53610030138088
665,1053755.0849618022,40.45204439478796
666,1053754.0646475684,40.314351041948825
667,1053753.0499157002,40.23075314514
668,1053752.0407344946,40.09385742951463
669,1053751.037073672,40.01071507132838
670,1053750.038901895,39.87461194070906
671,1053749.046189222,39.79192266394803
672,1053748.058904677,39.65660710257711
673,1053747.0770186535,39.57436846036552
674,1053746.1005005324,39.439835491282544
675,1053745.129321038,39.358045049504064
676,1053744.1634499037,39.22428973198012
677,1053743.2028581821,39.142945067328064
678,1053742.2475159534,39.00996249901652
679,1053741.2973945949,38.92906119886395
680,1053740.3524645306,38.796846512669816
681,1053739.4126974577,38.7163861785352
682,1053738.4780641403,38.58493454175147
683,1053737.5485365917,38.50491278639414
684,1053736.6240859122,38.37421940380831
685,1053735.704684428,38.29463385080653
686,1053734.7903035702,38.164693962032594
687,1053733.880915975,38.085542246239875
688,1053732.976493402,37.95635112582848
689,1053732.0770087917,37.877630895378445
690,1053731.1824342285,37.749183851781204
691,1053730.292742955,37.670892765961334
692,1053729.4079073751,37.54318514194787
693,1053728.5279010313,37.465320871307085
694,1053727.6526966435,37.33834804498184
695,1053726.7822680483,37.260908271093086
696,1053725.9165882787,37.13466565255428
697,1053725.0556314643,37.05764806922967
698,1053724.1993709463,36.932131103653084
699,1053723.3477811422,36.85553341613863
700,1053722.500835699,36.73073757926802
701,1053721.6585093199,36.65455750498348
702,1053720.8207759527,36.5304783073803
703,1053719.987610583,36.45471357300245
704,1053719.158987457,36.33134655756637
705,1053718.3348818384,36.25599490344784
706,1053717.5152682678,36.13333564437514
707,1053716.7001222852,36.05839482110414
708,1053715.8894187221,35.93643892349849
709,1053715.0831333902,35.86190669479521
710,1053714.2812414092,35.740649795658356
711,1053713.4837188614,35.66652393509295
712,1053712.6905411487,35.54596170503189
713,1053711.9016846197,35.47223999593732
714,1053711.1171249582,35.3523681339476
715,1053710.3368387762,35.279048374681075
716,1053709.5608020343,35.159862611091405
717,1053708.7889916047,35.08694260792622
718,1053708.0213837228,34.968438704179384
719,1053707.2579555174,34.89591627651014
720,1053706.4986834954,34.77809002204706
721,1053705.7435450405,34.70596300065911
722,1053704.992516926,34.58881021683415
723,1053704.2455767882,34.51707644195596
724,1053703.5027016653,34.400592979610714
725,1053702.7638694406,34.32925030360763
726,1053702.0290574157,34.21343204141536
727,1053701.2982437192,34.142478328574285
728,1053700.5714059097,34.027321175710156
729,1053699.848522361,33.95675429870145
730,1053699.1295708856,33.84225419368631
731,1053698.4145300982,33.77207203761187
732,1053697.7033780632,33.658224946681074
733,1053696.9960936334,33.58842540741579
734,1053696.2926551234,33.47522732439836
735,1053695.5930416188,33.40580831117761
736,1053694.897231682,33.293255256970994
737,1053694.2052046307,33.22421468784784
738,1053693.5169392708,33.11230271234627
739,1053692.8324151493,33.04363851655952
740,1053692.151611313,32.932363697678014
741,1053691.4745075367,32.86407381487325
742,1053690.801083104,32.753432257777604
743,1053690.131318014,32.68551463809138
744,1053689.4651917866,32.575502474464145
