Iteration,Function,Gradient
0,960076.3356569011,10290.171476157393
1,824851.2166862105,8215.062924985543
2,669124.5390105237,6921.198164611871
3,629379.0414589714,4696.738657498781
4,580329.8930414185,4140.104639060048
5,569856.9590605816,2468.8533577443845
6,548626.7733031856,1805.2151833503385
7,546111.840646191,1088.3701030414607
8,542809.2240123281,1553.3682008994433
9,542041.3933791083,793.9191695832851
10,541406.6980776039,937.3717512030378
11,541071.6134390056,654.1837386323468
12,539126.8038559465,1227.4204307763066
13,538683.3940759944,561.8377122713924
14,538546.5406636134,441.56110775144043
15,538068.5012242033,797.3890484589006
16,537910.9325133513,430.6224293896334
17,537793.1428282732,421.3256065772643
18,537676.1856261384,414.0430382951618
19,537569.497616898,397.5881432164042
20,537460.9113945492,401.45271870954787
21,537369.029533925,370.3298047211554
22,537255.4019034746,416.0469592370121
23,537183.0020036877,328.5364186497852
24,536901.2393662353,633.3175434009821
25,536809.6649422906,345.6388363710564
26,536744.3807473624,317.7609200874894
27,536653.925860849,371.71886254670653
28,536600.8449810873,282.26111234061824
29,536174.6681211817,755.0136032367366
30,536052.441271036,371.55403753820025
31,536015.0908819336,245.53532710424767
32,535685.3090205744,685.023034557835
33,535590.0500832284,343.57886736744666
34,535559.117376956,224.17574648935295
35,535358.8977709839,555.7328601215884
36,535296.1669006093,290.0690951119807
37,535269.4699883296,208.04713038295816
38,532795.6012484474,657.2095168359807
39,532565.775955721,222.04718186701103
40,532396.9017715876,440.5754909060494
41,532346.0998363008,223.65572746433804
42,532320.4695322352,195.9063014073275
43,532275.7365157552,257.7568788858081
44,532254.8637536317,175.65733324097604
45,531602.9679325641,568.2918657146306
46,531481.928072068,197.68371748445088
47,531464.6183214772,129.30319147581028
48,531266.6662051656,507.1232787162371
49,531216.2783758895,246.92942130439422
50,531203.6436171867,138.89183254840725
51,531193.8885975505,123.44404012464706
52,531176.4113581837,165.4988069774623
53,531168.1212361816,113.98905490113371
54,530565.4996182948,824.926578896506
55,530425.5107253038,377.1923130118452
56,530396.5155409793,182.8969966690538
57,530388.6040335089,109.22594297880445
58,530376.1184573486,133.93743762131265
59,530369.5666066958,97.66318783321209
60,530196.8443659621,467.45347390578496
61,530151.638073391,223.87852454503852
62,530141.066207405,123.21332182619427
63,530134.5810909562,95.5315529118124
64,530102.7544349182,213.44729216517004
65,530093.5971548349,116.02318271016689
66,530088.4347652192,89.89532040568196
67,530045.3442967654,257.63348078105656
68,530033.1519388267,135.76470102014005
69,530028.1968088675,88.32885051014013
70,529990.7462339745,240.72298095185994
71,529979.9587038433,127.84461604376948
72,529975.2646349388,85.95974156786974
73,529876.3409051333,389.0866080392066
74,529849.0069858229,193.60540305411132
75,529841.7719794008,107.51737830228096
76,529837.2626033577,83.63501477910116
77,529804.5721569462,223.92757839162726
78,529795.2117408693,119.13056945448835
79,529791.0693950409,80.76179935418531
80,529665.3805763733,430.93255904794927
81,529632.237911581,212.55800976922345
82,529623.9787785836,113.85877851595446
83,529620.2550605822,76.25626137452507
84,529552.7348943641,312.9627832887065
85,529534.9253706369,157.9697330814802
86,529529.7202365468,89.2809969147136
87,529525.6160046896,78.9594212612377
88,529518.2047202288,106.4408601847419
89,529514.7936494774,72.78946864235458
90,529364.6120704312,444.1061435759221
91,529324.6662269542,211.00881208627973
92,529315.7017403943,111.10189327158977
93,529311.8958158649,73.28079127915139
94,529288.1508939578,134.08473350177732
95,529281.659520838,74.8254245114423
96,529275.2093010946,80.49339513195235
97,529270.7687917291,69.71134623106431
98,529264.0921870661,93.88486407130603
99,529261.0448173943,64.41267696527812
100,529019.4013978443,461.0095598978651
101,528958.3095720656,207.78057539982353
102,528945.8769129599,106.97937499184378
103,528940.6896662037,67.6268685487688
104,528930.6856656215,74.96671724508884
105,528927.8572431456,52.18231829244351
106,528850.3328589206,312.8286388097939
107,528830.6831953186,150.43066548463608
108,528826.1154444496,78.9961579937373
109,528824.2471133423,51.156713297525556
110,528814.8647684697,95.22310576146765
111,528812.126245881,53.39146245300573
112,528809.5403042156,55.86954119916947
