linear,poly,rbf,sigmoid
0.8623188405797102,0.8913043478260869,0.9347826086956522,0.6304347826086957
0.8840579710144928,0.8623188405797102,0.9057971014492754,0.6521739130434783
0.8043478260869565,0.8043478260869565,0.8043478260869565,0.427536231884058
