Words,Scores
templo,6.711363587400377
país,6.184985954719146
debe,5.727910562891083
tiempo,5.59133050141121
pérdida,5.59133050141121
todas,5.571732187764334
juárez,2.55477814505323
simple,2.547751651313947
realmente,2.2486032495104125
interesante,2.218707697455765
impressive,2.0367004305019623
iglesias,1.8827496918113693
outside,1.7551689508530113
teatro,1.2766833121530379
lado,1.234604609829401
beautiful,0.9913554621822087
inside,0.8848212539826692
architecture,0.686518509867019
color,0.5610557623079258
iglesia,0.45401841491869477
guanajuato,0.1706137455512048
church,0.11166045277835557
basílica,0.10451532382415316
ciudad,0.09773580879525845
bien,0.09364397834343262
lugar,0.09328164989652116
exterior,0.0909227928477248
bonita,0.08482268051781139
si,0.08301358111024608
aunque,0.07229015939156466
worth,0.0664725876953377
mejor,0.06581047849237802
noche,0.06482734169710655
iluminación,0.06365399458477809
visita,0.06282689677023318
centro,0.05927930853319192
da,0.058868089831033026
basilica,0.05871004907010717
pena,0.05852179612906297
particularly,0.0556575464883229
interior,0.054901042526687885
dentro,0.054675498807827926
mantenimiento,0.05430917519257008
méxico,0.053593172346175826
parece,0.053009111103145545
city,0.05066795972404658
ser,0.05033743219399045
like,0.04934446490267405
santa,0.04612950689837369
cuerpo,0.04612950689837369
sólo,0.04594521116074921
vale,0.04555327834687764
hermosa,0.04447172176330051
tampoco,0.0438456482159052
parochial,0.04291120790005778
toque,0.042906289568822926
churches,0.04276693235495272
hace,0.04233202508897484
coloniales,0.04198968699035503
bonito,0.041597754031970455
conservada,0.04106149201062094
spectacular,0.04096270564129427
well,0.04076678735700755
falta,0.040379184772540454
llama,0.040262983072154354
atención,0.040262983072154354
frente,0.03993788324789235
diseño,0.03990422427914331
town,0.03886127092174492
conservado,0.03817274608021961
hacen,0.038169536948817986
buen,0.037984325093504356
paseo,0.03794491761299154
center,0.037514197779819396
vas,0.0373655166437975
obligado,0.0373655166437975
hablando,0.03711091747660544
vez,0.035597199802303525
style,0.035518960299317386
see,0.03517770162821108
día,0.03513324389722167
interesantes,0.035047058606977356
detalles,0.035047058606977356
altar,0.03460921423561791
visit,0.034486704477664276
arquitectura,0.033693937506044366
little,0.03360094280589816
sencilla,0.0332873921719053
creo,0.032947115332975375
since,0.03285843100576998
