Words,Scores
?,
jueves,3.5493432785144408
concierto,3.5493432785144408
café,2.4923773245585905
disfrutando,1.1035865954065132
callejoneadas,1.01925769679716
descansar,0.9471968761922523
buena,0.8626214392859494
acogedor,0.04990619014409986
best,0.049656665864930505
atractivo,0.046313376034233904
ahí,0.04548709932225317
comprar,0.03902418443914057
buskers,0.03877502673653561
dining,0.03877045934322835
church,0.038464872546247655
así,0.037753282933689854
cities,0.037011963484503446
aquí,0.03674650620800401
bastante,0.036361781697655714
big,0.036294193024651096
costado,0.034788513429493496
callejoneada,0.03453096725787712
artistas,0.034292934722327806
buildings,0.03415694202465744
demasiado,0.034110020990986624
basura,0.03405890618017185
diseño,0.033292652914765415
always,0.03280492289579049
cafes,0.032214351216970014
ahi,0.030842801146199337
dinner,0.028963987317174995
also,0.028771647304454903
ciudades,0.028282243273856585
central,0.025674394875949177
almost,0.024262231823522818
:,
…,
único,0.023156688017116952
¿,
urgentemente,2.8882641966281715
tunas,2.8882641966281715
turista,2.727737853683812
visita,1.7746716392572204
viaje,1.7746716392572204
tranquilo,0.03165288048803675
ubicados,0.025330561053694002
traffic,0.025070704422181764
vendria,0.023984539657377853
visitors,0.021549182304741482
unfold,0.021549182304741482
ubicado,0.02116699157930025
visitar,0.02098062331209588
variedad,0.02090509618002702
venden,0.019804535692475353
triangulo,0.019804535692475353
unless,0.01975004768915859
undoubtedly,0.01975004768915859
vendors,0.01962656328957689
viste,0.01879810467511391
tranquila,0.018778140675277537
tourist-focused,
serio,2.8882641966281715
tome,1.7746716392572204
there's,
siesta,2.727737853683812
romper,2.727737853683812
tambien,2.60352646021531
bares,1.7801554311418522
suficiente,1.7746716392572204
sinfonica,1.7746716392572204
gente,1.3457499818155092
mariachis,1.0855971705885694
restaurantes,0.6015782987955223
lugar,0.4758599949789815
guanajuato,0.17844659046223402
plaza,0.1757496261409872
buen,0.17214373967310118
jardín,0.1525212745040245
teatro,0.14302832004467703
ciudad,0.1367223392015906
see,0.1335569787694071
place,0.13027934039269068
trees,0.1298306572398199
people,0.12572206634316999
bonito,0.11720084554401308
nice,0.1082314154408344
square,0.10799272241470292
around,0.10408643161015604
lots,0.09701667153321315
sit,0.09558440944153691
surrounding,0.09457775481429131
park,0.0920195209970858
puede,0.09109514746147948
like,0.08957734078565661
little,0.08779837473475444
many,0.08716690367241262
watch,0.08382398089127194
day,0.08336331413180625
one,0.08229129199506435
mucha,0.08216384850355792
mariachi,0.08095899031059572
walk,0.08078564509091954
great,0.08075236959247083
surrounded,0.08005474104617025
music,0.07798077240814881
centro,0.0757297757414514
hotels,0.0697816417104885
night,0.06931540450966406
árboles,0.06898084199333476
beautiful,0.06863338303589786
juárez,0.06713686031988138
city,0.06589827083100232
crowded,0.0600553335572391
go,0.06002534676021102
jardin,0.03635966509821245
restaurants,0.030173075361214642
si,0.0022784254054114086
bien,0.0011369352643979059
-,
solo,1.5543873594478403
turistas,1.5524771860190216
ambiente,1.524839578348156
ruido,1.125349857166476
q,
caros,2.33525499694927
/,
sucio,1.9479443857734253
sólo,1.4044274254588673
regular,1.3480963879774543
lugares,1.252428498159944
sombra,1.250292090459677
estudiantinas,1.2072611658485486
seguridad,1.1157149362955225
problema,1.1157149362955225
tomar,0.9165214382894012
vendedores,0.8585477735658649
jardines,0.7375571122270504
union,0.6465029311978892
comer,0.6158282402301416
media,0.6144804612373597
horas,0.5672272150661628
grupos,0.5380400167066055
personas,0.5178785968136742
cuadrado,0.4530819197880349
música,0.4152907042492225
foto,0.40684045330852564
medio,0.3453997583930509
día,0.27820866560108565
rodeado,0.25059610152643325
alguna,0.22557163240813854
noche,0.20967784869426326
alrededor,0.2052399550193796
estan,0.1929686924292811
músicos,0.17925853541063144
plenty,0.08367310585168124
musica,0.08045368637066651
good,0.07363838376431485
pequeño,0.07067632365496511
parque,0.06640482382661089
tourist,0.06552207369944114
hace,0.06439104255520287
allí,0.06432554859526585
disfrutar,0.06384597936245998
time,0.06338377909644408
juarez,0.06333384040000001
area,0.06322481145250061
cuidado,0.06140413466719752
next,0.060211108900430466
varios,0.059981805797328314
aunque,0.05950353042972142
point,0.058931790138371624
escuchar,0.058073750521772036
play,0.05775517381761907
agradable,0.05771549925766025
caminar,0.05748201279672385
puedes,0.057274916417362376
lot,0.056177591538937754
cafés,0.05587379629960292
arboles,0.05581728113521582
visit,0.05537108828376493
parece,0.05481439867443876
center,0.05285077619378383
lindo,0.052055907222063616
lleno,0.0511039595136862
much,0.05057736253966302
dan,0.05022853585269681
punto,0.04984156233681087
middle,0.04977868245396808
watching,0.04903386615881636
gran,0.04805971997311673
cantidad,0.04784601890648931
descanso,0.04772437095362831
find,0.04696197601553302
food,0.04669867707032378
bands,0.04648785005450441
fotos,0.04565050668065105
simplemente,0.04536869438885436
town,0.04534665794145685
pues,0.04530443815030199
must,0.045253718833902626
popular,0.04425243658158433
packed,0.043847873580997086
space,0.04358770887797562
garden,0.04333517347380831
pasear,0.043158043270635646
sentarse,0.042712350550818345
vacaciones,0.041894640377037475
cool,0.04131159073937538
busy,0.041104255535225155
quite,0.04065216944740814
especially,0.04064673659663734
benches,0.04060532057000958
talk,0.04056489962661583
found,0.04025498902645884
fresco,0.040048145460623026
realmente,0.039386008546094545
zona,0.03915153036591248
lovely,0.03877502673653561
performances,0.03877045934322835
locals,0.03877045934322835
estilo,0.03855681884673396
plazas,0.03853760635711018
mas,0.03837296363217923
usual,0.03828617672402086
ok,0.03783773309385823
vale,0.037598817427906474
pena,0.037598817427906474
size,0.03723155213503723
encuentro,0.03721267663664208
frente,0.03703784166256407
crowd,0.03672152365393277
ideal,0.03619771242588664
