Iterations,Function,Gradient,Time
0,86066.42528004934,29042.980938790886,0.0
1,85805.44712734317,28884.83740948281,0.03422880172729492
2,84413.81346022623,28658.633953042925,0.08086013793945312
3,84035.8764358422,28521.599548288377,0.11602067947387695
4,83828.73022351069,28415.983278818938,0.15337276458740234
5,83439.02391206007,28322.005608130585,0.19635581970214844
6,83145.32374143822,28280.18058922395,0.2361927032470703
7,82951.27736679428,28227.501381071863,0.2754957675933838
8,82816.15692503584,28228.685815282854,0.3135673999786377
9,82362.7324112396,28214.044645756727,0.35035228729248047
10,81921.01995527983,28200.592238196346,0.3847050666809082
11,81460.78167662876,28137.489434798284,0.4142627716064453
12,80724.86232791416,28113.874843533165,0.44567227363586426
13,80346.20359896687,28120.230554012993,0.47533321380615234
14,80282.92847300514,28119.454682397973,0.507915735244751
15,80257.18261475427,28113.640252112953,0.5382435321807861
16,79135.0326987296,28029.18950401179,0.5692017078399658
17,79080.97328819541,28021.594332852983,0.6018373966217041
18,79074.45095721303,28019.31907455469,0.6335775852203369
19,45780.1456748344,19603.005473763948,0.6452717781066895
20,45181.79543313378,19575.150139541987,0.678868293762207
21,29955.076070978463,21736.160182597625,0.6930897235870361
22,29907.448831370173,21735.82544535257,0.7257018089294434
23,6203.518296251321,6009.661805953483,0.7359981536865234
24,1730.58524311479,1753.1074989521144,0.7520537376403809
25,1662.733141565171,1601.7605501644664,0.766366720199585
26,842.4989930375297,567.7978337635268,0.7800881862640381
27,840.6770357251154,548.1420188212039,0.8057210445404053
28,823.2498696513456,531.257504143413,0.838801383972168
29,804.207965930755,532.9465009781557,0.866981029510498
30,794.8657940917624,533.6513253470405,0.8958547115325928
31,772.8312433475983,541.0232798680878,0.9284701347351074
32,744.8184250506544,549.1799347150152,0.9582231044769287
33,661.724556512669,485.8938050252183,0.9748425483703613
34,621.837802672888,490.90611057215244,1.0031766891479492
35,575.7550827031316,532.9333440281423,1.035644769668579
36,573.8606501762287,533.4675023917555,1.0650429725646973
37,554.8010858979598,542.1716547959243,1.0922927856445312
38,540.4727751973328,541.2643330087318,1.119837760925293
39,524.6991631028666,539.253241842946,1.1502244472503662
40,496.1139805942254,629.0592268108828,1.163083553314209
41,283.84672461993637,188.99537533906695,1.1742253303527832
42,244.38855191587479,77.84530579252552,1.1839320659637451
43,230.45370994221906,14.909169595327663,1.196152925491333
44,229.9198398196811,15.063652681911487,1.2231712341308594
45,229.3355603880779,15.791282901182468,1.2469897270202637
46,227.19053745539117,19.119730583034414,1.2609412670135498
47,225.0126657764389,43.90143670399578,1.2704222202301025
48,224.4965071726369,36.138716058522604,1.2969236373901367
49,223.8489323445208,38.01450817619728,1.3239848613739014
50,223.32528873103368,37.69863898330433,1.352097749710083
51,221.3829005876636,33.67817340971976,1.3766586780548096
52,221.06346945638666,32.471059611259655,1.4035019874572754
53,221.06346945638666,32.471059611259655,1.4290220737457275
