Iterations,Function,Gradient,Time
0,100850.24052880371,31818.02800626867,0.0
1,99544.53017488384,31506.61068955008,0.030712366104125977
2,99148.8562826166,31352.858024710706,0.06506800651550293
3,98843.13995125389,31224.47144401458,0.09494805335998535
4,97657.2670061897,31030.943010799674,0.1270909309387207
5,96878.10130030407,30917.107363992513,0.15912604331970215
6,96457.48339521028,30901.20589869427,0.19338226318359375
7,96348.24310204931,30877.374733421006,0.2179412841796875
8,95523.97430236026,30793.607147282873,0.2536168098449707
9,95324.73814077838,30757.2036930087,0.2850005626678467
10,94849.53448271427,30746.083350225617,0.31470465660095215
11,94365.49693319565,30707.240164042956,0.34046173095703125
12,94135.13472946931,30699.884687150065,0.3696773052215576
13,93899.54103884262,30697.95772918889,0.39911508560180664
14,93854.33273650944,30694.220973142536,0.42618584632873535
15,93706.00402421011,30678.576624081517,0.4535958766937256
16,93574.03784819864,30665.92725330135,0.48421287536621094
17,93547.12162798695,30661.939297647918,0.5075705051422119
18,93220.4627019172,30651.238023923186,0.5348830223083496
19,92912.46496200928,30652.02531586271,0.5602607727050781
20,92867.42161485902,30642.296360819077,0.5893099308013916
21,92843.64778188818,30641.987550320344,0.6157326698303223
22,80822.61227865581,27603.68345947446,0.6292698383331299
23,80822.61227865581,27603.68345947446,0.6563658714294434
