Words,Topic 1,Topic 2,Topic 3
guanajuato,0.3049837171527419,0.3176613021477655,0.12570857324369777
universidad,0.2378449914242402,0.04612112710972895,0.2599524116391125
lugar,0.270665962896666,0.28946569628836505,0.5560642689723789
ciudad,0.22338354778649977,0.0030591485297492282,0.13885644758244822
edificio,0.2102667310634006,0.06962739870356141,0.1518583736943027
arquitectura,0.21076751785428566,0.07681957774758552,0.01796011320385686
escaleras,0.15914065246482234,0.08289350645998327,0.007121675580221228
si,0.1653178013259461,0.105336028121922,0.011605994414155892
vista,0.17235413332190322,0.08137292569498797,0.1528886135411051
subir,0.15429547781102432,0.22070569412626703,0.018970793870417592
visitar,0.15522028199363652,0.16660157723809613,0.10293206775026818
historia,0.11577766096560949,0.031050602079799594,0.0203230551806307
hermosa,0.12345284592010988,0.08618830336949995,0.06645593284665821
pena,0.13339700153881368,0.401836031941309,0.11890288809024442
vale,0.13662035434026146,0.3961992031153518,0.12615739182294813
escalinatas,0.09425967682623966,0.030515888671537292,0.11840379882758395
foto,0.12647906649406784,0.014276497633373388,0.18335899534620295
escalinata,0.10259996383018923,0.06381584223685764,0.03698678103947092
puedes,0.11664082908406855,0.060682440217625526,0.098863398916728
fotos,0.0942068836541213,0.1467575310285335,0.18285428685093383
ver,0.08577925372534781,0.04787320894407007,0.0629183481768932
visita,0.10802759120717105,0.0883281432594787,0.12319882032036399
impresionante,0.10006251464822594,0.030885242441234223,0.12839011414119664
escalones,0.10435798587535552,0.14521074525453295,0.0226989189519909
mas,0.08457376132783335,0.017158077318052477,0.014219331124511948
ir,0.09382072644818798,0.03566410098482777,0.03182704126758665
noche,0.08347531448070655,0.022793907050649747,0.034406710987328025
gran,0.08034687329424205,0.007598539747748456,0.020784589788417508
hermoso,0.0827542777178966,0.0046063058084413406,0.09097806761509962
centro,0.08403965902734581,0.03318881110439288,0.0829969765508442
bonito,0.09928327977771992,0.039693403137775383,0.1463346729835861
puede,0.09102945365326447,0.03632762468088524,0.02476710688994589
construcción,0.062189224110107584,0.012139656814898111,0.06745798974361088
ahí,0.06707504521582294,0.10311489876475478,0.07591073991427974
tomar,0.06789665385629154,0.11633259058930005,0.09391607588617966
solo,0.06030726607544735,0.04556063991292333,0.0006822439094426933
bonita,0.07857094206644087,0.09605304117350362,0.02862684573019027
llegar,0.06796162985983863,0.12085358960314045,0.023779073624473984
entrar,0.05642245294682744,0.10104328651728889,0.03983618329182478
duda,0.07183546387982834,0.07503708729234711,0.051197246872943795
dentro,0.05551901699676394,0.08016724748136901,0.001231927051461638
bien,0.050951501408490904,0.03674291481927543,0.03461810991579627
conocer,0.06812299254582205,0.004163250814087562,0.12587651741316136
parte,0.05550980013176074,0.0316233308014085,0.04791945584556432
admirar,0.0533023187899851,0.022944551804500533,0.03180487541998639
además,0.05204797689647891,0.0370805659258921,0.03909085453444948
fachada,0.04577347534346622,0.00961623796918566,0.010273659144567918
buen,0.06063772712385306,0.021939588893778075,0.11644536030295087
aunque,0.047347040994571,0.061800866001608085,0.009176851112306924
tan,0.041263794305520254,0.032586209425923884,0.01435881775438519
mejor,0.04500508886217225,0.03615250379320129,0.025460921709780118
buena,0.05329735771625726,0.04270116246777441,0.028158826060764662
ser,0.049740403782991355,0.00594195790380174,0.005448049074851407
realmente,0.05213835488039679,0.011566576370430905,0.006714258408414179
pasar,0.04451126851328328,0.02382685694559719,0.037340382092294094
imponente,0.06890045172621372,0.01717634504344924,0.0703008128020232
excelente,0.052379118371802154,0.042143081170271234,0.005575170579424116
belleza,0.04984397708060353,0.01827137870053868,0.03767305985629269
obligada,0.05767350604611516,0.04783520414095121,0.057097111010808485
muchas,0.051002731907830584,0.07739766382530938,0.09290828162821727
edificios,0.03925614150796117,0.021174368649273873,0.012929503105562465
día,0.0450264117634579,0.02585289044675233,0.03496885643921292
arriba,0.05386982571281266,0.06781647483684577,0.05424635999084673
apreciar,0.04977482651436424,0.002073187404892189,0.012226127867518692
lugares,0.04976896549631625,0.05305588527419609,0.0048445276642020375
interior,0.041161448830416114,0.008758512396182761,0.009838966738511987
dejar,0.05355505660847304,0.06474054748544611,0.010907698312981965
debes,0.044960512506347985,0.041948931477161985,0.03376970782123706
visitarla,0.05004465208080978,0.07957256428865815,0.020472181567706072
todas,0.042956369624873966,0.03790712365467981,0.044510468413856696
espectacular,0.05719768877558909,0.023040161460395368,0.08482098610942512
tomarte,0.05021787439234117,0.011949358161087113,0.07609610202294237
tomarse,0.05158321393160418,0.05870879485754111,0.15942457510064495
