iteration,fx,dfx
0,532.4000000000001,1125.2478482538859
1,122.52303997208175,373.7736291150517
2,18.03436377790601,92.69051067326122
3,6.179940509156418,19.61736272815331
4,4.966931870220301,3.2248066126193717
5,4.682170098837132,5.373390022466791
6,4.397866560356922,3.81811236608252
7,4.2204504904756,4.297807780361118
8,4.102811426288453,2.5531417019013296
9,4.0399636360560205,3.698302894811108
10,4.004115231268503,1.0849311807517874
11,3.9912667726778883,1.8418160409664475
12,3.9870554591585363,0.16818307449707667
13,3.986633350302022,0.10411528963527744
14,3.9866238583248674,0.0005649513840537901
15,3.9866238543009347,1.132576034555865e-06
16,3.986623854300934,3.1560279850646395e-13
