iteration,fx,dfx
0,508.2000000000001,1007.2156472176156
1,142.21761071600898,386.28143519079845
2,66.07616849345274,206.4269861630225
3,40.13060831867626,139.55790473859224
4,27.208162829394507,105.35059038621007
5,19.61518707123134,82.72190422966462
6,14.894728145544114,66.16970354781836
7,11.884936297759618,53.58900376553494
8,9.933897681066362,43.8435677109821
9,8.651437162399791,36.205127657242066
10,7.796925637894186,30.16587634057549
11,7.219367661827215,25.35502462754105
12,6.82288590122221,21.49445757541156
13,6.54603440820447,18.372236801566057
14,6.349110242614063,15.825416080836574
15,6.206254839289816,13.728204046288031
16,6.100486064398126,11.983419293857803
17,6.020549208239672,10.516093049324573
18,5.958908323887892,9.268552893559548
19,5.910457900825582,8.196586642132798
20,5.871692300766336,7.266434288278678
21,5.840167570495045,6.452437921973581
22,5.814150845447163,5.735224462043577
23,5.792390629454967,5.100321860101381
24,5.773965296793666,4.537125882863275
25,5.7581824417185965,4.038145403072759
26,5.7445114424898645,3.5984587563543853
27,5.73253784026562,3.215308433418098
28,5.721932134763761,2.887741291218309
29,5.712428175431795,2.6161672021484663
30,5.703807991493572,2.4016837544161507
31,5.6958909831272555,2.2450653586167593
32,5.688526097765862,2.145527903570812
33,5.681586073739782,2.099711723301845
34,5.674963134033102,2.1014576166119725
35,5.668565711068384,2.1425710104617623
36,5.662315914838964,2.214143042223768
37,5.656147544459225,2.307758742500232
38,5.650004502282271,2.4162068326347317
39,5.643839509892337,2.5336953242010813
40,5.637613052884684,2.65575983180598
41,5.6312925005729255,2.779044464020663
42,5.6248513603603545,2.9010641561185184
43,5.618268636293329,3.019996348630821
44,5.611528268487513,3.1345150704655684
45,5.604618635485206,3.243665081071316
46,5.597532105703515,3.346768756828772
47,5.59026462733054,3.4433579980424875
48,5.582815348564795,3.533124605902481
49,5.57518626213683,3.615884050778784
50,5.567381869713907,3.691548861934738
51,5.559408863144583,3.7601089006624444
52,5.551275820602892,3.8216165490876275
53,5.542992916578199,3.8761754066918255
54,5.534571645353166,3.923931488568865
55,5.526024558139595,3.9650662069694986
56,5.517365014417084,3.999790623593323
57,5.508606948258469,4.028340608097454
58,5.499764650543994,4.050972645229978
59,5.490852567978998,4.06796011064461
60,5.481885119753676,4.07958989204808
61,5.472876532534894,4.086159273623676
62,5.463840694276128,4.087973031714796
63,5.4547910270894135,4.085340711403663
64,5.445740379158309,4.0785740689463585
65,5.4367009353993305,4.0679846755285
66,5.427684146313721,4.053881684606101
67,5.418700674224133,4.036569769049328
68,5.409760355870683,4.016347236080053
69,5.400872180155389,3.993504328120553
70,5.392044279677445,3.9683217165887537
71,5.383283934596939,3.941069193740641
72,5.374597587301252,3.912004565178193
73,5.365990866325543,3.8813727428555054
74,5.357468617992574,3.8494050355354577
75,5.349034944284191,3.816318630838279
76,5.3406932455315514,3.782316260412223
77,5.332446266608323,3.7475860374415193
78,5.324296145425226,3.7123014537567354
79,5.316244462649644,3.676621522267383
80,5.308292291705888,3.640691049313522
81,5.300440248245347,3.604641020831934
82,5.2926885384071785,3.5685890859321496
83,5.2850370053165,3.5326401215496968
84,5.277485173385365,3.496886862245806
85,5.270032290090501,3.461410579907927
86,5.262677364999577,3.426281799024536
87,5.255419205904093,3.3915610343076397
88,5.24825645199139,3.357299538667727
89,5.241187604051379,3.3235400508617694
90,5.234211051765618,3.2903175334906316
91,5.227325098168024,3.257659893380779
92,5.220527981399117,3.2255886777134046
93,5.2138178938995665,3.194119740534399
94,5.207192999205787,3.163263875471646
95,5.200651446520627,3.133027411583921
96,5.1941913832374995,3.103412770260249
97,5.187810965597035,3.0744189819713768
98,5.181508367652647,3.046042162446581
99,5.175281788715945,3.018275948508274
100,5.169129459445382,2.9911118943496704
101,5.163049646732403,2.964539829491606
102,5.157040657529416,2.9385481800125133
103,5.151100841753213,2.9131242549167817
104,5.145228594386461,2.888254499703476
105,5.139422356889188,2.8639247193255617
106,5.1336806180214065,2.840120272800661
107,5.128001914167703,2.8168262417565493
108,5.122384829245,2.79402757517485
109,5.116827994265403,2.771709212544712
110,5.111330086617474,2.749856187559008
111,5.105889829121546,2.728453714387537
112,5.100505988907269,2.7074872584479857
113,5.095177376155169,2.6869425934723687
114,5.089902842738035,2.6668058465378697
115,5.084681280792605,2.647063532598833
116,5.079511621247375,2.627702579926039
117,5.0743928323280585,2.6087103477299722
118,5.069323918058647,2.5900746371207157
119,5.064303916772678,2.571783696437557
120,5.059331899646588,2.553826221869338
121,5.054406969264564,2.5361913541809336
122,5.0495282582221765,2.5188686722634985
123,5.044694927774344,2.5018481841362306
124,5.039906166531653,2.485120315944874
125,5.035161189207731,2.468675899427502
126,5.030459235419354,2.4525061582507037
127,5.025799568540056,2.4366026935588168
128,5.021181474607366,2.420957469025313
129,5.016604261283006,2.4055627956471053
130,5.012067256865295,2.390411316481722
131,5.007569809352166,2.375495991489404
132,5.003111285553379,2.3608100826112883
133,4.998691070250005,2.3463471391870145
134,4.994308565399301,2.33210098379111
135,4.989963189382843,2.318065698548273
136,4.985654376295966,2.3042356119697143
137,4.981381575276273,2.290605286339469
138,4.977144249869252,2.2771695056668886
139,4.97294187742887,2.2639232642124303
140,4.968773948551217,2.250861755585986
141,4.964639966539236,2.2379803624100876
142,4.960539446896741,2.2252746465362234
143,4.956471916849871,2.212740339798028
144,4.952436914894413,2.2003733352827526
145,4.948433990367299,2.1881696791000436
146,4.944462703040845,2.1761255626260096
147,4.940522622738263,2.1642373151996006
148,4.936613328969147,2.1525013972480496
149,4.932734410583652,2.1409143938182686
150,4.92888546544424,2.129473008491073
151,4.925066100113819,2.118174057656115
