iteration,fx,dfx
0,4940.676927937811,3157.6642578450455
1,899.2093532144769,641.9355318946117
2,586.0495726514621,380.4629462329627
3,459.3477808125149,292.4197892817177
4,381.3879819417719,243.9078687272995
5,325.9126900074377,212.548830315524
6,283.250053157122,189.71162759704643
7,249.0285386471026,171.50285908970682
8,220.96444526106845,156.00717126622098
9,197.71066217369128,142.2304009556904
10,178.38091954682176,129.64166149780507
11,162.33320780189274,117.9562938357189
12,149.06469210918524,107.02464653133406
13,138.1589072967862,96.7707678587403
14,129.25896797662153,87.15646717054788
15,122.05404037515746,78.15980749723263
16,116.27235970406545,69.76322980595734
17,111.67708139172774,61.948866033935424
18,108.0630027195883,54.698856791389105
19,105.25335003926335,47.99800926424184
20,103.09656066641526,41.83608407050148
21,101.4633095915129,36.207897748502624
22,100.2440062948779,31.110924033020794
23,99.34678462921934,26.541385799703388
24,98.69581941188179,22.490370575961744
25,98.22973965892717,18.941234440650927
26,97.89997149695223,15.868851617015938
27,97.66896456704241,13.240564041192041
28,97.50836018544402,11.018256376870765
29,97.39720958007642,9.16087158365299
30,97.32034727390152,7.626792107621534
31,97.26699009787775,6.375711139126958
32,97.22958998287079,5.369814833667047
33,97.20293379310502,4.574258902510864
34,97.18346163609849,3.957068050600212
35,97.16876551697834,3.4887331949993685
36,97.15722936880074,3.14188470604213
37,97.14777560410666,2.8913589700766265
38,97.13968948571353,2.71469182576606
39,97.13249898463249,2.592742508579441
40,97.12589344896388,2.510061532726185
41,97.1196690084479,2.4548140719058322
42,97.11369217399755,2.418330593239341
43,97.10787570049715,2.394479746008242
44,97.10216265130886,2.3790371049432335
45,97.09651591438349,2.369145965416772
46,97.09091132421996,2.3628995168045472
47,97.08533315950633,2.359036307870796
48,97.07977120107738,2.3567268745460916
49,97.07421881213443,2.355428038206611
50,97.0686716868955,2.3547850795262675
51,97.06312703564033,2.3545667847455305
52,97.0575830543131,2.354622635664914
53,97.05203857950075,2.3548547325063467
54,97.04649286408238,2.3551994396537803
55,97.04094543138773,2.3556154135888545
56,97.03539598041131,2.356075805229786
57,97.02984432421775,2.3565631861201566
58,97.02429034991947,2.3570662491299896
59,97.01873399267444,2.3575776639694324
60,97.01317521879164,2.35809268369515
61,97.00761401475603,2.358608239371002
62,97.00205038009798,2.3591223519394062
63,96.9964843227617,2.359633750182959
64,96.99091585609527,2.360141622567416
65,96.98534499689697,2.360645456052567
66,96.97977176414494,2.3611449313954065
67,96.9741961781731,2.3616398551494413
68,96.96861826013551,2.3621301155012935
69,96.96303803165867,2.3626156535918756
