iteration,fx,dfx
0,44.02824310322219,64.5465552313433
1,30.141949058998563,44.60977780011035
2,19.807748363999693,84.81753732837868
3,3.721495977341526,81.69867379043082
4,2.7078801088960223,19.191022179055153
5,1.8944111214281811,9.770131042917075
6,1.4517064789875391,3.637687402528609
7,1.2107156680506748,6.694118107906652
8,0.8424599736848091,4.163265524620005
9,0.6216031720933657,13.54175600847053
10,0.2540378025585621,2.6393186774774766
11,0.133275060352116,7.7538456096759045
12,0.02882462497916566,3.6968300953661632
13,0.003112977214940367,1.9269057302779569
14,3.3095018357787425e-05,0.13593205810165493
15,9.866501234894136e-09,0.003841644828455202
16,3.749408991118274e-16,3.9520460127177603e-07
17,1.7749370367472738e-31,6.764165321960917e-16
