iteration,fx,dfx
0,1.0750699569843831,4.364105876784917
1,0.8572627495087286,9.310440605859682
2,0.5316353136576221,1.479643562192184
3,0.40350374577379555,6.919817391081045
4,0.23779778863171117,1.492875259185316
5,0.16458124394244328,3.7444112880516847
6,0.08930158927396639,3.2825560050270974
7,0.04245855564148507,2.7283673125745334
8,0.016502805383153737,1.9676690873268026
9,0.004659921474583931,1.2539199865597919
10,0.0007367702172067409,0.5536906438344762
11,3.687114809291259e-05,0.14348032761337162
12,1.5182194894629241e-07,0.009287504038559184
13,3.0359597124467888e-12,4.3247698361351035e-05
14,1.2285354506283017e-21,8.384149528429355e-10
