iteration,fx,dfx
0,701.7999999999998,1376.8625784732476
1,4.821718648700651,4.399956865105059
2,4.25530730107355,34.83285699650444
3,3.2679095611796,8.747311005012774
4,2.835322146706281,20.87506094579004
5,2.1264394495832835,6.18776668213608
6,1.7761754973879658,11.0007292057269
7,1.3087804979007633,4.765237384250817
8,1.1593118895901533,12.418500533474411
9,0.6670958196837294,1.5729443838145805
10,0.6042435979752105,12.050317992507349
11,0.2956916086088647,0.8050482224635986
12,0.23153618114294436,9.184916529875219
13,0.10332556484850933,0.5659210957996822
14,0.06158435628651961,4.097735559245964
15,0.025178452926847585,1.3512011258582912
16,0.00982564946331908,2.8904103845212474
17,0.001705821029344859,0.28049661991808406
18,0.00017955385029433407,0.5311619681244433
19,1.2575582488471566e-06,0.007281628559391694
20,1.6566751549324886e-10,0.000530991193018841
21,1.225220213292601e-18,7.228601209838521e-09
