Words,Topic 1,Topic 2,Topic 3
lugar,0.25861094132500445,0.1619716684653544,0.12585963167854103
restaurantes,0.2374441458281032,0.14237966707586097,0.1398442062428101
guanajuato,0.19584888519498903,0.017089525260049462,0.031925170596697985
restaurants,0.1267411578130639,0.2288740097324332,0.010772410980794445
teatro,0.1788809880175393,0.04023129893780796,0.30138366755844215
place,0.135103151347212,0.2696797237002229,0.023856970294209166
people,0.1256840569990364,0.25177756470310075,0.018752850281108843
jardín,0.181169340423674,0.10471742678322828,0.13013135408402787
jardin,0.11224171621615792,0.0979636489980229,0.09329483672401837
plaza,0.11453506026961216,0.04823804775652642,0.15371364608460802
music,0.09254494042748602,0.1884172180526104,0.023752419667964483
gente,0.1394467478939931,0.0836701965726855,0.08054767020768235
noche,0.11828341157795463,0.06720093610362217,0.02768028440369472
música,0.12649935339250457,0.08016778381526965,0.15590050087498122
ciudad,0.10973189228782884,0.06472478209985336,0.1976021886335418
great,0.08370126333955638,0.1659642110362985,0.006886458601412215
around,0.07257535191576157,0.1442111514377641,0.0053752135871483475
juarez,0.10270282051373548,0.02564728659465031,0.11386933203920976
puedes,0.11427882651872648,0.06887667677789483,0.04155227351892188
disfrutar,0.13085753049608367,0.08038146277045986,0.11823344124725065
alrededor,0.12608573505992837,0.07508035057932298,0.09416021776666628
trees,0.06284778035241209,0.12335915908975678,0.013895001918074676
beautiful,0.06344320872578199,0.12264957336784817,0.007100516259165237
pasar,0.10322557673946739,0.06345246375215365,0.20188872761466875
watch,0.07981133966425198,0.15809126727583386,0.030299815870449796
one,0.06046379651719066,0.11810320182449659,0.0028679474044544114
ambiente,0.09303889411587245,0.05819347669623866,0.08060952623929292
centro,0.10473876638604908,0.05213655570649542,0.15037982869483243
mariachis,0.07562681026771259,0.0012107127107360278,0.026816036217588945
mariachi,0.08100293086962197,0.05227140273540696,0.05349738524582653
sit,0.07104117764429219,0.1435902833155416,0.02863301547236516
juárez,0.10340091023189737,0.05336150083592112,0.22513580788479234
hermoso,0.10922323192980926,0.0640573120975935,0.034764919867473265
bares,0.10566617203173145,0.06425257187283384,0.10258620525407568
night,0.05518222632518989,0.10765577106890786,0.005600209623798045
agradable,0.09979896336193658,0.06366151582793877,0.12026026281423026
escuchar,0.08962873223568284,0.054665171911058685,0.1730605791499152
comer,0.08792205035701758,0.05476051139245427,0.0989129275357531
lots,0.061780544344870715,0.12502207017227474,0.013275909678600109
ver,0.07291965971037376,0.04447334700921109,0.05893886305858741
city,0.04328960098700257,0.08319801156920789,0.002765429160603808
benches,0.051679233370785824,0.10407116396334645,0.014029792804859055
many,0.04836153676262096,0.09080056306400401,0.007115199077020628
tomar,0.07816406853750285,0.04900562680785987,0.11743850555688862
lleno,0.0887467774630278,0.05476156309357304,0.0340461253712008
si,0.057095606908719135,0.03357971002006037,0.020689098482155187
good,0.04392818697771867,0.08526854731179444,0.008542554616514627
buen,0.08463708436845498,0.05473043593889411,0.16782883469395085
siempre,0.08148823969211301,0.05027967735606232,0.006831700539112036
square,0.04731804415034254,0.09361912250828418,0.01450227956642331
lovely,0.04279065777392891,0.07989485324679817,0.0009327898205506868
caminar,0.07217477398343887,0.04468765591153432,0.09626745368667429
excelente,0.06629457721071606,0.041354517106653346,0.08949094924594635
estudiantinas,0.0549956669983939,0.020479436861183663,0.025738112133929042
union,0.040289599633869556,0.05328800613039333,0.022682523837494147
see,0.04428929589422176,0.08779363339904248,0.0020555474113092805
park,0.03859344323597487,0.07526526585655538,0.005287982353450435
go,0.03954350970079842,0.07895087603794132,0.024430894339344825
day,0.041837736969531976,0.07923242048471563,0.0038388931832656647
bien,0.058663748215659374,0.034983299680010446,0.06110844466625503
also,0.03702946039171322,0.07452958021249122,0.014968892947722726
watching,0.04640772107071288,0.09389869753033599,0.003575684652071737
unión,0.06592714225924905,0.035530923348564024,0.04175555797735976
little,0.03805260084790043,0.07308770982587429,0.005864119899208388
garden,0.03574830384514839,0.06450154571693476,0.014208432320261023
bonito,0.07204440396781041,0.04290896535810116,0.03937461772396497
surrounded,0.04780571252501809,0.08814727855481905,0.005414845451727447
rodeado,0.07221508530954115,0.04216119551697327,0.08550413789676276
frente,0.07544926203547596,0.04208498421770094,0.18049045490319052
árboles,0.05738863461145953,0.033700107476767785,0.04395674807295184
etc,0.050204919802035806,0.006548620653541189,0.001508475408127537
vista,0.07233945195936589,0.043161193922593426,0.026336272802729144
time,0.0327355756956207,0.06472643771596902,0.00254514621473222
tarde,0.06498463837286138,0.03755550074998836,0.06922168410254356
punto,0.0546916469284818,0.03219482148550722,0.0514026182753081
ir,0.06844731803696659,0.041576925606388114,0.11769460070197524
area,0.033113476162137334,0.06009413384951296,0.0028861179571211103
musica,0.061062887516159035,0.03703506320424987,0.1492365689220435
like,0.027591647228732297,0.05309684710406773,0.0018072831964096319
callejoneadas,0.057150774453974956,0.021501371413986493,0.04940419061398521
small,0.0353840346363335,0.06682470339121496,0.010643385512224728
puede,0.04403786885536341,0.028459982009666027,0.03551389579889233
