Words,Topic 1,Topic 2,Topic 3
momias,0.3144398150789242,0.03268855495068845,0.15080244994689393
museo,0.3180748592100884,0.03560443106950694,0.25452580886932114
guanajuato,0.20471205198231832,0.09175042555432662,0.031634653819799186
museum,0.03083498039784908,0.3723837185441417,0.003337205039502474
si,0.21368100228694356,0.02578597740048246,0.032977040528897675
lugar,0.21142165885646055,0.02679256674832225,0.673666975878785
mummies,0.02850474166015182,0.3427499298904054,0.047887434148536696
ver,0.17916169537768034,0.022901625350471983,0.028912364140732828
interesante,0.17419141097121218,0.023612187435906595,0.022677526710784806
bien,0.17428837709437198,0.024892883696009425,0.12435146841515904
',5.187163860036145e-20,2.2760736029990753e-19,5.965476483696826e-17
visita,0.14099301663337152,0.014521039730839777,0.14875203573397294
cuerpos,0.11737738200040362,0.013869767843906129,0.0014462256022162092
see,0.020957240949031543,0.23687909499109364,0.020392080963011483
historia,0.12330863868542487,0.015466889851089282,0.07101021915552284
gente,0.10484727855061601,0.012814480007890016,0.1147311752297517
guía,0.11356284236615051,0.015209138151381587,0.006163179459830979
ir,0.11785628641453673,0.013687520514095481,0.04525298268267319
recorrido,0.11180099228176377,0.013794947123329977,0.13439614385178422
bodies,0.01171349859608447,0.14552086578339954,0.023774067162124837
personas,0.09626661140647141,0.013001680391986256,0.06170563395688342
pena,0.1090243175214436,0.014161420988803656,0.03348960668698844
interesting,0.015676451182397404,0.17754336050052666,0.009947793559576309
people,0.011277506120518905,0.14404742173398052,0.030839916109057907
vale,0.10899312278689796,0.013324449997766068,0.02461954687627629
tour,0.025697447931967,0.10034084669632817,0.04072881676558515
hace,0.08460599415035133,0.011381619730443248,0.03702151787898062
ciudad,0.0741473721222591,0.007155867254857568,0.01435116964891393
puedes,0.09365110960850803,0.010055496946279902,0.04419199041359692
entrada,0.0783587195858323,0.007713989495222917,0.015534916787797247
one,0.01094513269020555,0.12672626145863183,0.002837063423414455
explicación,0.08090851387816224,0.010192162814173497,0.010586623043240997
visit,0.012068883692055955,0.13238584161574093,0.01615346902859377
place,0.011752728913004646,0.14678043580900577,0.021834155787852222
niños,0.06758783675553033,0.009889255237673642,0.006325525605654295
like,0.009528139990185269,0.12870603568931638,0.02618602147937436
así,0.0629422666488608,0.008581712878148337,0.025857763559559124
tiempo,0.06888222028100069,0.008633116940594364,0.04018714180691409
momia,0.05997641167840741,0.007230119805992608,0.017702977937603802
creo,0.06692293886886645,0.008892075085345076,0.029117817685116048
cada,0.06154556160467381,0.008856457063890318,0.013835742202668694
visitar,0.08059539399859512,0.00791053913288254,0.06535685126528167
really,0.009647942122149807,0.1120552735857401,0.0014960830742655684
entrar,0.07863168503390244,0.01017799894076746,0.04523454782196353
go,0.010815798862354821,0.1189298907478735,0.0001835565171058404
dead,0.0068919719887057815,0.09849748181760325,0.03833070478967002
mejor,0.059370791680498754,0.008701132904713074,0.04166313193397312
conocer,0.07997340162121667,0.009306886655654545,0.03768253294122851
tan,0.05896062170525515,0.004695895275464068,0.00851988902384981
puede,0.06704317201411825,0.008958579365434238,0.028636907813323217
vez,0.06430928144671336,0.007739690256260843,0.02013969670411491
mucha,0.06315876927366383,0.008065610442768333,0.10241676147726753
get,0.0066072885306739425,0.0917195135580079,0.023001200858369018
mummy,0.009296183883434332,0.11346747303065086,0.0030900930514283285
sólo,0.060035828432249055,0.008143302577355533,0.04756566129053428
minutos,0.0608517159012352,0.004726578084542119,0.06877957014623788
bastante,0.06396535750096106,0.008569439517703586,0.08423069930884844
años,0.05802632233848304,0.007388259099683234,0.05502013883211092
aunque,0.06875074205837703,0.007973398917607104,0.010455399477654887
verdad,0.05531492482509683,0.006568845735952703,0.029941501451630805
worth,0.007760351439857394,0.0979728900984779,0.004470868236163186
well,0.007358289516219332,0.0943996454374334,0.010889220730237171
llegar,0.06015165287611753,0.006256184741477857,0.03005528411154582
hacer,0.06373755851269823,0.007112225691682668,0.07990575583259256
fila,0.05820940410707205,0.008185284296383284,0.057153564582930354
ser,0.04900823989920295,0.006353332575337752,0.0082827304549524
pesos,0.03491331830581555,0.03349622202368637,0.029074195759104502
muchas,0.05375774491724104,0.007017745437480563,0.01412871129086508
little,0.007190980634858068,0.0818671360744502,0.00443397987606611
walk,0.008306420394983631,0.08922072227076083,0.005055257691981418
solo,0.049665850600031876,0.005929716066991515,0.0267189752222524
recomiendo,0.06435041234861515,0.008147493635743821,0.04270935741599313
guías,0.04812331290762009,0.006335484216339909,0.042479643947148184
display,0.006127648028035425,0.08053175241651171,0.008520690742617382
time,0.006223410129011018,0.08539615397417762,0.011658839094531937
falta,0.06060373746297474,0.0077667428777847295,0.01936077873910362
30,0.041754930771001966,0.037141077129654164,0.008155906122961904
impresionante,0.06832136797455275,0.007712057079953009,0.04843377688346715
vas,0.06688901088286217,0.006557207445144168,0.033523822898608814
many,0.006372070796450924,0.08706128042330381,0.0040653136294961515
gustó,0.061385309359735976,0.008912257164665222,0.043767308617055904
además,0.0540809784151035,0.005647614130713053,0.0033153794338558785
20,0.03432126464176676,0.04090866629255165,0.02203093471782361
parte,0.054144531283630885,0.0061836859782695664,0.036956336509115326
minutes,0.00798928973527565,0.08085237963003829,0.005193666020716016
embargo,0.05906409135315211,0.006649519297364882,0.02362066578461553
would,0.005972999975212232,0.07866084280781445,0.006952179717899723
tomar,0.053417424863373655,0.006686794298248315,0.0009140885281621406
cuenta,0.051135975740639994,0.006093158516800818,0.0014876254100653179
mas,0.04966952780376009,0.006235993736182472,0.05323860588512996
death,0.005569852842031265,0.0660968242965291,0.004884767013160588
centro,0.03973499490758282,0.008562646825049274,0.031464778609815655
ahí,0.0440346150699557,0.005386969048654489,0.0873100077435133
?,0.0,0.0,0.0
realmente,0.05192100215494053,0.006120010167427237,0.022943630112060836
pequeño,0.05773607129820138,0.006360817603432665,0.08505727330647217
creepy,0.010142762070853392,0.08295185948919628,0.005983245764760705
preserved,0.006105009948328258,0.07171991677888852,0.005340686793784798
even,0.0065833149986664645,0.07433990625909889,0.008937527305722705
definitely,0.007021666461178636,0.0845875407141353,0.006862208668455956
take,0.005818216536279691,0.06519944962955361,0.0036358137137986885
información,0.039700735086207126,0.005254459019352024,0.003768658400258107
historias,0.04974953860410861,0.00556664406073906,0.021968423300879586
guide,0.005393793573507537,0.06939637767262977,0.002480264378642383
cadáveres,0.03412791780835917,0.003932439413934844,0.043930759986527575
$,0.0,0.0,0.0
todas,0.04071554223098263,0.005912938768062807,0.015151194726032142
pues,0.04698314196288062,0.005636082859007935,0.024711381270498375
must,0.016631518841451542,0.08931423174076296,0.01949427291775154
mundo,0.03909964778522474,0.003665564229260584,0.003187354160930337
muerte,0.03711198802712714,0.003264316717021686,0.02346701335801559
cosas,0.04036025619506869,0.005256218894030123,0.00041489030868461916
bueno,0.04325334516958526,0.005890740093768126,0.013700351701318595
around,0.005824733100896807,0.06625121930318345,0.0077421970524509855
small,0.006492615318489032,0.06806116563287612,0.006075932815787716
proceso,0.0459148170897145,0.005295427710705106,0.026599572111870324
found,0.005078016630274319,0.06582750560351386,0.0040227602719495265
first,0.0059147678682261685,0.06612560448861916,0.0012241847742612113
experiencia,0.03923471371982851,0.004932905035408488,0.0341680186068536
experience,0.005548264328731202,0.06454686506722694,0.0005522268791884151
children,0.00546887818389535,0.06690318200948865,0.00577310250351192
buena,0.0391503733759308,0.005632999099904896,0.06679270900269155
atracción,0.0405546376788361,0.005417473116430026,0.030570173484404266
also,0.004878298692132448,0.06147887237748074,0.00960293501446681
went,0.006781779268222359,0.06627983736879955,0.0014858868352428738
think,0.004644979710321084,0.059011684060528,0.003978541462159136
old,0.006609447405835557,0.0712841332621963,0.0012917904116411239
momificados,0.03912106171196215,0.0043418246285873265,0.01823100031579212
hora,0.038296288757369554,0.0041108046066682235,0.04827006745036148
fotos,0.04339434806378242,0.005153733779505384,0.017764614482054294
bit,0.004831592801643171,0.06640771363256429,0.0013180388025394738
obligada,0.05048688710715053,0.004916449485356329,0.07730777515185357
min,0.03136763090410117,0.014335163040199522,0.010815320817541933
menos,0.04621213643092232,0.004782158606153409,0.01254107989152109
lugares,0.03898365660816491,0.004075455720188546,0.0068661431946332825
buen,0.04308943326462018,0.004284377783908933,0.10370429534552397
way,0.004365425471452314,0.057559201843962966,0.006996653762035766
spanish,0.004441045813313767,0.057874143896633576,0.00658701002083576
parece,0.03356810695301935,0.0047892790166143276,0.009485528169958794
natural,0.020531050833781362,0.02072803927150018,0.006412122587558665
mummified,0.0051700744048668755,0.05649519193705279,0.001349420228824783
english,0.006057205045566202,0.05839406751148369,0.01407026727558735
diferente,0.04096748965940233,0.0056662318198349906,0.009858578361173542
city,0.005435592080633599,0.05073607737786426,0.00257521475586893
recomendable,0.04073077220115219,0.005147904586064941,0.010251325889240014
quite,0.007282187987349178,0.0591210421562656,0.01146292411671861
mal,0.033061054419680005,0.0039011521219902375,0.012968690134409435
exposición,0.03466809279521853,0.0041901681492565145,0.0047843418044101116
excelente,0.05310453999944197,0.00858180159757543,0.018243382938584726
;,0.0,0.0,0.0
sure,0.004682547146119154,0.0682148012005946,0.0008942931729742004
pueden,0.037991022163970725,0.004823512214414657,0.007722939955184383
precio,0.03237897630218595,0.004659843959175082,0.018941505052234433
pareció,0.03497830974070395,0.003967335795649967,0.010993791606819783
much,0.004331461301131154,0.05192334780195832,0.000308369782981795
long,0.004316899855811,0.051701467970529984,0.012558666065472133
good,0.004745226204737598,0.061941094132875595,0.005251723046632945
encuentra,0.03567541811409611,0.005117949754691129,0.001334369445125443
costo,0.03362109166163696,0.002031734868617821,0.01365167095829275
years,0.004648778060555765,0.04934186820566241,0.0014157232502786399
took,0.004722678347751307,0.05275975194143262,0.00818120435706895
since,0.005178054879405515,0.054066604315779275,0.0021838882895659937
rápido,0.03280896379042471,0.004266476266624216,0.03251932431304799
propina,0.03577634286069035,0.004988695612648654,0.004149911145389126
manera,0.03604496937432609,0.003877264284836335,0.027854183379093785
however,0.003755136193579328,0.04607649450999493,0.0032605788763662193
gran,0.03249499658128879,0.003790850162525567,0.005699153364380003
duda,0.03779520937418079,0.003783908384124,0.0729645650346777
corto,0.04293062986300835,0.005534331368909476,0.07062754493870463
casi,0.035053116335122994,0.00503725989942522,0.004976805353484285
…,0.0,0.0,0.0
vida,0.023983314797318706,0.0004805075943711757,0.014337108841512992
still,0.004413966472412251,0.04934691928534547,0.0032677801926549927
sad,0.00462510371317928,0.05598719201987284,0.008446748370605826
